name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Circle K (Post Road),truck-stops,2485 N Post Rd,Indianapolis,IN,46219,,https://www.circlek.com/store-locator/US/indianapolis/2485-n-post-rd/M2403,Fuel stop selling diesel at the I-70 Post Road interchange on the east side of Indianapolis; a convenience-store fuel option rather than a full travel center.,I-70,91,,,yes,,yes,,,,
Reliable Truck & Trailer Repair Shop,tire-repair,7401 Brookville Rd,Indianapolis,IN,46239,317-800-2976,https://reliabletruckandtrailerrepairshop.com/,Commercial semi truck and trailer shop offering tire repair and 24/7 roadside assistance covering the east-side I-70 corridor of Indianapolis.,I-70,,,,,,,yes,,,
Pilot Travel Center #30,truck-stops,2640 N 600 W,Greenfield,IN,46140,317-894-1910,https://locations.pilotflyingj.com/us/in/greenfield/2640-north-600-west,"24-hour Pilot travel center at I-70 Exit 96 (Mount Comfort Road) near Greenfield with diesel lanes, showers, and a CAT Scale.",I-70,96,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Pilot Travel Center #30,cat-scales,2640 N 600 W,Greenfield,IN,46140,317-894-1910,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Pilot Travel Center at I-70 Exit 96 near Greenfield.,I-70,96,,,,,,,yes,,
Love's Travel Stop #601,truck-stops,6190 S State Route 109,Knightstown,IN,46148,765-785-2060,https://www.loves.com/locations/in/knightstown/loves-travel-stop-knightstown-601,"24-hour Love's travel stop at I-70 Exit 115 in Knightstown with fuel lanes, showers, and truck service bays plus McDonald's and Subway.",I-70,115,yes,yes,yes,,yes,yes,,yes,
Love's Truck Care #601,tire-repair,6190 S State Route 109,Knightstown,IN,46148,765-785-2060,https://www.loves.com/en/truck-care,Love's Truck Care service bays at the Knightstown Love's (I-70 Exit 115) offering tire and light roadside truck repair.,I-70,115,,,,,,yes,,,
AMBEST FuelMaster of America,truck-stops,1534 N State Road 1,Cambridge City,IN,47327,,https://www.am-best.com/,Independent AMBEST truck stop / fuel plaza at I-70 Exit 137 (IN-1) near Cambridge City with diesel and overnight truck parking.,I-70,137,,yes,yes,,yes,,,,
Love's Travel Stop #222,truck-stops,2698 US 35 N,Richmond,IN,47374,765-939-8136,https://www.loves.com/locations/in/richmond/loves-travel-stop-richmond-222,"24-hour Love's travel stop at I-70 Exit 149B in Richmond with fuel lanes, showers, truck service bays, and a CAT Scale.",I-70,149B,yes,yes,yes,,yes,yes,yes,yes,
CAT Scale at Love's Travel Stop #222,cat-scales,2698 US 35 N,Richmond,IN,47374,765-939-8136,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Love's Travel Stop at I-70 Exit 149B in Richmond.,I-70,149B,,,,,,,yes,,
Indiana I-70 Weigh Station (Westbound) Richmond,weigh-stations,,Richmond,IN,47374,,https://www.coopsareopen.com/indiana-truck-scale-253.html,"Indiana westbound I-70 truck weigh station near mile marker 148 just west of US-35 (Exit 149) at Richmond, with PrePass.",I-70,,,,,,,,,,
