name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Miller-Motte CDL Training (Fayetteville),cdl-schools,3725 Ramsey St,Fayetteville,NC,28311,,https://www.miller-motte.edu/,Miller-Motte CDL/commercial driver training campus in Fayetteville serving the I-95 region.,I-95,,,,,,,,,,
TransTech CDL Training (Fayetteville),cdl-schools,,Fayetteville,NC,28301,,https://trans-tech.net/our-locations/fayetteville-nc/,"TransTech commercial truck driver training location in Fayetteville, leveraging the city's position on I-95 for local, regional and OTR placement.",I-95,,,,,,,,,,
Petro Kenly 95 #395,truck-stops,923 Johnston Pkwy,Kenly,NC,27542,,https://kenly95.com,"Full-service Petro/TA travel center and East-Coast landmark since 1980 with roughly 350 truck parking spaces, 15 private showers, laundry, barber shop, Iron Skillet restaurant plus quick-serve brands, an on-site truck service center and a certified CAT scale.",I-95,106,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #6990,truck-stops,1000 Truckstop Rd,Kenly,NC,27542,919-284-6109,https://pilotflyingj.com/stores/6990,"24-hour Pilot travel center at the Kenly 95 complex with about 125 truck parking spaces, 9 diesel lanes, 5 reservable showers, laundry, Wi-Fi and a CAT scale.",I-95,106,yes,yes,yes,yes,yes,,yes,yes,
Flying J Travel Center #683,truck-stops,1800 Princeton-Kenly Rd,Kenly,NC,27542,,https://pilotflyingj.com/stores/683,"Flying J travel plaza with about 145 truck parking spaces, 8 diesel lanes, 9 showers, propane, RV dump station and a CAT scale.",I-95,106,yes,yes,yes,,yes,,yes,yes,
Oasis Travel Center (Lakewood Landing),truck-stops,10401 NC-903,Halifax,NC,27839,252-538-0007,,"Independent 24-hour travel center with 24-hour diesel (about 2 diesel lanes), roughly 50 truck parking spaces, deli/fast food, convenience store, propane, RV dump and Wi-Fi; no showers reported.",I-95,168,,yes,yes,,yes,,,yes,
Pilot Travel Center #58 (ONE9),truck-stops,2032 NC-48,Pleasant Hill,NC,27866,252-537-4476,https://pilotflyingj.com/stores/58,"24-hour Pilot/ONE9 travel center at the last NC exit before Virginia with 8 diesel lanes, about 42 truck parking spaces, 4 showers, Subway, ATM, Wi-Fi and a CAT scale.",I-95,180,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Kenly 95,cat-scales,923 Johnston Pkwy,Kenly,NC,27542,919-284-6109,https://catscale.com,Certified CAT Scale serving the Kenly 95 Petro/Pilot travel center complex at Exit 106.,I-95,106,,,,,,,yes,,
CAT Scale at Flying J Kenly,cat-scales,1800 Princeton-Kenly Rd,Kenly,NC,27542,,https://catscale.com,"Certified CAT Scale at the Flying J Travel Center #683, Exit 106.",I-95,106,,,,,,,yes,,
CAT Scale at Pilot Pleasant Hill,cat-scales,2032 NC-48,Pleasant Hill,NC,27866,252-537-4476,https://catscale.com,"Certified CAT Scale at Pilot Travel Center #58 / ONE9, Exit 180 near the Virginia line.",I-95,180,,,,,,,yes,,
Blue Beacon Truck Wash of Kenly,truck-washes,,Kenly,NC,27542,919-284-6670,https://bluebeacon.com,"24/7 Blue Beacon commercial truck and trailer wash at I-95 Exit 106 offering tractor/trailer washes, trailer washouts and protective treatments.",I-95,106,,,,,,,,,
Love's Speedco #930,tire-repair,101 Woodard Dr,Kenly,NC,27542,919-284-1058,https://www.loves.com/locations/nc/kenly/loves-speedco-kenly-930,"Love's Speedco service center at Exit 106 providing commercial truck tires, oil/lube service, light mechanical work and roadside assistance.",I-95,106,,,,,,yes,,,
Kenly 95 Truck Service Center,tire-repair,923 Johnston Pkwy,Kenly,NC,27542,,https://kenly95.com/services-amenities/amenities/truck-service-center/,"On-site truck service center with ASE-certified mechanics offering new/used truck tires, 24-hour road service, DOT inspections, brake and A/C work at the Kenly 95 travel center.",I-95,106,,,,,,yes,,,
Colony Tire Corporation - Rocky Mount,tire-repair,1463 N Wesleyan Blvd,Rocky Mount,NC,27804,252-973-0004,https://colonytire.com/location/rocky-mount-north-carolina/,"Commercial and fleet tire and truck repair shop near the Rocky Mount I-95 exits offering commercial tires, service and mechanical repair.",I-95,145,,,,,,yes,,,
Halifax County I-95 Weigh Station (SHP),weigh-stations,,Enfield,NC,27823,252-445-2122,https://www.ncshp.gov/ncshp/commercial-vehicles/weigh-stations,"NC State Highway Patrol fixed truck inspection/weigh station near mile marker 151 in Halifax County (both directions, about 18 miles south of Roanoke Rapids), with four fixed scales.",I-95,,,,,,,,,,
I-95 Johnston County Rest Area (MM 99),parking,,Selma,NC,27576,,https://www.ncdot.gov/travel-maps/traffic-travel/rest-areas/,"NCDOT rest area on I-95 at mile marker 99 (both directions), about 2 miles north of Selma, with restrooms, vending and car/truck parking.",I-95,,,,,,yes,,,,
I-95 Nash County Rest Area (MM 142),parking,,Battleboro,NC,27809,,https://www.ncdot.gov/travel-maps/traffic-travel/rest-areas/,"NCDOT rest area on I-95 at mile marker 142 (both directions), about 1.5 miles north of Dortches near Rocky Mount/Battleboro, with restrooms and truck/car parking.",I-95,,,,,,yes,,,,
North Carolina Welcome Center - I-95 Northampton,parking,,Pleasant Hill,NC,27866,,https://www.commerce.nc.gov/contact/north-carolina-welcome-centers,"NC Welcome Center on southbound I-95 at mile marker 181 in Northampton County, about a half mile south of the Virginia line near Pleasant Hill; travel information, restrooms and car/truck parking.",I-95,180,,,,,yes,,,yes,
Rocky Mount Inn,hotels-truck-parking,1921 N Wesleyan Blvd,Rocky Mount,NC,27804,252-270-1700,https://www.rockymountinn.com,"Budget motel near I-95 (the marketed I-95 halfway point) with ample parking for trucks, buses and RVs, guest laundry, Wi-Fi and pet-friendly rooms.",I-95,138,,,,yes,,,,yes,
Mangum's Towing & Road Service (Rocky Mount),roadside-service,,Rocky Mount,NC,27804,800-869-8973,https://www.mangumsinc.com,"Heavy-duty semi-truck towing, recovery and mobile road service (tires, mechanical, jump starts) dispatched along I-95 from bases including Wilson, Rocky Mount and Roanoke Rapids.",I-95,,,,,,,yes,,,
Coastal Towing (Coastal Wrecker),roadside-service,,Rocky Mount,NC,27804,,https://coastalwrecker.com,"Heavy-duty and semi-truck towing, recovery and emergency roadside assistance serving the Rocky Mount, Kenly and Roanoke Rapids stretch of I-95.",I-95,,,,,,,yes,,,
Central Carolina Diesel Repair,roadside-service,,Kenly,NC,27542,,,Heavy-duty truck and trailer repair shop in the Kenly area offering roadside service and towing along the I-95 corridor.,I-95,106,,,,,,yes,,,
SAGE Truck Driving School at Nash Community College,cdl-schools,522 N Old Carriage Rd,Rocky Mount,NC,27804,252-451-8357,https://sageschools.com/locations/rocky-mount/,"CDL Class A/B training program (ELDT-aligned, manual and automatic trucks plus simulator) delivered with Nash Community College near I-95 in Rocky Mount.",I-95,138,,,,,,,,,
Johnston Community College CDL Driver Training,cdl-schools,245 College Rd,Smithfield,NC,27577,,https://www.johnstoncc.edu,Community college CDL driver training program near the I-95/I-40 corridor in Smithfield.,I-95,95,,,,,,,,,
