Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
99 Truck Stop (Joe's Stop 99),Truck Stops,14575 OH-119,Anna,OH,45302,,,937-394-7392,,"Independent 24-hour truck stop at I-75 Exit 99 in Anna, separate from the Anna Truck Stop at 14262. Directories report about 48 truck parking spaces, 5 showers, tire repair, truck repair service bays, deli/restaurant, ATM and a truckers lounge.",48,,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,99,yes,no
Anna Truck Stop,Truck Stops,14262 SR-119 (OH-119),Anna,OH,45302,,,937-394-2256,,"Independent 24-hour truck stop (Marathon-branded fuel) at I-75 Exit 99 in Anna. Directories report roughly 250 truck parking spaces, CAT Scale, on-site motel, truck wash, reefer plug-ins, deli and Hunt Brothers Pizza.",250,,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-75,99,yes,no
Flying J Travel Center #695,Truck Stops,420 East Main Street,Beaverdam,OH,45808,,,419-643-8001,https://locations.pilotflyingj.com/us/oh/beaverdam/420-e-main-st,"Large Flying J travel plaza at I-75 Exit 135; sources report 150 truck parking spaces, 12 diesel lanes, 15 showers, restaurants, propane, EV chargers, and an on-site CAT scale.",150,,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,135,yes,no
Love's Travel Stop #905,Truck Stops,416 Village Avenue,Beaverdam,OH,45808,,,419-643-8482,https://www.loves.com/locations/oh/beaverdam/loves-speedco-beaverdam-905,"Love's Travel Stop with co-located Speedco at I-75 Exit 135; listed among Beaverdam truck stops with showers, fuel, and 24/7 store.",,,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,135,yes,no
Pilot Travel Center #457,Truck Stops,427 East Main Street,Beaverdam,OH,45808,,,419-643-6023,https://locations.pilotflyingj.com/us/oh/beaver-dam/427-east-main-street,"Full-service Pilot travel center at I-75 Exit 135 in the Beaverdam truck-stop cluster; sources report 105 truck parking spaces, 9 diesel lanes, 10 showers, on-site truck service bays, and McDonald's and Subway.",105,,,,yes,yes,yes,yes,,yes,yes,,yes,,,,,I-75,135,yes,no
Speedway #3547,Truck Stops,7837 East Lincoln Highway,Beaverdam,OH,45808,,,419-643-4465,,"24-hour Speedway fuel/convenience stop at I-75 Exit 135; directory reports 43 truck parking spaces (free), 5 fuel lanes, convenience store, deli/restaurant, and WiFi. No showers on site.",43,yes,,,yes,,yes,yes,,yes,,,yes,,,,,I-75,135,yes,no
Shell,Truck Stops,465 State Route 103,Bluffton,OH,,,,,,"Fuel/convenience stop near I-75 Exit 142 (OH-103), Bluffton; roadnow lists truck parking, deli, store, open 24 hours.",,,,,,,,yes,,,,,,,,,,I-75,142,no,no
Circle K (formerly Shell),Truck Stops,500 East State Street,Botkins,OH,45306,,,,https://www.circlek.com/store-locator/US/botkins/500-e-state-st/4705681,"Small fuel/convenience stop at I-75 Exit 104 (OH-219), Botkins; previously branded Shell, now Circle K.",,,,,,,,yes,,,,,,,,,,I-75,104,no,no
Fuel Mart #782,Truck Stops,101 South Dixie Highway,Cridersville,OH,45806,,,419-645-4197,,"Independent 24-hour Fuel Mart at I-75 Exit 118; directory reports 4 diesel lanes, 1 shower, small truck parking (~5 spaces), Subway and Hunt Brothers Pizza, and WiFi.",5,,,,yes,yes,yes,yes,,yes,,,yes,,,,,I-75,118,yes,no
Pilot Travel Center #360,Truck Stops,11471 State Route 613 W,Findlay,OH,45840,,,(419) 299-3381,https://locations.pilotflyingj.com/us/oh/findlay/11471-oh-613,"Pilot Travel Center on OH-613 at I-75 Exit 164 (Van Buren) near Findlay. Offers diesel, Subway, Taco Bell, showers, and a CAT scale.",80,,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,164,yes,no
Speedway,Truck Stops,3730 Speedway Drive,Findlay,OH,45840,,,(419) 425-9542,https://www.speedway.com/locations/oh/findlay/3730-speedway-drive-45489,"Speedway truck stop at I-75 Exit 161 in Findlay. 24-hour fuel, convenience store, deli/restaurant, and a CAT scale.",48,,,,,,yes,yes,,yes,yes,yes,yes,,,,,I-75,161,yes,no
Pilot Travel Center #9,Truck Stops,6830 Franklin-Lebanon Road,Franklin,OH,45005,,,(937) 746-4488,https://locations.pilotflyingj.com/us/oh/franklin/6830-franklin-lebanon-rd,"Full-service Pilot Travel Center at I-75 Exit 36 (Franklin/Springboro). 24-hour truck stop with diesel, CAT Scale, showers, restaurants and Wingfoot Truck Care on site.",200,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,36,yes,no
NEU CLARK 24 Hour Truck Stop,Truck Stops,1201 Neubrecht Road,Lima,OH,45801,,,,,"Independent 24-hour Clark-branded truck stop at 1201 Neubrecht Rd, Lima (near I-75 Exit 125), with convenience store, hot food/deli, restrooms, and ATM.",,,,,,,yes,yes,,yes,,,,,,,,I-75,,no,no
Shawnee Fuel Stop,Truck Stops,1250 West Breese Road,Lima,OH,45806,,,419-224-7297,,"Independent 24-hour fuel/truck stop on the southbound side of I-75 Exit 120; directory reports ~15 truck parking spaces, showers, laundry, deli, bulk DEF, and WiFi.",15,,,,yes,yes,yes,yes,yes,yes,,,yes,,,,,I-75,120,yes,no
Speedway #9383,Truck Stops,,Monroe,OH,45050,,,,,"Speedway fuel location at I-75 Exit 29, Monroe; open 24 hours, ~3 fuel lanes per directory.",,,,,,,,,,,,,,,,,,I-75,29,no,no
