Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Snider Fleet Solutions - Knoxville,Tire Repair,10324 Cogdill Rd,Knoxville,TN,37932,,,(865) 392-4646,https://sniderfleet.com/locations/,Commercial tire and retread dealer (Michelin commercial network) offering fleet tire service with 24/7 emergency roadside service through Snider's national dispatch.,,,,,,,,,,,yes,,,,,,,,,yes,no
Southern Tire Mart #230 - Knoxville,Tire Repair,6110 Rutledge Pike,Knoxville,TN,37924,,,(865) 633-5035,https://stmtires.com/locations/store-230/,Southern Tire Mart commercial tire store serving Knoxville-area trucking with new commercial truck tires and retreads.,,,,,,,,,,,yes,,,,,,,,,no,no
TA Truck Service - Petro Knoxville,Tire Repair,722 Watt Rd,Knoxville,TN,37934,,,(865) 693-6542,https://www.ta-petro.com/location/tn/petro-knoxville/,"TA Truck Service shop with 5 service bays at the Petro Stopping Center on Watt Road, providing commercial tire and truck repair with TIA/ASE-certified technicians.",250,,yes,yes,,yes,yes,yes,,,yes,,,,,,,I-75,369,yes,no
TA Truck Service - TA Knoxville West,Tire Repair,615 Watt Rd,Knoxville,TN,37922,,,(865) 545-0574,https://www.ta-petro.com/location/tn/ta-knoxville-west/,"Five-bay TA Truck Service shop at the TA Knoxville West travel center offering commercial tires (Bridgestone, Goodyear, Michelin, Yokohama, Continental), brakes, alignments and 24/7 RoadSquad roadside assistance.",176,,,,yes,yes,yes,yes,yes,,yes,,,,,,,I-75,369,yes,no
Speedco at Love's Travel Stop #861,Tire Repair,222 Elizabeth Lee Pkwy,Loudon,TN,37774,,,(865) 205-3070,https://www.loves.com/locations/861,"On-site Speedco at the Love's Travel Stop in Loudon (opened 2023) providing commercial truck tires, oil changes, light mechanical services and emergency roadside assistance.",,,,,,,,yes,,,yes,,,,,,,I-75,72,yes,no
Southern Tire Mart at Pilot - Niota,Tire Repair,543 Highway 309,Niota,TN,37826,,,(423) 568-2698,https://stmtires.com/southern-tire-mart-at-pilot-truck-care-centers/,"Southern Tire Mart at Pilot truck care center at the Niota Pilot Travel Center providing commercial truck tires, preventive maintenance and roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,56,yes,no
TA Truck Service - TA Caryville,Tire Repair,305 Howard Baker Hwy,Pioneer,TN,37847,,,,https://www.ta-petro.com/location/tn/ta-caryville/,"Full-service TravelCenters of America site (opened 2016) with a five-bay TA Truck Service center for preventive maintenance, commercial tires and repairs, open 24/7.",80,,,,,yes,yes,yes,,yes,yes,,,,,,,I-75,141,yes,no
"I-75 Tire, Truck, and Trailer Repair",Tire Repair,135 Belcher Rd,Sweetwater,TN,37874,,,(423) 333-8128,https://www.facebook.com/p/I-75-Truck-Trailer-Repair-100064818859213/,"Independent truck, trailer and tire repair shop just off I-75 Exit 62 in Sweetwater offering 24-hour roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,62,yes,no
Truck Parking Club - R.C. Transport LLC (Athens),Truck Parking,417 East Avenue,Athens,TN,37303,,,,https://truckparkingclub.com/truck-parking/tennessee/athens/417-east-avenue-37303,"Truck Parking Club reservable semi-truck parking at R.C. Transport, LLC, a fenced and well-lit lot about three miles from I-75 Exit 52.",,no,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/athens/417-east-avenue-37303,,,I-75,,yes,no
Truck Parking Club - 415 Scruggs Road (Chattanooga),Truck Parking,415 Scruggs Road,Chattanooga,TN,,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/415-scruggs-road,Truck Parking Club reservable truck and trailer parking lot with 24/7 access about one mile off I-75 Exit 1.,,no,yes,yes,,,,,,yes,,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/415-scruggs-road,,,I-75,1,yes,no
Truck Parking Club - 7422 Bonnyshire Drive (Chattanooga),Truck Parking,7422 Bonnyshire Drive,Chattanooga,TN,37416,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/7422-bonnyshire-drive-37416,"Truck Parking Club reservable truck and trailer parking at a fenced, paved industrial-park property with 24/7 CCTV monitoring in northeast Chattanooga.",,no,yes,yes,,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/7422-bonnyshire-drive-37416,,,,,yes,no
Truck Parking Club - 11775 Snyder Rd (Knoxville),Truck Parking,11775 Snyder Rd,Knoxville,TN,37932,,,,https://truckparkingclub.com/truck-parking/tennessee/knoxville/11775-snyder-rd-37932,Truck Parking Club reservable truck and trailer parking on a paved lot about half a mile from Exit 373 on the I-40/I-75 concurrency in west Knoxville.,,no,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/tennessee/knoxville/11775-snyder-rd-37932,,,I-75,,yes,no
Speedway #7147,Truck Stops,2920 Decatur Pike,Athens,TN,37303,,,(423) 746-2460,https://www.speedway.com/locations/tn/athens/2920-decatur-pike-45921,"Speedway station at I-75 exit 49 in Athens with diesel lanes, a CAT scale and a deli.",,,,,,,yes,yes,,,,yes,,,,,,I-75,49,yes,no
Love's Travel Stop #364,Truck Stops,200 Lower River Rd NW,Charleston,TN,37310,,,(423) 780-9171,https://www.loves.com/locations/tn/charleston/loves-travel-stop-charleston-364,"Love's travel stop at I-75 exit 33 with diesel lanes, showers, CAT scale, laundry, truck care and Subway and McDonald's restaurants.",85,,,,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,33,yes,no
Ponderosa Truck Stop,Truck Stops,9227 Frontage Rd NW,Charleston,TN,37310,,,(423) 336-5521,,"Independent truck stop listed on the frontage road at I-75 exit 33 in Charleston with a restaurant, store and showers.",,,,,,yes,yes,yes,,,,,,,,,,I-75,33,no,no
Speedway #7115,Truck Stops,7420 Bonny Oaks Dr,Chattanooga,TN,37421,,,(423) 499-1004,,Speedway fuel stop with diesel lanes and a CAT scale at I-75 exit 7B in Chattanooga.,7,,,,,,yes,yes,,,,yes,,,,,,I-75,7,yes,no
Orbit Chevron Market,Truck Stops,1420 25th St NW,Cleveland,TN,37311,,,(423) 472-3128,,Independent Chevron-branded fuel stop and market with diesel and truck parking near I-75 exit 25 in Cleveland.,,,,,,,,yes,,yes,,,,,,,,I-75,25,yes,no
Kwik Fuel Center (Lee's Travel Center),Truck Stops,2233 N Charles G Seivers Blvd,Clinton,TN,37716,,,865-457-2923,https://leestravelcenter.com,"Independent truck stop at I-75 Exit 122 in Clinton with a restaurant/deli, showers, laundromat and scales.",,,,,,yes,yes,yes,yes,,,,,,,,,I-75,122,yes,no
Circle K (Little Debbie Parkway),Truck Stops,5020 Little Debbie Parkway,Collegedale,TN,,,,(423) 561-4419,https://www.circlek.com/store-locator/US/collegedale/5020-little-debbie-pwky/4703791,Circle K station with diesel truck lanes near I-75 exit 11 in the Ooltewah/Collegedale area.,,,,,,,,yes,,,,,,,,,,I-75,11,yes,no
ONE9 Travel Center #403,Truck Stops,1915 E Raccoon Valley Dr,Heiskell,TN,37754,,,865-938-1439,https://locations.pilotflyingj.com/us/tn/heiskell/1915-e-raccoon-valley-dr,ONE9 Fuel Network travel center (Pilot Company) at the Raccoon Valley Road exit of I-75 north of Knoxville.,,,,,,yes,,yes,,,,yes,yes,,,,,I-75,117,yes,no
Flying J Travel Center #722,Truck Stops,800 Watt Rd,Knoxville,TN,37932,,,865-531-7400,https://locations.pilotflyingj.com/us/tn/knoxville/800-watt-rd,Flying J travel center at the Watt Road exit of the I-40/I-75 concurrency in west Knoxville with an on-site Denny's and Cinnabon.,176,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,yes,,,,I-75,369,yes,no
Petro Knoxville,Truck Stops,722 Watt Rd,Knoxville,TN,37934,,,865-693-6542,https://www.ta-petro.com/location/tn/petro-knoxville/,Petro Stopping Center (#312) on Watt Road at the I-40/I-75 concurrency with an Iron Skillet restaurant and a five-bay truck service shop.,250,,yes,yes,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,369,yes,no
Pilot Travel Center #187,Truck Stops,100 Merchants Rd,Knoxville,TN,37912,,,865-689-4690,,Pilot travel center at the Merchants Drive exit of I-75 on the north side of Knoxville with diesel lanes and DEF.,,,,,yes,,,yes,,,,,,,,,,I-75,108,no,no
Speedway #7156 (Lovell Road),Truck Stops,617 Lovell Rd,Knoxville,TN,37932,,,,,Speedway fuel stop with diesel and a convenience store on Lovell Road in west Knoxville.,,,,,,,yes,yes,,yes,,,,,,,,,,no,no
TA Knoxville West,Truck Stops,615 Watt Rd,Knoxville,TN,37922,,,865-531-7676,https://www.ta-petro.com/location/tn/ta-knoxville-west/,TravelCenters of America location (TA #269) on Watt Road at the I-40/I-75 concurrency in west Knoxville with multiple fast-food outlets and truck service.,176,,,,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,369,yes,no
Love's Travel Stop #480,Truck Stops,9155 Highway 321 N,Lenoir City,TN,37771,,,865-988-3668,https://www.loves.com/locations/tn/lenoir-city/loves-travel-stop-lenoir-city-480,Love's travel stop in Lenoir City with McDonald's and Subway restaurants and a Love's Truck Tire Care center.,95,,,,,yes,yes,yes,,yes,yes,yes,yes,,,,,,,no,no
Love's Travel Stop #861,Truck Stops,222 Elizabeth Lee Pkwy,Loudon,TN,37774,,,865-205-3070,https://www.loves.com/locations/tn/loudon/loves-travel-stop-loudon-861,Love's travel stop at I-75 Exit 72 in Loudon with an Arby's and an on-site Speedco truck service shop.,102,,,,,yes,yes,yes,yes,,yes,yes,yes,,,,,I-75,72,yes,no
Pilot Travel Center #481,Truck Stops,281 Pleasant Grove Road SW,McDonald,TN,37353,,,(423) 476-3892,https://locations.pilotflyingj.com/us/tn/mcdonald/281-pleasant-grove-road-sw,"Pilot travel center at I-75 exit 20 with diesel lanes, showers, CAT scale and fast food including McDonald's and Subway.",80,yes,yes,yes,,yes,yes,yes,yes,,,yes,yes,,,,,I-75,20,yes,no
Crazy Ed's Travel Center,Truck Stops,547 Highway 309,Niota,TN,37826,,,(423) 568-2529,,"Independent travel center at I-75 exit 56 in Niota with diesel, a restaurant, showers, a store and repair service.",,,,,,yes,yes,yes,,,yes,,,,,,,I-75,56,no,no
Pilot Travel Center #4598,Truck Stops,507 Hwy 309,Niota,TN,37826,,,(423) 568-3500,https://locations.pilotflyingj.com/us/tn/niota/507-hwy-309,"Pilot travel center at I-75 exit 56 in Niota with diesel lanes, showers, a CAT scale and a Wendy's.",80,,,,,yes,yes,yes,,,,yes,yes,,,,,I-75,56,yes,no
Pilot Travel Center #1577,Truck Stops,106 Comfort Ln,Pioneer,TN,37847,,,423-562-8483,https://locations.pilotflyingj.com/us/tn/pioneer/106-comfort-ln,Newer Pilot travel center at I-75 Exit 141 in Pioneer with a Subway and deli.,,,,,,yes,yes,yes,,,,yes,,,,,,I-75,141,yes,no
TA Caryville,Truck Stops,305 Howard Baker Hwy,Pioneer,TN,37847,,,,https://www.ta-petro.com/location/tn/ta-caryville/,TravelCenters of America location (TA #255) at I-75 Exit 141 with a Popeyes and a five-bay truck service center.,80,,yes,yes,,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,141,yes,no
Circle K #3626 (former Kangaroo Express),Truck Stops,1157 Hwy 68,Sweetwater,TN,37874,,,(423) 337-9577,https://www.circlek.com/store-locator/US/sweetwater/1157-hwy-68/4703626,Circle K fuel stop with diesel and truck facilities at I-75 exit 60 in Sweetwater.,,,,,,,,yes,,yes,,,,,,,,I-75,60,yes,no
Blue Beacon Truck Wash of Knoxville,Truck Washes,1501 Everett Rd,Knoxville,TN,37932,,,(865) 690-5228,https://bluebeacon.com/locations/listing/knoxville-tn,Blue Beacon exterior truck and trailer wash located at the Petro Travel Plaza off I-40/I-75 Exit 369 (Watt Road).,,,,,,,,,,,,,,,,,,I-75,369,yes,no
Pride Truck Wash,Truck Washes,1651 Everett Rd,Knoxville,TN,37932,,,(865) 539-0035,https://pridetruckwash.com/,Independent truck wash on Everett Road in the Watt Road truck stop cluster at I-40/I-75 Exit 369.,,,,,,,,,,,,,,,,,,I-75,369,yes,no
Hose Barn Inc,Truck Washes,2801 Clinton Hwy,Powell,TN,37849,,,(865) 945-2800,,Truck and tank trailer cleaning facility on Clinton Highway off I-75 Exit 110 in Powell.,,,,,,,,,,,,,,,,,,I-75,110,yes,no
Tennessee Weigh Station - I-75 Northbound (Bradley County),Weigh Stations,I-75 North near mile marker 23.5,Cleveland,TN,,,,,,"Roadside check station and parking area on I-75 northbound near Cleveland where enforcement periodically sets up scales, according to trucking directories.",,,,,,,,,,,,,,,,,,I-75,,no,no
Tennessee Weigh Station - I-75 Southbound (Bradley County),Weigh Stations,,Cleveland,TN,,,,,,"Pull-out check station and parking area on I-75 southbound near Cleveland used periodically for commercial vehicle enforcement, according to trucking directories.",,,,,,,,,,,,,,,,,,I-75,,no,no
Tennessee Weigh Station - I-75 Northbound (Knox County),Weigh Stations,"I-40 East/I-75 North near mile marker 372 (I-40 mileposts), on the I-40/I-75 concurrency",Knoxville,TN,,,,(865) 594-0920,https://www.tn.gov/safety/tnhp/cvemain/cvelocations.html,"Tennessee Highway Patrol District 1 commercial vehicle scale complex on the I-40/I-75 concurrency in west Knox County, serving eastbound (I-75 northbound) traffic.",,,,,,,,,,,,,,,,,,I-75,,yes,no
Tennessee Weigh Station - I-75 Southbound (Knox County),Weigh Stations,"I-40 West/I-75 South near mile marker 372 (I-40 mileposts), on the I-40/I-75 concurrency",Knoxville,TN,,,,(865) 594-0910,https://www.tn.gov/safety/tnhp/cvemain/cvelocations.html,"Tennessee Highway Patrol District 1 commercial vehicle scale complex on the I-40/I-75 concurrency in west Knox County, serving westbound (I-75 southbound) traffic.",,,,,,,,,,,,,,,,,,I-75,,yes,no
