Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Love's Travel Stop #495,Truck Stops,17308 Park 78 Dr,North Fort Myers,FL,33917,,,(239) 731-9217,https://www.loves.com/locations/fl/north-fort-myers/loves-travel-stop-north-fort-myers-495,"24-hour Love's Travel Stop at I-75 Exit 143 (Bayshore Rd), North Fort Myers. 8 fuel lanes, 5 showers, CAT Scale, DEF, on-site Subway and Wendy's, WiFi, and a Love's Truck Care center (2 bays: oil/PM, tires, light mechanical).",,,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-75,143,yes,no
Pilot Travel Center #94,Truck Stops,26505 Jones Loop Rd,Punta Gorda,FL,33950,,,(941) 637-3974,https://locations.pilotflyingj.com/us/fl/punta-gorda/26505-jones-loop-rd,"24-hour Pilot Travel Center at I-75 Exit 161 (Jones Loop Rd), Punta Gorda. 8 fuel lanes, 5 showers, CAT Scale, DEF, WiFi, ATM, deli, game room, and on-site fast food (Arby's, Waffle House, Burger King, Subway).",,,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,161,yes,no
King's Highway Shell,Truck Stops,900 Kings Hwy,Port Charlotte,FL,33980,,,(941) 743-4827,https://find.shell.com/us/fuel/10048475-900-kings-hwy/en_US,"Shell-branded fuel stop with truck parking at I-75 Exit 170 (Kings Hwy), Port Charlotte. Paved truck parking, diesel, convenience store, on-site Dunkin', WiFi, and ATM.",,,,,,,yes,yes,,yes,,,yes,,,,,I-75,170,yes,no
Duncan Road Shell,Truck Stops,6117 Duncan Rd,Punta Gorda,FL,,,,(941) 637-9499,,"Shell-branded fuel stop with truck parking at I-75 Exit 164 (Duncan Rd/US-17), Punta Gorda. Directory-listed with truck parking, restaurant/deli, and convenience store.",,,,,,,yes,yes,,,,,,,,,,I-75,164,yes,no
"CAT Scale - Pilot Travel Center #352, Fort Myers",CAT Scales,6050 Plaza Dr,Fort Myers,FL,33905,,,(239) 693-6868,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at Pilot Travel Center #352, I-75 Exit 139, Fort Myers.",,,,,,,,,,,,yes,,,,,,I-75,139,yes,no
"CAT Scale - Love's Travel Stop #495, North Fort Myers",CAT Scales,17308 Park 78 Dr,North Fort Myers,FL,33917,,,(239) 731-9217,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at Love's Travel Stop #495, I-75 Exit 143, North Fort Myers.",,,,,,,,,,,,yes,,,,,,I-75,143,yes,no
"CAT Scale - Pilot Travel Center #94, Punta Gorda",CAT Scales,26505 Jones Loop Rd,Punta Gorda,FL,33950,,,(941) 637-3974,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at Pilot Travel Center #94, I-75 Exit 161, Punta Gorda.",,,,,,,,,,,,yes,,,,,,I-75,161,yes,no
Love's Truck Care #495 - North Fort Myers,Tire Repair,17308 Park 78 Dr,North Fort Myers,FL,33917,,,(239) 731-9217,https://www.loves.com/locations/fl/north-fort-myers/loves-travel-stop-north-fort-myers-495,"Love's Truck Care service center at Love's #495, I-75 Exit 143, North Fort Myers. 2 service bays offering oil change/PM, tire sales and repair (Hankook, Bridgestone, Michelin, Goodyear, Yokohama, Love's Retreads), and light mechanical service.",,,,,,,,,,,yes,,,,,,,I-75,143,yes,no
Big Ass Truck Wash - North Fort Myers,Truck Washes,5800 Bayshore Rd,North Fort Myers,FL,33917,,,,https://bigasstruckwash.com/,"Touch-free truck and trailer wash in North Fort Myers, near I-75 Exit 143 (Bayshore Rd). Automated touchless wash for trucks, trailers, and oversized vehicles.",,,,,,,,,,,,,,,,,,I-75,143,yes,no
Florida Weigh Station - I-75 Northbound (Punta Gorda),Weigh Stations,,Punta Gorda,FL,,,,,https://www.fdot.gov/mcsaw/weighstationlisting.shtm,"FDOT commercial vehicle weigh/inspection station on I-75 Northbound near Mile Marker 158-159 in Charlotte County (about 3 miles south of Exit 161, Punta Gorda). Weigh-in-motion / static scale; PrePass available.",,,,,,,,,,,,,,,,,,I-75,161,no,no
ONE9 Travel Center (Pilot #89) - Ellenton,Truck Stops,1526 51st Ave E,Ellenton,FL,34222,,,(941) 729-6288,https://locations.pilotflyingj.com/us/fl/ellenton/1526-51st-ave-e,"ONE9 Travel Center (Pilot Travel Center #89) at I-75 Exit 224 in Ellenton. Open 24 hours with 4 diesel fuel lanes, DEF, 2 showers, restrooms, convenience store, WiFi, ATM, check cashing, and propane. Multiple driver reports and the official listing indicate no on-site truck parking.",,,,,,yes,,yes,,yes,,,yes,,,,,I-75,224,yes,no
Circle K Truck Stop (Bradenton),Truck Stops,6410 E State Road 64,Bradenton,FL,34208,,,(941) 750-8736,https://www.circlek.com/station/6410-sr-64-e-bradenton-us,"Circle K truck stop at I-75 Exit 220-A on SR-64 in Bradenton. Open 24 hours with 24-hour diesel (3 fuel lanes), bulk DEF, convenience store, ATM, propane, WiFi, and a lighted lot with a small number of truck spaces. Hosts a CAT Scale (listed separately). No showers on site.",,yes,,,,,,yes,,yes,,yes,yes,,,,,I-75,220,yes,no
CAT Scale (Circle K Bradenton),CAT Scales,6410 E State Road 64,Bradenton,FL,34208,,,(941) 750-8736,https://catscale.com/news/new-cat-scale-opens-in-bradenton-fl/,Certified CAT Scale located at the Circle K truck stop at I-75 Exit 220 in Bradenton. Weigh service via the CAT Scale network (1-877-CAT-SCALE / Weigh My Truck app).,,,,,,,,,,,,yes,,,,,,I-75,220,yes,no
"Bcity Tire Service and Sales, Inc.",Tire Repair,5640 15th St E,Bradenton,FL,34208,,,(941) 249-1831,https://www.bcitytires.com/,"Tire sales and service shop in Bradenton (Manatee County) offering commercial truck tire service, 24-hour roadside tire assistance across the Manatee/Sarasota area, and fleet/commercial vehicle washing. Near I-75 Exit 220 (SR-64) corridor.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
LP Mobile Tire (Bradenton area),Roadside Service,,Bradenton,FL,,,,813-839-4269,https://lpmobiletire.com/,"Mobile commercial truck tire repair and 24/7 roadside assistance serving Bradenton, Palmetto, Ellenton, Parrish, Lakewood Ranch and surrounding Tampa Bay, including I-75 interchanges and highway calls for semi trucks and fleets.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Super 8 by Wyndham Ellenton Bradenton Area,Hotels with Truck Parking,5218 17th St E,Ellenton,FL,34222,,,941-315-6514,https://www.wyndhamhotels.com/super-8/ellenton-florida/super-8-ellenton-bradenton-area/overview,"Super 8 by Wyndham at I-75 Exit 224 in Ellenton, advertising free parking that accommodates cars, buses, trucks and RVs. Truck stop directory lists approximately 5 truck spaces.",5,yes,,,yes,,,,,,,,,,,,,I-75,224,yes,no
RecNation Storage - Ruskin (Truck Parking),Truck Parking,1415 3rd St NE,Ruskin,FL,33570,,,,https://www.recnationstorage.com/truck-parking/fl/ruskin/,RecNation Storage facility in Ruskin offering outdoor commercial truck and trailer parking about 2 miles from US-41 and roughly 5 minutes from I-75 Exit 240. Perimeter-fenced lot with mobile-app gate access and wide drive aisles for tractor-trailers; monthly parking.,,,yes,yes,,,,,,,,,,yes,,,,I-75,240,yes,no
Flying J Travel Plaza #624 (Dade City / San Antonio),Truck Stops,29933 State Road 52,San Antonio,FL,33576,,,(352) 588-5444,https://locations.pilotflyingj.com/us/fl/san-antonio/29933-state-rd-52,"24-hour Flying J travel plaza at I-75 Exit 285 (SR 52) serving the Dade City area. Approximately 180 truck parking spaces, 12 diesel lanes, 15 showers, CAT Scale, Denny's restaurant plus Cinnabon and PJ Fresh, laundry, RV dump, propane, ATM and Western Union.",180,,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-75,285,yes,no
Love's Travel Stop #708 (Bushnell),Truck Stops,2615 W C-48,Bushnell,FL,33513,,,(352) 793-1019,https://www.truckstopsandservices.com/location_details.php?id=47393,"24-hour Love's Travel Stop at I-75 Exit 314 (CR-48). 99 truck parking spaces, 9 diesel lanes, showers, Arby's, laundry, game room, dog park with waste station, and an on-site Love's Truck Tire Care center.",99,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,I-75,314,yes,no
"Pilot Travel Center #95 (Wildwood, 493 SR 44)",Truck Stops,493 E State Road 44,Wildwood,FL,34785,,,(352) 748-4486,https://locations.pilotflyingj.com/us/fl/wildwood/493-east-state-route-44,"24-hour Pilot Travel Center at I-75 Exit 329 (SR 44), at the Florida Turnpike junction. Truck parking, diesel lanes, reservable showers, CAT Scale, deli/fast food, game room, ATM and premium Wi-Fi.",,,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,329,yes,no
"Pilot Travel Center #4556 (Wildwood, 744 SR 44)",Truck Stops,744 E State Road 44,Wildwood,FL,34785,,,(352) 748-4354,https://locations.pilotflyingj.com/us/fl/wildwood/744-e-state-road-44,"24-hour Pilot Travel Center at I-75 Exit 329 (SR 44). Overnight truck parking, high-speed diesel/DEF lanes, reservable showers, laundry, CAT Scale, deli and hot food (pizza/wings), game room, ATM and Wi-Fi.",,,,,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,329,yes,no
TA Wildwood (TravelCenters of America),Truck Stops,556 E State Road 44,Wildwood,FL,34785,,,(352) 748-2501,https://www.ta-petro.com/location/fl/ta-wildwood/,"24-hour TA travel center at I-75 Exit 329 and Florida Turnpike Exit 304. 170 truck parking spaces (40 reserved), 10 fuel lanes (BP diesel), 10 showers, 5 truck-service bays, CAT Scale, laundry, Subway/Popeyes/Pizza Hut Express, drivers lounge and fenced dog area.",170,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,329,yes,no
"Pilot Travel Center #293 (Ocala, SR 484)",Truck Stops,2020 SW Highway 484,Ocala,FL,34473,,,(352) 347-8555,https://locations.pilotflyingj.com/us/fl/ocala/2020-sw-hwy-484,"24-hour Pilot Travel Center at I-75 Exit 341 (SR 484), Ocala/Belleview. 60 truck parking spaces, 7 diesel lanes, 7 showers, CAT Scale, Dairy Queen and Wendy's, ATM and premium Wi-Fi.",60,,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,341,yes,no
"Pilot Travel Center #424 (Ocala, 4032 Hwy 326)",Truck Stops,4032 W Highway 326,Ocala,FL,34482,,,(352) 867-8300,https://locations.pilotflyingj.com/us/fl/ocala/4032-w-hwy-326,"24-hour Pilot Travel Center at I-75 Exit 358 (SR 326), Ocala. 9 fuel lanes, 125 public truck parking spaces plus 16 reservable prime spaces, 5 showers, CAT Scale and Arby's.",125,,,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,358,yes,no
Pilot Travel Center #92 (Ocala),Truck Stops,4255 NW Highway 326,Ocala,FL,34482,,,(352) 402-9081,https://locations.pilotflyingj.com/us/fl/ocala/4255-nw-highway-326,"24-hour Pilot travel center at I-75 Exit 358 (SR 326) with roughly 130 truck parking spaces (some reserved/paid), 10 fueling lanes, 7 showers, a certified CAT scale, bulk DEF, ATM and a Wendy's/Cinnabon. Open 24 hours.",130,,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-75,358,yes,no
Love's Travel Stop #363 (Ocala),Truck Stops,7791 NW 47th Ave,Ocala,FL,34482,,,(352) 368-5719,https://www.truckstopsandservices.com/location_details.php?id=22194,"24-hour Love's Travel Stop at I-75 Exit 358, Ocala. 72 truck parking spaces, 8 fuel lanes, 7 showers, CAT Scale, Chester's Chicken and Subway, laundry, Wi-Fi, and a Love's Truck Care shop with 4 service bays (tire and light mechanical).",72,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,358,yes,no
CAT Scale - Flying J Travel Plaza #624 (Dade City),CAT Scales,29933 State Road 52,San Antonio,FL,33576,,,(352) 588-5444,https://locations.pilotflyingj.com/us/fl/san-antonio/29933-state-rd-52,"Certified CAT Scale at the Flying J Travel Plaza, I-75 Exit 285 (SR 52).",,,,,,,,,,,,yes,,,,,,I-75,285,yes,no
"CAT Scale - Pilot #95 (Wildwood, 493 SR 44)",CAT Scales,493 E State Road 44,Wildwood,FL,34785,,,(352) 748-4486,https://locations.pilotflyingj.com/us/fl/wildwood/493-east-state-route-44,"Certified CAT Scale at Pilot Travel Center #95, I-75 Exit 329 (SR 44), Wildwood.",,,,,,,,,,,,yes,,,,,,I-75,329,yes,no
"CAT Scale - Pilot #4556 (Wildwood, 744 SR 44)",CAT Scales,744 E State Road 44,Wildwood,FL,34785,,,(352) 748-4354,https://locations.pilotflyingj.com/us/fl/wildwood/744-e-state-road-44,"Certified CAT Scale at Pilot Travel Center #4556, I-75 Exit 329 (SR 44), Wildwood.",,,,,,,,,,,,yes,,,,,,I-75,329,yes,no
CAT Scale - TA Wildwood,CAT Scales,556 E State Road 44,Wildwood,FL,34785,,,(352) 748-2501,https://www.ta-petro.com/location/fl/ta-wildwood/,"Certified CAT Scale at TA Wildwood travel center, I-75 Exit 329 (SR 44).",,,,,,,,,,,,yes,,,,,,I-75,329,yes,no
"CAT Scale - Pilot #293 (Ocala, SR 484)",CAT Scales,2020 SW Highway 484,Ocala,FL,34473,,,(352) 347-8555,https://locations.pilotflyingj.com/us/fl/ocala/2020-sw-hwy-484,"Certified CAT Scale at Pilot Travel Center #293, I-75 Exit 341 (SR 484), Ocala.",,,,,,,,,,,,yes,,,,,,I-75,341,yes,no
"CAT Scale - Pilot #424 (Ocala, 4032 Hwy 326)",CAT Scales,4032 W Highway 326,Ocala,FL,34482,,,(352) 867-8300,https://locations.pilotflyingj.com/us/fl/ocala/4032-w-hwy-326,"Certified CAT Scale at Pilot Travel Center #424, I-75 Exit 358 (SR 326), Ocala.",,,,,,,,,,,,yes,,,,,,I-75,358,yes,no
"CAT Scale — Pilot Travel Center #92, Ocala",CAT Scales,4255 NW Highway 326,Ocala,FL,34482,,,(352) 402-9081,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Pilot Travel Center #92, I-75 Exit 358 (SR 326), Ocala.",,,,,,,,,,,,yes,,,,,,I-75,358,yes,no
"CAT Scale — Love's Travel Stop #363, Ocala",CAT Scales,7791 NW 47th Avenue,Ocala,FL,34482,,,(352) 368-5719,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #363, I-75 Exit 358 (SR 326), Ocala.",,,,,,,,,,,,yes,,,,,,I-75,358,yes,no
Love's Truck Tire Care - Bushnell (#708),Tire Repair,2615 W C-48,Bushnell,FL,33513,,,(352) 793-1019,https://www.truckstopsandservices.com/location_details.php?id=47393,"Love's Truck Tire Care center at Love's Travel Stop #708, I-75 Exit 314 (CR-48), Bushnell. Truck tire sales, service and repair.",,,,,,,,,,,yes,,,,,,,I-75,314,yes,no
Love's Truck Care - Ocala (#363),Tire Repair,7791 NW 47th Ave,Ocala,FL,34482,,,(352) 368-5719,https://www.4roadservice.com/ocala-florida/provider/loves-travel-stop,"Love's Truck Care shop at Love's #363, I-75 Exit 358, Ocala. Four service bays offering tire service, oil change/PM, light mechanical and roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,358,yes,no
TA Truck Service - Wildwood,Tire Repair,556 E State Road 44,Wildwood,FL,34785,,,(352) 748-2501,https://www.ta-petro.com/location/fl/ta-wildwood/,"TA Truck Service full-service diesel repair shop at TA Wildwood, I-75 Exit 329. Five service bays for maintenance and heavy-duty truck/trailer repair.",,,,,,,,,,,yes,,,,,,,I-75,329,yes,no
Blue Beacon Truck Wash of Dade City,Truck Washes,29939 State Road 52,San Antonio,FL,33576,,,(352) 588-0095,https://bluebeacon.com/locations/listing/dade-city-fl,"24-hour Blue Beacon truck wash at I-75 Exit 285 (SR 52), beside the Flying J Travel Plaza. Tractor, trailer and motorcoach washing plus specialty treatments.",,,,,,,,,,,,,,,,,,I-75,285,yes,no
Wildwood Truck Wash,Truck Washes,422 E State Road 44,Wildwood,FL,34785,,,(352) 748-7015,https://www.findtruckservice.com/page/wildwood-truck-wash-wildwood-fl-426218,"Independent truck wash at I-75 Exit 329 (SR 44), Wildwood, offering tractor and trailer washes. Open daily.",,,,,,,,,,,,,,,,,,I-75,329,yes,no
Super 8 by Wyndham Ocala I-75,Hotels with Truck Parking,3924 W Silver Springs Blvd,Ocala,FL,34482,,,,https://www.wyndhamhotels.com/super-8/ocala-florida/super-8-ocala-i-75/overview,Hotel at I-75 Exit 352 (SR 40) with free parking for semi-trucks and RVs in a 1.7-acre truck lot adjacent to the property.,,yes,,,yes,,,,,,,,,,,,,I-75,352,yes,no
Comfort Inn & Suites Wildwood - The Villages,Hotels with Truck Parking,1224 S Main St,Wildwood,FL,34785,,,,https://www.choicehotels.com/florida/wildwood/comfort-inn-hotels/fl907,"Hotel near I-75 Exit 329 / Florida Turnpike, Wildwood, offering limited tractor-trailer parking and dedicated spaces for RVs, buses and trucks.",,,,,yes,,,,,,,,,,,,,I-75,329,yes,no
Marion County Truck Comfort / Weigh Station (I-75 MM 338),Weigh Stations,I-75 near Mile Marker 338,Ocala,FL,,,,,https://www.floridarestareas.com/fl-i75-marion-county-truck-comfort-station-northbound-mile-marker-338/,FDOT truck comfort/inspection station on I-75 at Mile Marker 338 (both directions) - northbound 2 mi north of SR 44 (Exit 329) and southbound 2 mi south of CR 484 (Exit 341). Functions as a commercial vehicle weigh/inspection site and accepts PrePass.,,,,,,,,,,yes,,,,,,,,I-75,,no,no
Petro Stopping Center #323 (Ocala / Reddick),Truck Stops,7401 W Highway 318,Reddick,FL,32686,,,(352) 591-1881,https://www.ta-petro.com/location/fl/petro-ocala/,"Major 24-hour Petro (TravelCenters of America) at I-75 Exit 368 (CR 318) with roughly 270 truck parking spaces (about 30 reserved and 30 paid), 14 shower stalls, a certified CAT scale, an Iron Skillet restaurant plus Wendy's, laundry, barber shop, drivers' lounge and a 5-bay TA Truck Service shop offering repairs and tire service.",270,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,368,yes,no
TA Travel Center #288 (Lake City),Truck Stops,14197 S US Highway 441,Lake City,FL,32024,,,(386) 202-6500,https://www.ta-petro.com/location/fl/ta-lake-city/,"24-hour TA (TravelCenters of America) travel center at I-75 Exit 414 (US 441) with roughly 150 truck parking spaces, 9 fuel lanes, 13 showers, a certified CAT scale, restaurant/deli, laundry, barber shop, ATM and a 5-bay TA Truck Service shop (PM, diagnostics, alignments, tire and oil service).",150,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,414,yes,no
Love's Travel Stop #724 (Lake City),Truck Stops,13700 S US Highway 441,Lake City,FL,32025,,,(386) 752-2466,https://www.loves.com/locations/fl/lake-city/loves-travel-stop-lake-city-724,"24-hour Love's Travel Stop at I-75 Exit 414 (US 441) with about 106 truck parking spaces, 9 DEF lanes, 7 showers, a certified CAT scale, laundry facilities, dog park, propane exchange and premium Wi-Fi.",106,,,,yes,yes,,yes,yes,yes,,yes,yes,,,,,I-75,414,yes,no
Love's Travel Stop #470 (Jasper),Truck Stops,11459 SW 61st Way,Jasper,FL,32052,,,(386) 792-3095,https://www.loves.com/locations/fl/jasper/loves-travel-stop-jasper-470,"24-hour Love's Travel Stop at I-75 Exit 451 with about 125 truck parking spaces, 10 fuel lanes, 7 showers, a certified CAT scale, an Arby's, DEF, propane and a Love's Truck Care area with tire service.",125,,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-75,451,yes,no
Pilot Travel Center #500 (Jasper),Truck Stops,8067 FL-6,Jasper,FL,32052,,,(386) 638-1635,https://locations.pilotflyingj.com/us/fl/jasper/8067-fl-6,"24-hour Pilot travel center at I-75 Exit 460 (SR 6) with about 90 truck parking spaces (5 reserved, 5 paid), 10 fuel lanes, 9 showers, a certified CAT scale, bulk DEF, laundry, deli, ATM, Subway and Cinnabon, and a drivers' lounge. Northernmost major chain truck stop before the Georgia line.",90,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,460,yes,no
"CAT Scale — Petro Stopping Center #323, Reddick",CAT Scales,7401 W Highway 318,Reddick,FL,32686,,,(352) 591-1881,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Petro Stopping Center (Petro Ocala), I-75 Exit 368 (CR 318), Reddick.",,,,,,,,,,,,yes,,,,,,I-75,368,yes,no
"CAT Scale — TA Travel Center #288, Lake City",CAT Scales,14197 S US Highway 441,Lake City,FL,32024,,,(386) 202-6500,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the TA Lake City travel center, I-75 Exit 414 (US 441).",,,,,,,,,,,,yes,,,,,,I-75,414,yes,no
"CAT Scale — Love's Travel Stop #724, Lake City",CAT Scales,13700 S US Highway 441,Lake City,FL,32025,,,(386) 752-2466,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #724, I-75 Exit 414 (US 441), Lake City.",,,,,,,,,,,,yes,,,,,,I-75,414,yes,no
"CAT Scale — Love's Travel Stop #470, Jasper",CAT Scales,11459 SW 61st Way,Jasper,FL,32052,,,(386) 792-3095,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #470, I-75 Exit 451, Jasper.",,,,,,,,,,,,yes,,,,,,I-75,451,yes,no
"CAT Scale — Pilot Travel Center #500, Jasper",CAT Scales,8067 FL-6,Jasper,FL,32052,,,(386) 638-1635,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Pilot Travel Center #500, I-75 Exit 460 (SR 6), Jasper.",,,,,,,,,,,,yes,,,,,,I-75,460,yes,no
Agricultural Inspection Station No. 9A — Interstate 75 (Southbound),Weigh Stations,13106 Interstate 75,White Springs,FL,32096,,,,https://www.fdacs.gov/Agriculture-Industry/Agricultural-Inspections/Agricultural-Inspection-Station-No.-9A-Interstate-75,"Florida Department of Agriculture and Consumer Services (FDACS) agricultural inspection station on I-75 southbound in Hamilton County near White Springs, inspecting commercial vehicles and agricultural shipments entering Florida from Georgia.",,,,,,,,,,,,,,,,,,I-75,,yes,no
White Springs Weigh Station (I-75),Weigh Stations,I-75 near mile marker 448,White Springs,FL,32052,,,,,"Florida I-75 truck weigh station in Hamilton County near White Springs (approx. 2.5 miles south of Exit 451 / US 129), operating weigh-in-motion with PrePass and reported as bidirectional (separate northbound and southbound facilities).",,,,,,,,,,,,,,,,,,I-75,,no,no
"CAT Scale - Flying J, Miami",CAT Scales,,Miami,FL,,,,,https://catscale.com/cat-scale-locator/,"CAT certified truck scale at the Flying J Travel Center (#631), I-75 Exit 2 in Miami-Dade. Weigh-and-print certified scale co-located with the travel center.",,,,,,,,,,,,yes,,,,,,I-75,2,yes,no
"TruckParkingClub - RecNation Storage, Fort Myers",Truck Parking,8930 Laredo Ave,Fort Myers,FL,,,,,https://truckparkingclub.com/truck-parking/florida/fort-myers/8930-laredo-ave,Reservable bobtail and box-truck parking at RecNation Storage off Laredo Ave in Fort Myers (TruckParkingClub lot FLSWD02). 24/7 access; listed as close to I-75 Exit 138.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/florida/fort-myers/8930-laredo-ave,,,I-75,138,yes,no
