name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Tilford Port of Entry / Weigh Station,weigh-stations,,Sturgis,SD,,,https://sdtruckinfo.sd.gov,SDDOT/SD Highway Patrol port of entry and weigh station on eastbound I-90 at mile marker 39 near Tilford (between Sturgis and Rapid City) with electronic pre-screening and indoor inspection.,I-90,,,,,,,,,,
Spearfish Welcome Center / Rest Area,parking,,Spearfish,SD,,,,"SDDOT eastbound-only welcome center/rest area at I-90 mile marker 1 (about a mile east of the Wyoming line near Beulah) with truck and car parking, restrooms, water and a picnic area.",I-90,,,,,,yes,,,,
Wasta Rest Area,parking,,Wasta,SD,,,,"SDDOT rest area on both directions of I-90 near mile marker 99 at Wasta (between Rapid City and Wall) with truck and car parking, restrooms, water and a picnic area.",I-90,98,,,,,yes,,,,
Pomp's Tire Service - Rapid City,tire-repair,3200 Cambell St,Rapid City,SD,57701,605-348-1244,https://locations.pompstire.com/sd/rapid-city,"Commercial/OTR and semi truck tire dealer and service in Rapid City near I-90, carrying Bridgestone, Goodyear and Firestone commercial lines.",I-90,59,,,,,,yes,,,
Boss Truck Shop - Spearfish,tire-repair,,Spearfish,SD,57783,605-642-2944,,"24/7 mobile truck, trailer, reefer and tire repair/service at I-90 Exit 14 in Spearfish for all makes and models.",I-90,14,,,,,,yes,,,
D&D Truck Wash,truck-washes,2011 Marlin Dr,Rapid City,SD,57701,605-342-0100,,Truck and trailer wash serving the Rapid City I-90 area.,I-90,59,,,,,,,,,
LJ's Recovery & Transport,roadside-service,,Rapid City,SD,,605-517-1709,https://www.ljsrecovery.com/heavy-duty-towing/,Heavy-duty semi truck towing and recovery covering the I-90 corridor from Rapid City north to Spearfish and south on Hwy 79.,I-90,,,,,,,,,,
M & W Towing & Recovery,roadside-service,,Box Elder,SD,,605-923-1927,https://mwtowinginc.com,"24/7 heavy-duty towing, recovery and roadside assistance in the Rapid City/Box Elder I-90 area, servicing within a 300-mile radius.",I-90,,,,,,,,,,
Freedom Field Repair,roadside-service,,Rapid City,SD,,605-702-2300,https://freedomfieldrepair.com,"24/7 mobile truck, trailer and tire repair covering about a 200-mile radius of Rapid City along the I-90 corridor.",I-90,,,,,,,yes,,,
Quality Inn Spearfish I-90,hotels-truck-parking,,Spearfish,SD,57783,,,Hotel near I-90 Exit 14 in Spearfish with a parking area that accommodates large/oversized vehicles including trucks and trailers per guest reviews.,I-90,14,,,,,,,,,
