name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #393,truck-stops,Waynesville,NC,pilot-travel-center-393-waynesville-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale - Pilot Travel Center #393,cat-scales,Waynesville,NC,cat-scale-pilot-travel-center-393-waynesville-nc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
TA Truck Service - Candler,roadside-service,Candler,NC,ta-truck-service-candler-candler-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
North Carolina Welcome Center - I-40 West (Haywood County),parking,Waynesville,NC,north-carolina-welcome-center-i-40-west-haywood-county-waynesville-nc,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Truck Parking Club - 47 Walker Way,parking,Canton,NC,truck-parking-club-47-walker-way-canton-nc,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
Handy Pantry (3360 Crabtree Rd),truck-stops,Lake Junaluska,NC,handy-pantry-3360-crabtree-rd-lake-junaluska-nc,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
Pilot Flying J Truck Care Service Center - Waynesville,roadside-service,Waynesville,NC,pilot-flying-j-truck-care-service-center-waynesville-waynesville-nc,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
Waynesville Tire Inc,tire-repair,Waynesville,NC,waynesville-tire-inc-waynesville-nc,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
Snider Fleet Solutions - Hickory,tire-repair,Hickory,NC,snider-fleet-solutions-hickory-hickory-nc,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Piedmont Truck Tires Inc. (McCarthy Tire Service),tire-repair,Conover,NC,piedmont-truck-tires-inc-mccarthy-tire-service-conover-nc,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Vanguard Truck Centers - Conover (Hickory),roadside-service,Conover,NC,vanguard-truck-centers-conover-hickory-conover-nc,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
TranSource Truck & Trailer Centers - Hickory/Newton,roadside-service,Newton,NC,transource-truck-trailer-centers-hickory-newton-newton-nc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Crowne Plaza Hickory,hotels-truck-parking,Hickory,NC,crowne-plaza-hickory-hickory-nc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Days Inn & Suites by Wyndham Hickory,hotels-truck-parking,Hickory,NC,days-inn-suites-by-wyndham-hickory-hickory-nc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Days Inn by Wyndham Conover-Hickory,hotels-truck-parking,Conover,NC,days-inn-by-wyndham-conover-hickory-conover-nc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
McGee Commercial Tire & Service - Hickory,tire-repair,Hickory,NC,mcgee-commercial-tire-service-hickory-hickory-nc,,62,Needs work,needs-geocoding,,import-unpublished,completeness 62 — enrich before publishing,Exit number; Verified coordinates; Phone; Verified date; Approved reviews
McCabe's Tire & Service,tire-repair,Morganton,NC,mccabe-s-tire-service-morganton-nc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
I-40 Diesel & Auto,roadside-service,Morganton,NC,i-40-diesel-auto-morganton-nc,,54,Needs work,needs-geocoding,,import-unpublished,completeness 54 — enrich before publishing,Exit number; Verified coordinates; Phone; Website; Verified date; Approved reviews
"Truck Parking Club - 325 U.S. Hwy 70 SW, Hickory",parking,Hickory,NC,truck-parking-club-325-u-s-hwy-70-sw-hickory-hickory-nc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
"Truck Parking Club - 1960 US Highway 70 SE, Hickory",parking,Hickory,NC,truck-parking-club-1960-us-highway-70-se-hickory-hickory-nc,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
"Truck Parking Club - 8814 Dietz Ave, Hickory",parking,Hickory,NC,truck-parking-club-8814-dietz-ave-hickory-hickory-nc,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Studio 6 Hickory,hotels-truck-parking,Hickory,NC,studio-6-hickory-hickory-nc,,52,Needs work,needs-geocoding,,import-unpublished,completeness 52 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Fast Track (Hildebran),truck-stops,Hildebran,NC,fast-track-hildebran-hildebran-nc,,53,Needs work,needs-geocoding,,import-unpublished,completeness 53 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #1063,truck-stops,Marion,NC,pilot-travel-center-1063-marion-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #308,truck-stops,Marion,NC,love-s-travel-stop-308-marion-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Nebo Truck Stop,truck-stops,Nebo,NC,nebo-truck-stop-nebo-nc,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #1063,cat-scales,Marion,NC,cat-scale-at-pilot-travel-center-1063-marion-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #308,cat-scales,Marion,NC,cat-scale-at-love-s-travel-stop-308-marion-nc,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
Super 8 by Wyndham Marion NC,hotels-truck-parking,Marion,NC,super-8-by-wyndham-marion-nc-marion-nc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
McDowell County Rest Area I-40 Eastbound (MM 82),parking,Marion,NC,mcdowell-county-rest-area-i-40-eastbound-mm-82-marion-nc,,51,Needs work,needs-geocoding,,import-unpublished,"completeness 51, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
McDowell County Rest Area I-40 Westbound (MM 82),parking,Marion,NC,mcdowell-county-rest-area-i-40-westbound-mm-82-marion-nc,,51,Needs work,needs-geocoding,,import-unpublished,"completeness 51, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Stuckey's / Dairy Queen / Exxon of Old Fort,truck-stops,Old Fort,NC,stuckey-s-dairy-queen-exxon-of-old-fort-old-fort-nc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Hollifields Diesel,roadside-service,Marion,NC,hollifields-diesel-marion-nc,,49,Needs work,needs-geocoding,,import-unpublished,completeness 49 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Website; Verified date; Approved reviews
Travel Store (Burma Rd),parking,Nebo,NC,travel-store-burma-rd-nebo-nc,,55,Needs work,needs-geocoding,,import-unpublished,completeness 55 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
