name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #4599,truck-stops,Monteagle,TN,pilot-travel-center-4599-monteagle-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale - Pilot Travel Center #4599,cat-scales,Monteagle,TN,cat-scale-pilot-travel-center-4599-monteagle-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Sam's Travel Center,truck-stops,Monteagle,TN,sam-s-travel-center-monteagle-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #490,truck-stops,Jasper,TN,love-s-travel-stop-490-jasper-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale - Love's Travel Stop #490,cat-scales,Jasper,TN,cat-scale-love-s-travel-stop-490-jasper-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Speedco at Love's Travel Stop #490,roadside-service,Jasper,TN,speedco-at-love-s-travel-stop-490-jasper-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Truck Parking Club - Kimball (Main St.),parking,Kimball,TN,truck-parking-club-kimball-main-st-kimball-tn,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Monteagle Mountain Runaway Truck Ramps (I-24),roadside-service,Monteagle,TN,monteagle-mountain-runaway-truck-ramps-i-24-monteagle-tn,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
Monteagle Mountain Mandatory Brake Check Area (I-24),roadside-service,Monteagle,TN,monteagle-mountain-mandatory-brake-check-area-i-24-monteagle-tn,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
I-24 Truck Plaza,truck-stops,Manchester,TN,i-24-truck-plaza-manchester-tn,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
CAT Scale at I-24 Truck Plaza,cat-scales,Manchester,TN,cat-scale-at-i-24-truck-plaza-manchester-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Pilot Travel Center #404,truck-stops,Murfreesboro,TN,pilot-travel-center-404-murfreesboro-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #404,cat-scales,Murfreesboro,TN,cat-scale-at-pilot-travel-center-404-murfreesboro-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #314,truck-stops,Christiana,TN,love-s-travel-stop-314-christiana-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #314,cat-scales,Christiana,TN,cat-scale-at-love-s-travel-stop-314-christiana-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Truck Care #314,roadside-service,Christiana,TN,love-s-truck-care-314-christiana-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #764,truck-stops,Hillsboro,TN,love-s-travel-stop-764-hillsboro-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #764,cat-scales,Hillsboro,TN,cat-scale-at-love-s-travel-stop-764-hillsboro-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Speedco at Love's Travel Stop #764,roadside-service,Hillsboro,TN,speedco-at-love-s-travel-stop-764-hillsboro-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
"Speedway (Almaville Rd, Exit 70)",truck-stops,Smyrna,TN,speedway-almaville-rd-exit-70-smyrna-tn,,66,Good,needs-geocoding,,ready-to-publish,completeness 66 with address,Verified coordinates; Phone; Website; TPC reservation link; Verified date; Approved reviews
"Circle K #3701 (Almaville Rd, Exit 70)",truck-stops,Smyrna,TN,circle-k-3701-almaville-rd-exit-70-smyrna-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
THP/TDOT I-24 Commercial Vehicle Scales (Coffee County / Manchester),weigh-stations,Manchester,TN,thp-tdot-i-24-commercial-vehicle-scales-coffee-county-manchester-manchester-tn,,35,Incomplete,needs-geocoding,,import-unpublished,"completeness 35, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Description; Verified date; Approved reviews
K&K Top Stop Market and Truck Stop,truck-stops,Manchester,TN,k-k-top-stop-market-and-truck-stop-manchester-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
Hullets Shell,truck-stops,Manchester,TN,hullets-shell-manchester-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #52,truck-stops,La Vergne,TN,pilot-travel-center-52-la-vergne-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale (Pilot Travel Center #52),cat-scales,La Vergne,TN,cat-scale-pilot-travel-center-52-la-vergne-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
TA Antioch #117,truck-stops,Antioch,TN,ta-antioch-117-antioch-tn,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale (TA Antioch #117),cat-scales,Antioch,TN,cat-scale-ta-antioch-117-antioch-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
TA Truck Service (Antioch),roadside-service,Antioch,TN,ta-truck-service-antioch-antioch-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Blue Beacon Truck Wash of Nashville,truck-washes,Antioch,TN,blue-beacon-truck-wash-of-nashville-antioch-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"Thornton's (Antioch, Exit 62)",truck-stops,Antioch,TN,thornton-s-antioch-exit-62-antioch-tn,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
"CAT Scale (Thornton's, Exit 62)",cat-scales,Antioch,TN,cat-scale-thornton-s-exit-62-antioch-tn,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
Thornton's Tire/Minor Repair (Exit 62),tire-repair,Antioch,TN,thornton-s-tire-minor-repair-exit-62-antioch-tn,,27,Incomplete,needs-geocoding,,import-unpublished,"completeness 27, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Amenities; Description; Verified date; Approved reviews
