name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
CAT Scale at Love's Brunswick (#405),cat-scales,Brunswick,GA,cat-scale-at-love-s-brunswick-405-brunswick-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Flying J Brunswick (#627),cat-scales,Brunswick,GA,cat-scale-at-flying-j-brunswick-627-brunswick-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
TA Savannah (TravelCenters of America #177),truck-stops,Richmond Hill,GA,ta-savannah-travelcenters-of-america-177-richmond-hill-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
El Cheapo (Richmond Hill),truck-stops,Richmond Hill,GA,el-cheapo-richmond-hill-richmond-hill-ga,,49,Needs work,needs-geocoding,,import-unpublished,"completeness 49, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #338,truck-stops,Richmond Hill,GA,love-s-travel-stop-338-richmond-hill-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #893,truck-stops,Garden City,GA,love-s-travel-stop-893-garden-city-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Parker's Kitchen #69,truck-stops,Pooler,GA,parker-s-kitchen-69-pooler-ga,,57,Needs work,needs-geocoding,,import-unpublished,"completeness 57, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #71,truck-stops,Port Wentworth,GA,pilot-travel-center-71-port-wentworth-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at TA Savannah,cat-scales,Richmond Hill,GA,cat-scale-at-ta-savannah-richmond-hill-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Love's Richmond Hill (#338),cat-scales,Richmond Hill,GA,cat-scale-at-love-s-richmond-hill-338-richmond-hill-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Love's Garden City (#893),cat-scales,Garden City,GA,cat-scale-at-love-s-garden-city-893-garden-city-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Pilot Port Wentworth (#71),cat-scales,Port Wentworth,GA,cat-scale-at-pilot-port-wentworth-71-port-wentworth-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Southern Tire Mart - Pooler,tire-repair,Pooler,GA,southern-tire-mart-pooler-pooler-ga,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Southern Tire Mart at Pilot - Port Wentworth,tire-repair,Port Wentworth,GA,southern-tire-mart-at-pilot-port-wentworth-port-wentworth-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Snider Fleet Solutions - Savannah,tire-repair,Savannah,GA,snider-fleet-solutions-savannah-savannah-ga,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
CMJ Truck Wash,truck-washes,Port Wentworth,GA,cmj-truck-wash-port-wentworth-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
I-95 Weigh Station - Port Wentworth,weigh-stations,Port Wentworth,GA,i-95-weigh-station-port-wentworth-port-wentworth-ga,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Georgia Welcome Center (Savannah) - I-95 SB,parking,Port Wentworth,GA,georgia-welcome-center-savannah-i-95-sb-port-wentworth-ga,,54,Needs work,needs-geocoding,,import-unpublished,"completeness 54, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Carson Safety Rest Area - I-95 NB,parking,Port Wentworth,GA,carson-safety-rest-area-i-95-nb-port-wentworth-ga,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Tim's Towing & Recovery,roadside-service,Savannah,GA,tim-s-towing-recovery-savannah-ga,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Exit number; Verified coordinates; Phone; Amenities; Verified date; Approved reviews
Sapp's Wrecker Service,roadside-service,Savannah,GA,sapp-s-wrecker-service-savannah-ga,,44,Needs work,needs-geocoding,,import-unpublished,"completeness 44, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Amenities; Verified date; Approved reviews
Savannah Technical College - Commercial Truck Driving (CDL),cdl-schools,Savannah,GA,savannah-technical-college-commercial-truck-driving-cdl-savannah-ga,,44,Needs work,needs-geocoding,,import-unpublished,"completeness 44, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Amenities; Verified date; Approved reviews
