name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Westland Travel Center,truck-stops,3296 Gold Avenue,Kingdom City,MO,65262,573-592-9000,,"Independent 24-hour travel center at Exit 148 with a Subway, convenience store, CAT scale, and an on-site truck wash.",I-70,148,yes,yes,yes,yes,yes,,yes,,
Quality Truck Washes - Kingdom City,truck-washes,3290 Gold Road,Kingdom City,MO,65262,573-642-1212,https://truckwashes.com/locations/kingdom-city/,24/7 commercial truck and trailer wash at the I-70/US-54 Kingdom City interchange.,I-70,148,,,,,,,,,
Love's Travel Stop #788,truck-stops,482 Tree Farm Road,New Florence,MO,63363,573-835-3100,https://www.loves.com/locations/788,"Love's travel stop at Exit 175 (MO-19) with an Arby's, roughly 89 truck parking spaces, and an on-site Speedco.",I-70,175,yes,yes,yes,,yes,yes,,yes,
Speedco at Love's Travel Stop #788,tire-repair,482 Tree Farm Road,New Florence,MO,63363,,,"On-site Speedco offering tire service, oil changes, and light mechanical work at the New Florence Love's.",I-70,175,,,,,,yes,,,
Flying J Travel Center #674,truck-stops,1 Campbranch Road,Warrenton,MO,63383,636-456-2001,https://locations.pilotflyingj.com/us/mo/warrenton/1-campbranch-rd,"24-hour Flying J travel center at Exit 188 with a Denny's, laundry, showers, EV charging, and a CAT scale.",I-70,188,yes,yes,yes,yes,yes,,yes,yes,
CAT Scale at Flying J Warrenton,cat-scales,1 Campbranch Road,Warrenton,MO,63383,,,Certified CAT scale located at the Flying J Travel Center at Exit 188.,I-70,188,,,,,,,yes,,
Midway Travel Plaza,truck-stops,6401 West Highway 40,Midway,MO,65202,573-445-9466,,"Long-standing independent truck stop and travel plaza at Exit 121 west of Columbia with fuel, a restaurant, showers, and service bays.",I-70,121,yes,yes,yes,,yes,yes,,,
Break Time,parking,,Columbia,MO,,,,Break Time convenience store and fuel stop at the I-70/US-63 interchange with limited truck parking and diesel lanes.,I-70,128A,,yes,yes,,yes,,,,
TravelCenters of America - Foristell (TA St. Louis West),truck-stops,3265 N Service Road East,Foristell,MO,63348,636-673-2295,https://www.ta-petro.com/location/mo/ta-foristell/,"Full-service TA travel center at I-70 & Route W with a large truck lot, fuel islands, showers, a Country Pride restaurant plus quick-service food, a truck repair shop, and a CAT scale.",I-70,203,yes,yes,yes,yes,yes,yes,yes,yes,
Mr. Fuel Travel Center (Pilot Flying J dealer),truck-stops,11 State Highway W,Foristell,MO,63348,636-673-1011,https://locations.pilotflyingj.com/us/mo/foristell/11-state-hwy-w,"24-hour Pilot Flying J dealer travel center at I-70 Exit 203 with diesel lanes, DEF, showers, deli/food, laundry, and a CAT scale, located just across from the TA.",I-70,203,yes,yes,yes,yes,yes,,yes,yes,
QuikTrip #608,truck-stops,391 N Main St,St. Peters,MO,63376,636-970-3029,,"QuikTrip location off I-70 Exit 222 that serves trucks with 24-hour diesel, a lighted paved lot with about 25 truck parking spaces, a deli, and a CAT scale.",I-70,222,,yes,yes,,yes,,yes,,
Foristell Weigh Station / MSHP Scale House,weigh-stations,2859 S Service Road East,Foristell,MO,63348,636-673-3000,,Missouri State Highway Patrol commercial vehicle weigh/inspection station on I-70 near Foristell (about mile marker 204); note the eastbound scale was reported closed in 2025 for Improve I-70 construction.,I-70,,,,,,,,,,
Best-One Tire & Service (Best-One of St. Louis),tire-repair,1 E A Hood Dr,Foristell,MO,63348,636-463-1688,https://www.bestonecommercial.com/store/best-one-tire-service/mo/foristell/foristell/,Commercial tire dealer and fleet service center near I-70 Exit 203 in Foristell selling and servicing truck tires from major brands.,I-70,203,,,,,,yes,,,
Wright City Rest Area (Eastbound),parking,,Wright City,MO,,,,"MoDOT rest area on eastbound I-70 near mile marker 198 with separate truck and car parking and restrooms, commonly used by drivers for overnight parking.",I-70,,,,,,yes,,,,
CAT Scale at Mr. Fuel Travel Center Foristell,cat-scales,11 State Highway W,Foristell,MO,63348,636-673-1011,,Certified CAT scale located at the Mr. Fuel travel center off I-70 Exit 203 for weighing loaded trucks.,I-70,203,,,,,,,yes,,
