name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
CAT Scale at TA Kingsville,cat-scales,5551 State Route 193,Kingsville,OH,44048,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at TA Kingsville at I-90 Exit 235.,I-90,235,,,,,,,yes,,
TA Truck Service - Kingsville,roadside-service,5551 State Route 193,Kingsville,OH,44048,440-290-5554,https://www.ta-petro.com/location/oh/ta-kingsville/,"On-site heavy-duty truck repair shop at TA Kingsville, I-90 Exit 235, offering mechanical repair and roadside service for commercial trucks.",I-90,235,,,,,,yes,,,
Love's Travel Stop #389,truck-stops,2 Loves Dr,Conneaut,OH,44030,440-593-6816,https://www.loves.com/locations/oh/conneaut/loves-travel-stop-conneaut-389,"24-hour Love's at I-90 Exit 241 with diesel, 8 DEF lanes, about 80 truck spaces, 7 showers, a CAT Scale, McDonald's, Subway and a co-located Speedco.",I-90,241,yes,yes,yes,,yes,yes,yes,yes,
CAT Scale at Love's Conneaut,cat-scales,2 Loves Dr,Conneaut,OH,44030,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's Travel Stop #389 at I-90 Exit 241 in Conneaut.,I-90,241,,,,,,,yes,,
Truck World Conneaut Travel Center,truck-stops,780 State Route 7,Conneaut,OH,44030,440-593-6220,https://www.truckworldinc.com/truck-world-conneaut,"Truck World travel plaza at I-90 Exit 241 a few miles from the PA line with Shell diesel, 9 wide diesel lanes, about 150 truck spaces, 8 showers, a certified truck scale, Burger King, Dunkin and Maverick's Bistro.",I-90,241,yes,yes,yes,,yes,,,yes,
Kwik Fill Truck Stop #227,truck-stops,1635 State Route 534,Geneva,OH,44041,440-466-4790,,"Kwik Fill truck stop at I-90 Exit 218 in Geneva with 24-hour diesel, about 50 truck spaces, showers, certified scales, DEF and a convenience store.",I-90,218,yes,,yes,,yes,,,yes,
Dale's Geneva Truck Services & Wash,truck-washes,1851 S Broadway,Geneva,OH,44041,440-466-7988,,"Full-service truck and trailer wash just off I-90 Exit 218 in Geneva (est. 1988), with truck/trailer/engine wash plus tires, oil changes and minor repairs.",I-90,218,,,,,,yes,,,
Ashtabula County I-90 Westbound Welcome Center / Rest Area,parking,,Conneaut,OH,,,https://www.transportation.ohio.gov/home/traveling/rest-areas,"ODOT I-90 westbound welcome center/rest area near milepost 242 in Conneaut, between the PA line and SR-7; opened 2024 with 41 pull-through truck parking spaces and restrooms.",I-90,,,,,,yes,,,,
Conneaut Weigh Station (I-90 WB),weigh-stations,,Conneaut,OH,,,https://www.transportation.ohio.gov/working/permits/special-hauling-permits/operate/weigh-stations-scales,"Ohio commercial vehicle weigh/inspection station on I-90 westbound near milepost 242.5 in Conneaut, close to the Pennsylvania state line; supports PrePass with OSHP inspections.",I-90,,,,,,,,,,
Red Roof Inn Ashtabula - Austinburg,hotels-truck-parking,1860 Austinburg Rd,Austinburg,OH,44010,440-275-2711,https://www.redroof.com/property/oh/ashtabula/rri1080,"Budget motel just off I-90 Exit 223 advertising free RV/bus/truck parking (accommodates up to about 15 trucks), free Wi-Fi and guest laundry.",I-90,223,,,,yes,,,,yes,
Roc's TNT Emergency Roadside Service - Ashtabula,roadside-service,,Ashtabula,OH,,440-282-9061,https://rocstnt.com/emergency-roadside-service/locations/northeast-ohio/ashtabula/,"24/7 mobile commercial truck and trailer roadside service covering the I-90 Ashtabula area — tire changes, electrical and trailer repairs, towing.",I-90,228,,,,,,yes,,,
