Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
North Carolina Welcome Center - I-40 West (Haywood County),Truck Parking,"I-40 Eastbound, Mile Marker 10",Waynesville,NC,28786,,,(828) 627-6206,https://www.commerce.nc.gov/contact/north-carolina-welcome-centers,"Official state welcome center on I-40 eastbound at mile marker 10 in Haywood County, the first NC facility for traffic entering from Tennessee. Restrooms, motorcoach/RV and truck-accessible parking, vending, picnic tables, and visitor information (building staffed 8 a.m.-5 p.m. daily; remodeled 2020). Located just east of the Pigeon River Gorge reconstruction zone; verify access during ongoing Helene rebuild, with full gorge lanes targeted for 2028.",,yes,,,,,,,,yes,,,yes,,,,,I-40,,yes,no
Truck Parking Club - 47 Walker Way,Truck Parking,,Canton,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Handy Pantry (3360 Crabtree Rd),Truck Stops,,Lake Junaluska,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Pilot Flying J Truck Care Service Center - Waynesville,Roadside Service,,Waynesville,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Waynesville Tire Inc,Tire Repair,,Waynesville,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Snider Fleet Solutions - Hickory,Tire Repair,1226 21st Street Drive SE,Hickory,NC,28602,,,828-324-9955,https://sniderfleet.com/locations/,"Commercial tire dealer and fleet service center in Hickory serving the I-40 corridor. Commercial truck tires, trailer repair, truck repair, retreads, and 24-hour emergency roadside dispatch from a fixed shop location.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Piedmont Truck Tires Inc. (McCarthy Tire Service),Tire Repair,1317 Emmanuel Church Rd,Conover,NC,28613,,,828-202-5337,https://locations.mccarthytire.com/piedmont-truck-tires-inc-f99cc87bd57d,"Commercial truck tire shop in Conover near the I-40 Hickory/Conover corridor, powered by McCarthy Tire Service. Bridgestone/Firestone commercial dealer servicing trucks, trailers, buses, OTR and farm equipment, with 24/7 commercial roadside assistance dispatched through McCarthy's national line.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Vanguard Truck Centers - Conover (Hickory),Roadside Service,3194 15th Ave Blvd SE,Conover,NC,28613,,,828-466-0034,https://vanguardtrucks.com/,"Full-service commercial truck dealership (formerly Advantage Truck Center) near the I-40 Conover exits. Volvo, Mack, Autocar, Isuzu and Hino sales with heavy-duty parts and service for all makes from a fixed facility. Mon-Fri 7am-7pm.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
TranSource Truck & Trailer Centers - Hickory/Newton,Roadside Service,2870 Nathan St,Newton,NC,28658,,,828-465-6617,https://www.transourcetrucks.com/map-and-hours-for-our-hickory-dealership--hours-hickory,"Mack, Volvo, Hino and Isuzu dealer and all-makes heavy truck repair shop serving the Hickory market, reached from I-40 Exit 128 (Fairgrove Church Rd) per the dealership's own directions. OEM parts, Cummins engine repair, Allison transmission support, trailer service and mobile maintenance from a fixed facility.",,,,,,,,,,,yes,,,,,,,I-40,128,yes,no
Crowne Plaza Hickory,Hotels with Truck Parking,1385 Lenoir Rhyne Blvd SE,Hickory,NC,28602,,,828-323-1000,https://www.ihg.com/crowneplaza/hotels/us/en/hickory/hcknc/hoteldetail,"Full-service hotel at I-40 Exit 125 (Lenoir Rhyne Blvd). IHG's official amenity listing states complimentary and ample parking for large vehicles, tour buses, trailers and tractor-trailers (registered guests only). On-site restaurant.",,yes,,,yes,,yes,,,yes,,,yes,,,,,I-40,125,yes,no
Days Inn & Suites by Wyndham Hickory,Hotels with Truck Parking,1725 13th Ave Drive NW,Hickory,NC,28601,,,,https://www.wyndhamhotels.com/days-inn/hickory-north-carolina/days-inn-suites-hickory/overview,"Budget hotel off US-321 north of I-40 Exit 123 in Hickory. Wyndham's official property page advertises ample bus, truck, and RV parking. Phone omitted pending verification (conflicting numbers in directories).",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,123,yes,no
