name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #62,truck-stops,Florence,SC,pilot-travel-center-62-florence-sc,,67,Good,needs-geocoding,,ready-to-publish,completeness 67 with address,ZIP; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J / ONE9 Travel Center #713,truck-stops,Latta,SC,flying-j-one9-travel-center-713-latta-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #4584,truck-stops,Latta,SC,pilot-travel-center-4584-latta-sc,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #371,truck-stops,Dillon,SC,love-s-travel-stop-371-dillon-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pedro's / Porky's Truck Stop (South of the Border),truck-stops,Hamer,SC,pedro-s-porky-s-truck-stop-south-of-the-border-hamer-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Summerton,cat-scales,Summerton,SC,cat-scale-at-love-s-summerton-summerton-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at TA Manning,cat-scales,Manning,SC,cat-scale-at-ta-manning-manning-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Pilot Florence (#337),cat-scales,Florence,SC,cat-scale-at-pilot-florence-337-florence-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Petro Florence,cat-scales,Florence,SC,cat-scale-at-petro-florence-florence-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Pilot Florence (#62),cat-scales,Florence,SC,cat-scale-at-pilot-florence-62-florence-sc,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,ZIP; Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Flying J Latta,cat-scales,Latta,SC,cat-scale-at-flying-j-latta-latta-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Love's Dillon,cat-scales,Dillon,SC,cat-scale-at-love-s-dillon-dillon-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Blue Beacon Truck Wash #51 - Florence,truck-washes,Florence,SC,blue-beacon-truck-wash-51-florence-florence-sc,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Snider Fleet Solutions - Florence,tire-repair,Florence,SC,snider-fleet-solutions-florence-florence-sc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Truck Service of Florence,roadside-service,Florence,SC,truck-service-of-florence-florence-sc,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
Xtreme Towing Parts and Service,roadside-service,Florence,SC,xtreme-towing-parts-and-service-florence-sc,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
Florence-Darlington Technical College - CDL Training,cdl-schools,Florence,SC,florence-darlington-technical-college-cdl-training-florence-sc,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Santee Rest Area (Northbound),parking,Santee,SC,santee-rest-area-northbound-santee-sc,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Santee Welcome Center (Southbound),parking,Santee,SC,santee-welcome-center-southbound-santee-sc,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Turbeville Rest Area (I-95 MM 139),parking,Turbeville,SC,turbeville-rest-area-i-95-mm-139-turbeville-sc,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Hamer Welcome Center (I-95 SB, NC line)",parking,Hamer,SC,hamer-welcome-center-i-95-sb-nc-line-hamer-sc,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
