Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
North Carolina Welcome Center - I-40 West (Haywood County),Truck Parking,"I-40 Eastbound, Mile Marker 10",Waynesville,NC,28786,,,(828) 627-6206,https://www.commerce.nc.gov/contact/north-carolina-welcome-centers,"Official state welcome center on I-40 eastbound at mile marker 10 in Haywood County, the first NC facility for traffic entering from Tennessee. Restrooms, motorcoach/RV and truck-accessible parking, vending, picnic tables, and visitor information (building staffed 8 a.m.-5 p.m. daily; remodeled 2020). Located just east of the Pigeon River Gorge reconstruction zone; verify access during ongoing Helene rebuild, with full gorge lanes targeted for 2028.",,yes,,,,,,,,yes,,,yes,,,,,I-40,,yes,no
Truck Parking Club - 47 Walker Way,Truck Parking,,Canton,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Handy Pantry (3360 Crabtree Rd),Truck Stops,,Lake Junaluska,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Pilot Flying J Truck Care Service Center - Waynesville,Roadside Service,,Waynesville,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Waynesville Tire Inc,Tire Repair,,Waynesville,NC,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Snider Fleet Solutions - Hickory,Tire Repair,1226 21st Street Drive SE,Hickory,NC,28602,,,828-324-9955,https://sniderfleet.com/locations/,"Commercial tire dealer and fleet service center in Hickory serving the I-40 corridor. Commercial truck tires, trailer repair, truck repair, retreads, and 24-hour emergency roadside dispatch from a fixed shop location.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Piedmont Truck Tires Inc. (McCarthy Tire Service),Tire Repair,1317 Emmanuel Church Rd,Conover,NC,28613,,,828-202-5337,https://locations.mccarthytire.com/piedmont-truck-tires-inc-f99cc87bd57d,"Commercial truck tire shop in Conover near the I-40 Hickory/Conover corridor, powered by McCarthy Tire Service. Bridgestone/Firestone commercial dealer servicing trucks, trailers, buses, OTR and farm equipment, with 24/7 commercial roadside assistance dispatched through McCarthy's national line.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Vanguard Truck Centers - Conover (Hickory),Roadside Service,3194 15th Ave Blvd SE,Conover,NC,28613,,,828-466-0034,https://vanguardtrucks.com/,"Full-service commercial truck dealership (formerly Advantage Truck Center) near the I-40 Conover exits. Volvo, Mack, Autocar, Isuzu and Hino sales with heavy-duty parts and service for all makes from a fixed facility. Mon-Fri 7am-7pm.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
TranSource Truck & Trailer Centers - Hickory/Newton,Roadside Service,2870 Nathan St,Newton,NC,28658,,,828-465-6617,https://www.transourcetrucks.com/map-and-hours-for-our-hickory-dealership--hours-hickory,"Mack, Volvo, Hino and Isuzu dealer and all-makes heavy truck repair shop serving the Hickory market, reached from I-40 Exit 128 (Fairgrove Church Rd) per the dealership's own directions. OEM parts, Cummins engine repair, Allison transmission support, trailer service and mobile maintenance from a fixed facility.",,,,,,,,,,,yes,,,,,,,I-40,128,yes,no
Crowne Plaza Hickory,Hotels with Truck Parking,1385 Lenoir Rhyne Blvd SE,Hickory,NC,28602,,,828-323-1000,https://www.ihg.com/crowneplaza/hotels/us/en/hickory/hcknc/hoteldetail,"Full-service hotel at I-40 Exit 125 (Lenoir Rhyne Blvd). IHG's official amenity listing states complimentary and ample parking for large vehicles, tour buses, trailers and tractor-trailers (registered guests only). On-site restaurant.",,yes,,,yes,,yes,,,yes,,,yes,,,,,I-40,125,yes,no
Days Inn & Suites by Wyndham Hickory,Hotels with Truck Parking,1725 13th Ave Drive NW,Hickory,NC,28601,,,,https://www.wyndhamhotels.com/days-inn/hickory-north-carolina/days-inn-suites-hickory/overview,"Budget hotel off US-321 north of I-40 Exit 123 in Hickory. Wyndham's official property page advertises ample bus, truck, and RV parking. Phone omitted pending verification (conflicting numbers in directories).",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,123,yes,no
Days Inn by Wyndham Conover-Hickory,Hotels with Truck Parking,1710 Fairgrove Church Rd,Conover,NC,28613,,,828-465-2378,https://www.wyndhamhotels.com/days-inn/conover-north-carolina/days-inn-conover-hickory/overview,"Budget hotel at I-40 Exit 128 (Fairgrove Church Rd) in Conover. Booking listings (Expedia) note free self parking plus RV, bus and truck parking; also listed as a trucker-usable hotel on Trucker Path.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,128,yes,no
McGee Commercial Tire & Service - Hickory,Tire Repair,299 S Center St,Hickory,NC,28602,,,,https://www.mcgeetirecommercial.com/Locations-Services/24-Hour-Road-Service-Hickory-NC,"HELD: McGee advertises a Hickory commercial tire location with 24/7/365 road service, but its own site shows two S Center St addresses (227 retail auto vs 299 commercial) and no independently verified phone. Needs address/phone confirmation before publishing.",,,,,,,,,,,yes,,,,,,,I-40,,no,no
McCabe's Tire & Service,Tire Repair,303 Burkemont Ave,Morganton,NC,28655,,,828-608-0840,https://www.mccabetireandservice.com/,"HELD: Goodyear/Cooper dealer near I-40 Exit 103 (US-64/Burkemont Ave) that sells commercial tires, but directory sources conflict on address (303 vs 1211 Burkemont Ave) and it is primarily an auto shop; extent of heavy-truck tire service unconfirmed.",,,,,,,,,,,yes,,,,,,,I-40,103,no,no
I-40 Diesel & Auto,Roadside Service,201 Reep Dr,Morganton,NC,28655,,,,,"HELD: Diesel and auto repair shop in Morganton; only a single directory/review source found (Birdeye), no phone or truck-service scope verified.",,,,,,,,,,,yes,,,,,,,I-40,,no,no
"Truck Parking Club - 325 U.S. Hwy 70 SW, Hickory",Truck Parking,325 U.S. Hwy 70 SW,Hickory,NC,28602,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/325-u-s--hwy-70-sw-28602,HELD: Bookable paved truck/trailer parking property with 24/7 access listed about 2 miles from I-40 Exit 123 per Truck Parking Club. Single-source (TPC) listing; space count and pricing not independently verified.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/325-u-s--hwy-70-sw-28602,,,I-40,123,no,no
"Truck Parking Club - 1960 US Highway 70 SE, Hickory",Truck Parking,1960 US Highway 70 SE,Hickory,NC,28602,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/1960-us-highway-70-southeast-28602,HELD: Bookable truck and trailer parking property on US-70 SE in Hickory listed by Truck Parking Club. Single-source listing; amenities and space count not independently verified.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/1960-us-highway-70-southeast-28602,,,I-40,,no,no
"Truck Parking Club - 8814 Dietz Ave, Hickory",Truck Parking,8814 Dietz Ave,Hickory,NC,28602,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/8814-dietz-ave-28602,HELD: Bookable truck and trailer parking property listed by Truck Parking Club under Hickory 28602. Single-source listing; exact location relative to I-40 exits and amenities not independently verified.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/north-carolina/hickory/8814-dietz-ave-28602,,,I-40,,no,no
Studio 6 Hickory,Hotels with Truck Parking,484 U.S. Highway 70 SW,Hickory,NC,,,,,,"HELD: HotelGuides lists this property as offering truck parking, but no second source confirming truck parking or full address/phone details was found.",,,,,yes,,,,,yes,,,,,,,,I-40,,no,no
Fast Track (Hildebran),Truck Stops,400 S Center St,Hildebran,NC,,,,,,"HELD: Fuel stop about 0.1 mile from I-40 Exit 119 (Hildebran) per Roadnow, but no second source and no confirmation of diesel lanes or truck parking suitable for combination vehicles.",,,,,,,,yes,,yes,,,,,,,,I-40,119,no,no
Pilot Travel Center #1063,Truck Stops,3365 Sugar Hill Rd,Marion,NC,28752,,,828-738-3146,https://locations.pilotflyingj.com/us/nc/marion/3365-sugar-hill-rd,"24-hour Pilot Travel Center at I-40 Exit 81 (Sugar Hill Rd), Marion. 6 diesel fuel lanes with DEF, 40 truck parking spots (9 reserved/paid), 4 showers, public laundry, CAT scale, Subway and Mama DeLuca's Pizza, ATM and convenience store.",40,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-40,81,yes,no
Love's Travel Stop #308,Truck Stops,3308 Hwy 226 S,Marion,NC,28752,,,828-652-3422,https://www.loves.com/locations/308,"24-hour Love's Travel Stop at I-40 Exit 86 (NC 226), Marion. 48 truck parking spaces, 5 showers, diesel with 6 DEF lanes, CAT scale, Subway and Godfather's Pizza, convenience store, ATM and basic Wi-Fi.",48,yes,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-40,86,yes,no
Nebo Truck Stop,Truck Stops,31 Lawing Dr,Nebo,NC,28761,,,828-652-6110,,"Small independent truck stop at I-40 Exit 90 (Nebo/Lake James). Diesel (2 lanes), about 15 truck parking spaces with overnight parking, showers, laundry, trucker lounge, convenience store and adjacent restaurant; also a U-Haul rental point. Reviews confirm it active through 2025-2026.",15,yes,,,yes,yes,yes,yes,yes,yes,,,,,,,,I-40,90,yes,no
CAT Scale at Pilot Travel Center #1063,CAT Scales,3365 Sugar Hill Rd,Marion,NC,28752,,,828-738-3146,https://catscale.com/cat-scale-locator/,"Certified CAT scale located at the Pilot Travel Center, I-40 Exit 81 (Sugar Hill Rd), Marion. Open 24 hours with the travel center.",,,,,,,,yes,,yes,,yes,,,,,,I-40,81,yes,no
CAT Scale at Love's Travel Stop #308,CAT Scales,3308 Hwy 226 S,Marion,NC,28752,,,828-652-3422,https://catscale.com/cat-scale-locator/,"Certified CAT scale located at Love's Travel Stop #308, I-40 Exit 86 (NC 226), Marion. Open 24 hours with the travel stop.",,,,,,,,yes,,yes,,yes,,,,,,I-40,86,yes,no
Super 8 by Wyndham Marion NC,Hotels with Truck Parking,4281 US 221,Marion,NC,28752,,,,https://www.wyndhamhotels.com/super-8/marion-north-carolina/super-8-marion-nc/overview,"Budget hotel near I-40 Exit 85 (US 221), Marion. Explicitly advertises free RV, bus and truck parking in its lot, plus free light breakfast and free Wi-Fi.",,yes,,,yes,,,,,,,,yes,,,,,I-40,85,yes,no
McDowell County Rest Area I-40 Eastbound (MM 82),Truck Parking,,Marion,NC,,,,,https://www.ncdot.gov/travel-maps/traffic-travel/rest-areas/Pages/default.aspx,"NCDOT rest area on I-40 eastbound at mile marker 82, McDowell County (between exits 81 and 85). Listed in the official NCDOT rest area locations document, but no civic street address is published, so held per weigh-station/rest-area rule. Recent traveler reviews (through June 2026) indicate it is open.",,yes,,,,,,,,yes,,,,,,,,I-40,,no,no
McDowell County Rest Area I-40 Westbound (MM 82),Truck Parking,,Marion,NC,,,,,https://www.ncdot.gov/travel-maps/traffic-travel/rest-areas/Pages/default.aspx,"NCDOT rest area on I-40 westbound at mile marker 82, McDowell County. Listed in the official NCDOT rest area locations document, but no civic street address is published, so held per weigh-station/rest-area rule. Traveler reviews through June 2026 indicate it is open.",,yes,,,,,,,,yes,,,,,,,,I-40,,no,no
Stuckey's / Dairy Queen / Exxon of Old Fort,Truck Stops,121 Parker Padgett Rd,Old Fort,NC,28762,,,,https://www.dairyqueen.com/en-us/locations/nc/old-fort/121-parker-padgett-rd/43277/,"Historic Stuckey's with co-located Dairy Queen and Exxon fuel (regular through diesel) at I-40 Exit 75 (Parker Padgett Rd), Old Fort; Allstays lists truck parking. The building burned in a fire on Feb. 28 (McDowell News); owner said he hoped to reopen within months, but no source confirms a completed reopening, so current operation cannot be verified. Old Fort area also saw heavy Hurricane Helene damage (Sept 2024).",,yes,,,,,yes,yes,,yes,,,,,,,,I-40,75,no,no
Hollifields Diesel,Roadside Service,1471 Old Hwy 10 E,Marion,NC,,,,,,"Commercial diesel truck repair and wrecker service near Marion, reportedly 24/7. Listed on Yelp at 1471 Old Hwy 10 E, but related listings for Hollifield's Auto Repair show conflicting addresses (66 US-70, 1170 W Tate St), and the relationship between the two operations could not be confirmed.",,,,,,,,,,,yes,,,,,,,I-40,,no,no
Travel Store (Burma Rd),Truck Parking,3352 Burma Rd E,Nebo,NC,,,,,,"Directory-listed store with truck parking about 0.25 miles from I-40 Exit 90, Nebo. Only one source (Allstays-type directory data) found; no independent confirmation it is currently operating.",,yes,,,,,,,,,,,,,,,,I-40,90,no,no
