Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
TA Truck Service #326 (at Petro N. Little Rock),Roadside Service,3205 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-1602,https://www.ta-petro.com/location/ar/petro-n-little-rock/,"Fixed TA Truck Service shop at the Petro Stopping Center, I-40 Exit 161. Six service bays with tires, brakes, electrical, DOT inspections, alignments, HVAC, aftertreatment, and advanced diagnostics. Open 24 hours; Bridgestone/Michelin commercial tire dealer.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
Love's Truck Care / Speedco #939,Tire Repair,3112 Highway 391 N,North Little Rock,AR,72117,,,(501) 945-6047,https://www.loves.com/locations/ar/n-little-rock/loves-speedco-n-little-rock-939,"Speedco (Love's Truck Care) fixed shop at I-40 Exit 161 offering commercial truck tires, oil/lube service, and light mechanical work. Michelin commercial tire dealer, adjacent to the Love's Travel Stop in the Galloway cluster.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
Southern Tire Mart #335,Tire Repair,12100 Valentine Rd,North Little Rock,AR,72117,,,(501) 955-5910,https://stmtires.com/locations/store-335/,"Commercial truck tire dealer and service shop on Valentine Rd at I-40 Exit 161. Bridgestone/Firestone commercial dealer serving trucks and trailers. Hours: Mon-Fri 7:30am-5pm, Sat 8am-12pm.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
CAT Scale at Petro Stopping Center #326,CAT Scales,3205 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-3206,https://catscale.com/cat-scale-locator/,"Certified CAT scale located at the Petro Stopping Center, I-40 Exit 161, North Little Rock. Available 24 hours with the travel center.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
CAT Scale at Pilot Travel Center #332,CAT Scales,3300 Highway 391 N,North Little Rock,AR,72117,,,(501) 945-2226,https://catscale.com/cat-scale-locator/,"Certified CAT scale at the Pilot Travel Center, I-40 Exit 161 (Galloway Rd), North Little Rock. Available 24 hours with the travel center.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
CAT Scale at Love's Travel Stop #236,CAT Scales,11801 E I-40,North Little Rock,AR,72117,,,(501) 945-5400,https://catscale.com/cat-scale-locator/,"Certified CAT scale at the Love's Travel Stop, I-40 Exit 161, North Little Rock. Available 24 hours with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
Galloway Inn,Hotels with Truck Parking,3124 Highway 391 N,North Little Rock,AR,72117,,,(501) 955-0700,,"Independent trucker-oriented motel at I-40 Exit 161, next door to the Pilot Travel Center and Blue Beacon truck wash in the Galloway cluster. Big-rig parking on site and a discounted rate for CDL holders; rooms with microwave and refrigerator, free WiFi.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-40,161,yes,no
Days Inn by Wyndham Lonoke,Hotels with Truck Parking,105 Dee Dee Lane,Lonoke,AR,72086,,,,https://www.wyndhamhotels.com/days-inn/lonoke-arkansas/days-inn-lonoke/overview,"Budget motel at I-40 Exit 175 in Lonoke with explicitly advertised free truck, bus, and RV parking (large-vehicle outdoor lot). Free continental breakfast, outdoor pool, pet friendly. Near the Exit 175 fuel stops.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,175,yes,no
Flash Market #123,Truck Stops,2541 Highway 161,North Little Rock,AR,,,,,,"Listed in fuel directories as a truck-parking fuel stop at I-40 Exit 157 (Hwy 161), but current operation/branding could not be confirmed; nearby listings at 2500-2511 Hwy 161 show Alon and Prothro Superstop branding, suggesting the site may have been rebranded or closed.",,,,,,,,yes,,,,,,,,,,I-40,157,no,no
Holiday Inn Express & Suites Lonoke I-40 (Exit 175),Hotels with Truck Parking,104 Dee Dee Lane,Lonoke,AR,72086,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/lonoke/litla/hoteldetail,"Hotel at I-40 Exit 175, Lonoke. One booking site (HotelPlanner) states bus and truck parking is available, but the IHG official page does not explicitly confirm truck parking.",,yes,,,,,,,,yes,,,yes,,,,,I-40,175,no,no
Motel 6 North Little Rock,Hotels with Truck Parking,400 West 29th St,North Little Rock,AR,72114,,,,,Motel described by one booking site as off I-40 near Exit 153A with free parking including room for semi-trucks.,,yes,,,,,,,,yes,,,,,,,,I-40,153A,no,no
Love's Travel Stop #822,Truck Stops,1025 S Crawford St,Clarksville,AR,72830,,,(479) 647-7053,https://www.loves.com/locations/ar/clarksville/loves-travel-stop-clarksville-822,"Large Love's Travel Stop opened June 2022 at I-40 Exit 57 with 114 truck parking spaces, 10 showers, CAT scale, laundry, dog park, and on-site Speedco truck care.",114,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-40,57,yes,no
Pilot Travel Center #430,Truck Stops,215 AR-331 N,Russellville,AR,72802,,,(479) 967-7414,https://locations.pilotflyingj.com/us/ar/russellville/215-ar-331-n,"24-hour Pilot Travel Center at I-40 Exit 84 with 130 truck parking spaces, 7 diesel lanes, 5 showers, Subway and Wendy's, CAT scale, laundry, and WiFi.",130,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-40,84,yes,no
Flying J Travel Center #605,Truck Stops,42 Bradley Cove Rd,Russellville,AR,72801,,,(479) 890-6161,https://locations.pilotflyingj.com/us/ar/russellville/42-bradley-cove-rd,"24-hour Flying J Travel Center at I-40 Exit 84 with 175 truck parking spots (15 reserved), 10 fuel lanes, 15 showers, Denny's restaurant, and CAT scale.",175,yes,yes,yes,yes,yes,yes,yes,,yes,,yes,,,,,,I-40,84,yes,no
Exxon Tiger Mart / Truck Center,Truck Stops,2745 W Main St,Clarksville,AR,72830,,,(479) 754-6222,,"Independent Exxon Tiger Mart auto/truck center at I-40 Exit 55 (US-64 W) with truck parking, restaurant/deli, store, and showers; open 24 hours.",,yes,,,yes,yes,yes,yes,,yes,,,,,,,,I-40,55,yes,no
