name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Truck Parking Club - 636 N Irwin St (Dayton),parking,Dayton,OH,truck-parking-club-636-n-irwin-st-dayton-dayton-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 11758 Township Rd 100 (Findlay),parking,Findlay,OH,truck-parking-club-11758-township-rd-100-findlay-findlay-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
"Truck Parking Club - 750 Buckeye Rd (Lima, bobtail)",parking,Lima,OH,truck-parking-club-750-buckeye-rd-lima-bobtail-lima-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 1712 Germantown Rd (Middletown),parking,Middletown,OH,truck-parking-club-1712-germantown-rd-middletown-middletown-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 2601 Verity Pkwy (Middletown),parking,Middletown,OH,truck-parking-club-2601-verity-pkwy-middletown-middletown-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 2710 S Main St (Middletown),parking,Middletown,OH,truck-parking-club-2710-s-main-st-middletown-middletown-oh,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
I-75 Rest Area — Northbound (Miami County),parking,Piqua,OH,i-75-rest-area-northbound-miami-county-piqua-oh,,63,Needs work,needs-geocoding,,import-unpublished,completeness 63 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; TPC reservation link; Verified date; Approved reviews
I-75 Rest Area — Southbound (Miami County),parking,Piqua,OH,i-75-rest-area-southbound-miami-county-piqua-oh,,59,Needs work,needs-geocoding,,import-unpublished,completeness 59 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
My Parking Hub - Toledo (Sam's Hub Access),parking,Toledo,OH,my-parking-hub-toledo-sam-s-hub-access-toledo-oh,,51,Needs work,needs-geocoding,,import-unpublished,"completeness 51, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Toledo Truck Hub,parking,Toledo,OH,toledo-truck-hub-toledo-oh,,51,Needs work,needs-geocoding,,import-unpublished,"completeness 51, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Truck Parking Club - 1333 Matzinger Rd / Ironhorn Enterprises (Toledo),parking,Toledo,OH,truck-parking-club-1333-matzinger-rd-ironhorn-enterprises-toledo-toledo-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 435 Dura Ave (Toledo),parking,Toledo,OH,truck-parking-club-435-dura-ave-toledo-toledo-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 5430 Stickney Ave (Toledo),parking,Toledo,OH,truck-parking-club-5430-stickney-ave-toledo-toledo-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 6180 Benore Rd (Toledo),parking,Toledo,OH,truck-parking-club-6180-benore-rd-toledo-toledo-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - 6180 Hagman Rd (Toledo),parking,Toledo,OH,truck-parking-club-6180-hagman-rd-toledo-toledo-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Pilot Travel Center #24,truck-stops,(I-75 Exit 15 area),OH,pilot-travel-center-24-i-75-exit-15-area-oh,,38,Incomplete,needs-geocoding,,import-unpublished,"completeness 38, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
99 Truck Stop (Joe's Stop 99),truck-stops,Anna,OH,99-truck-stop-joe-s-stop-99-anna-oh,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Anna Truck Stop,truck-stops,Anna,OH,anna-truck-stop-anna-oh,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #695,truck-stops,Beaverdam,OH,flying-j-travel-center-695-beaverdam-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #905,truck-stops,Beaverdam,OH,love-s-travel-stop-905-beaverdam-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #457,truck-stops,Beaverdam,OH,pilot-travel-center-457-beaverdam-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Speedway #3547,truck-stops,Beaverdam,OH,speedway-3547-beaverdam-oh,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Shell,truck-stops,Bluffton,OH,shell-bluffton-oh,,50,Needs work,needs-geocoding,,import-unpublished,completeness 50 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Circle K (formerly Shell),truck-stops,Botkins,OH,circle-k-formerly-shell-botkins-oh,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Fuel Mart #782,truck-stops,Cridersville,OH,fuel-mart-782-cridersville-oh,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #360,truck-stops,Findlay,OH,pilot-travel-center-360-findlay-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Speedway,truck-stops,Findlay,OH,speedway-findlay-oh,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #9,truck-stops,Franklin,OH,pilot-travel-center-9-franklin-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
NEU CLARK 24 Hour Truck Stop,truck-stops,Lima,OH,neu-clark-24-hour-truck-stop-lima-oh,,51,Needs work,needs-geocoding,,import-unpublished,completeness 51 — enrich before publishing,Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Shawnee Fuel Stop,truck-stops,Lima,OH,shawnee-fuel-stop-lima-oh,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Speedway #9383,truck-stops,Monroe,OH,speedway-9383-monroe-oh,,42,Needs work,needs-geocoding,,import-unpublished,"completeness 42, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Stony Ridge Travel Center / Stony Ridge Truck Plaza,truck-stops,Monroe,OH,stony-ridge-travel-center-stony-ridge-truck-plaza-monroe-oh,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #356,truck-stops,North Baltimore,OH,love-s-travel-stop-356-north-baltimore-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Petro Stopping Center #325,truck-stops,North Baltimore,OH,petro-stopping-center-325-north-baltimore-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Hy-Miler (Mobil) Travel Center,truck-stops,Northwood,OH,hy-miler-mobil-travel-center-northwood-oh,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
US Fuel Mart / Interstate Truck Stop,truck-stops,Portage,OH,us-fuel-mart-interstate-truck-stop-portage-oh,,50,Needs work,needs-geocoding,,import-unpublished,completeness 50 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Barney's Convenience Mart,truck-stops,Rossford,OH,barney-s-convenience-mart-rossford-oh,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #747,truck-stops,Sidney,OH,love-s-travel-stop-747-sidney-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #15,truck-stops,Toledo,OH,pilot-travel-center-15-toledo-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Speedway #3424,truck-stops,Troy,OH,speedway-3424-troy-oh,,53,Needs work,needs-geocoding,,import-unpublished,completeness 53 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #97,truck-stops,Vandalia,OH,flying-j-travel-center-97-vandalia-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
TA Wapakoneta #082,truck-stops,Wapakoneta,OH,ta-wapakoneta-082-wapakoneta-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Blue Beacon Truck Wash of Beaverdam,truck-washes,Beaverdam,OH,blue-beacon-truck-wash-of-beaverdam-beaverdam-oh,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Blue Beacon Truck Wash of North Baltimore,truck-washes,North Baltimore,OH,blue-beacon-truck-wash-of-north-baltimore-north-baltimore-oh,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Blue Beacon Truck Wash of Perrysburg,truck-washes,Perrysburg,OH,blue-beacon-truck-wash-of-perrysburg-perrysburg-oh,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Exit number; Verified coordinates; Website; Amenities; Verified date; Approved reviews
Superior Wash,truck-washes,Sharonville,OH,superior-wash-sharonville-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
TNT Services Truck Wash,truck-washes,Sharonville,OH,tnt-services-truck-wash-sharonville-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Truck Wash #747,truck-washes,Sidney,OH,love-s-truck-wash-747-sidney-oh,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Toledo Tank Wash,truck-washes,Toledo,OH,toledo-tank-wash-toledo-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
Ohio Weigh Station - I-75 Southbound (Hancock County),weigh-stations,Findlay,OH,ohio-weigh-station-i-75-southbound-hancock-county-findlay-oh,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Ohio Weigh Station - I-75 Northbound (Wood County),weigh-stations,North Baltimore,OH,ohio-weigh-station-i-75-northbound-wood-county-north-baltimore-oh,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
