Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Pilot Travel Center #421,Truck Stops,142 Carbondale Rd SW,Dalton,GA,30721,,,706-370-4060,https://locations.pilotflyingj.com/us/ga/dalton/142-carbondale-rd-sw,"Pilot travel center at I-75 exit 326 near Dalton with diesel lanes, showers, laundry, and overnight truck parking.",90,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,326,yes,no
Love's Travel Stop #359,Truck Stops,150 Old Allatoona Rd SE,Emerson,GA,30121,,,770-382-4141,https://www.loves.com/locations/ga/emerson/loves-travel-stop-emerson-359,"Love's Travel Stop at I-75 exit 283 in Emerson with diesel, showers, truck tire care, and truck parking.",93,,,,,yes,yes,yes,,,yes,yes,yes,,,,,I-75,283,yes,no
Rumble Road BP,Truck Stops,1334 Rumble Rd,Forsyth,GA,31029,,,478-994-3721,,Small independent BP-branded truck stop with deli and trailer drop at I-75 Exit 181 near Forsyth.,10,,,,,,yes,yes,,,,,,,,,,I-75,181,yes,no
Big Foot Travel Center,Truck Stops,1311 Hwy 122 W,Hahira,GA,31632,,,229-794-1190,,"Independent 24-hour travel center with deli, showers and trucker store at I-75 Exit 29 in Hahira.",55,,,,,yes,yes,yes,,,,,yes,,,,,I-75,29,yes,no
Flying J Travel Center #630,Truck Stops,1125 Bucksnort Rd,Jackson,GA,30233,,,770-775-0138,https://locations.pilotflyingj.com/us/ga/jackson/1125-bucksnort-rd,Flying J Travel Center with 10 fuel lanes and 14 showers at I-75 Exit 201 in Jackson.,200,,yes,yes,,yes,yes,yes,,,yes,,,,,,,I-75,201,yes,no
Love's Travel Stop #307,Truck Stops,115 Truck Stop Way,Jackson,GA,30233,,,678-752-0041,https://www.loves.com/locations/ga/jackson/loves-travel-stop-jackson-307,Love's Travel Stop with McDonald's and an on-site Love's Truck Care shop at I-75 Exit 201 in Jackson.,50,,,,,yes,yes,yes,yes,,yes,,yes,,,,,I-75,201,yes,no
Pilot Travel Center #4560,Truck Stops,2995 Highway 36 W,Jackson,GA,30233,,,770-504-9206,https://locations.pilotflyingj.com/us/ga/jackson/2995-ga-36,"Pilot Travel Center with Wendy's, Dairy Queen and Dunkin' at I-75 Exit 201 in Jackson.",160,,yes,yes,,yes,yes,yes,,,,yes,,,,,,I-75,201,yes,no
TA Atlanta South #268,Truck Stops,122 Truck Stop Way,Jackson,GA,30233,,,770-775-2076,,"TravelCenters of America full-service travel center with IHOP, Subway and four truck service bays at I-75 Exit 201 in Jackson.",108,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,,,,,I-75,201,yes,no
Flying J Travel Center #631,Truck Stops,7001 Lake Park Bellville Rd,Lake Park,GA,31636,,,229-559-6500,https://locations.pilotflyingj.com/us/ga/lake-park/7001-bellville-rd,Large Flying J Travel Center with 12 fuel lanes and 15 showers at I-75 Exit 2 in Lake Park near the Florida line.,200,,,yes,,yes,yes,yes,,yes,,,,,,,,I-75,2,yes,no
TA Lake Park #249,Truck Stops,6901 Bellville Rd,Lake Park,GA,31636,,,229-559-5113,https://www.ta-petro.com/location/ga/ta-lake-park/,"TravelCenters of America site with Popeyes, Arby's and three truck service bays at I-75 Exit 2 in Lake Park.",75,,yes,yes,,yes,yes,yes,yes,,yes,,yes,,,,,I-75,2,yes,no
