Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Love's Travel Stop #490,Truck Stops,260 TVA Rd,Jasper,TN,37347,,,423-942-3345,https://www.loves.com/locations/tn/jasper/loves-travel-stop-jasper-490,"Full-service Love's travel stop at I-24 Exit 158 near Jasper/Nickajack Lake, at the base of the Monteagle grade. 24-hour diesel (8 lanes), ~188 truck parking spaces, 7 showers, CAT Scale, McDonald's and Subway, tire/truck repair (service bays), WiFi.",188,yes,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-24,158,yes,no
CAT Scale - Love's Travel Stop #490,CAT Scales,260 TVA Rd,Jasper,TN,37347,,,423-942-3345,https://catscale.com/cat-scale-locator/,"Certified CAT Scale located at Love's Travel Stop #490, I-24 Exit 158, Jasper.",,,,,,,,,,,,yes,,,,,,I-24,158,yes,no
Speedco at Love's Travel Stop #490,Roadside Service,260 TVA Rd,Jasper,TN,37347,,,800-655-6837,https://www.loves.com/locations/tn/jasper/loves-travel-stop-jasper-490,"Speedco truck lube, oil change and tire service co-located at Love's #490, I-24 Exit 158, Jasper. Truck service bays for preventive maintenance and tire work.",,,,,,,,,,,yes,,,,,,,I-24,158,yes,no
Truck Parking Club - Kimball (Main St.),Truck Parking,1959 Main St,Kimball,TN,37347,,,,https://truckparkingclub.com/truck-parking/tennessee/kimball/1959-main-st,"Bookable gravel truck and trailer parking lot off Main St near I-24 Exit 152/152B (about 2 miles from the interstate) between Kimball and Jasper. Hourly/daily/weekly/monthly reservations, 24-7 access.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/tennessee/kimball/1959-main-st,,,I-24,152,yes,no
Monteagle Mountain Runaway Truck Ramps (I-24),Roadside Service,,Monteagle,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
Monteagle Mountain Mandatory Brake Check Area (I-24),Roadside Service,,Monteagle,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
I-24 Truck Plaza,Truck Stops,2529 Hillsboro Blvd,Manchester,TN,37355,,,931-728-6710,,"Independent truck plaza at I-24 Exit 114 with 24-hour diesel, convenience store, deli, fast food, motel, truck/tire repair and CAT Scale.",57,yes,,,yes,yes,yes,yes,,yes,yes,yes,,,,,,I-24,114,yes,no
CAT Scale at I-24 Truck Plaza,CAT Scales,2529 Hillsboro Blvd,Manchester,TN,37355,,,931-728-6710,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at the I-24 Truck Plaza, Exit 114.",,,,,,,,,,,,yes,,,,,,I-24,114,yes,no
Pilot Travel Center #404,Truck Stops,2441 S Church St,Murfreesboro,TN,37127,,,615-907-9595,https://locations.pilotflyingj.com/us/tn/murfreesboro/2441-s-church-st,"24-hour Pilot travel center at I-24 Exit 81 with 8 fuel lanes, showers, laundry, deli/fast food, reserved parking, WiFi and CAT Scale.",65,yes,,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-24,81,yes,no
CAT Scale at Pilot Travel Center #404,CAT Scales,2441 S Church St,Murfreesboro,TN,37127,,,615-907-9595,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Pilot Travel Center #404, I-24 Exit 81.",,,,,,,,,,,,yes,,,,,,I-24,81,yes,no
Love's Travel Stop #314,Truck Stops,6137 Epps Mill Rd,Christiana,TN,37037,,,615-904-7303,https://www.loves.com/locations/tn/christiana/loves-travel-stop-christiana-314,"24-hour Love's Travel Stop at I-24 Exit 89 (Murfreesboro/Christiana) with ~101 truck spaces, showers, McDonald's, WiFi, tire/truck repair and CAT Scale.",101,yes,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-24,89,yes,no
CAT Scale at Love's Travel Stop #314,CAT Scales,6137 Epps Mill Rd,Christiana,TN,37037,,,615-904-7303,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Love's Travel Stop #314, I-24 Exit 89.",,,,,,,,,,,,yes,,,,,,I-24,89,yes,no
