Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
TA Seymour,Truck Stops,2636 E Tipton St,Seymour,IN,47274,,,812-522-6622,https://www.ta-petro.com/location/in/ta-seymour/,"TravelCenters of America full-service travel center at I-65 Exit 50A (US-50) in Seymour. Offers 184 truck parking spaces, 9 diesel fuel lanes, 10 showers, restaurant, laundry, driver lounge, a CAT Scale and an on-site TA Truck Service shop.",184,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,50A,yes,no
Fuel Mart #783,Truck Stops,145 N Dowling St,Austin,IN,47102,,,812-794-2615,,"AMBEST independent truck stop at I-65 Exit 34 in Austin (Scott County), fully rebuilt and reopened after a major renovation. Offers about 30 truck parking spaces, 6 fuel lanes, 3 showers, deli/food, bulk DEF, ATM, a lighted paved lot and a CAT Scale.",30,,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-65,34,yes,no
Uniontown Fuel Stop,Truck Stops,11786 E State Road 250,Crothersville,IN,47274,,,812-523-8030,,"Independent Marathon-branded fuel stop at I-65 Exit 41 (SR-250 / Uniontown) near Crothersville. Offers roughly 50 truck parking spaces, a convenience store and on-site repair; accepts CFN fuel cards.",50,,,,yes,,,yes,,yes,yes,,,,,,,I-65,41,yes,no
CAT Scale at TA Seymour,CAT Scales,2636 E Tipton St,Seymour,IN,47274,,,812-522-6622,https://catscale.com/cat-scale-locator/,"Certified CAT Scale located at the TA Seymour travel center, I-65 Exit 50A. Open 24 hours for truck weighing.",,,,,,,,,,,,yes,,,,,,I-65,50A,yes,no
CAT Scale at Fuel Mart #783,CAT Scales,145 N Dowling St,Austin,IN,47102,,,812-794-2615,https://catscale.com/cat-scale-locator/,CAT Scale located at the rebuilt Fuel Mart #783 truck stop at I-65 Exit 34 in Austin.,,,,,,,,,,,,yes,,,,,,I-65,34,yes,no
Truck Parking Club - Seymour (1001 S Commerce Dr),Truck Parking,1001 S Commerce Dr,Seymour,IN,47274,,,,https://truckparkingclub.com/truck-parking/indiana/seymour/1001-s-commerce-dr-47274,"Reservable truck and trailer parking lot in the Truck Parking Club network near I-65 Exit 50, adjacent to the Commerce Drive corridor and TA Seymour. Offers 24/7 access; drivers can book by the hour, day, week or month.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/seymour/1001-s-commerce-dr-47274,,,I-65,50,yes,no
Henryville Rest Area (Southbound),Truck Parking,21505 S I-65,Henryville,IN,47126,,,,https://www.in.gov/indot/resources/maps/welcome-centers-and-rest-areas/henryville-rest-area-southbound/,"INDOT public rest area on southbound I-65 near mile marker 22 (Henryville area, north of Exit 19). Provides restrooms, vending and picnic area with approximately 64 truck parking spaces.",64,yes,,,,,,,,yes,,,,,,,,I-65,,yes,no
Henryville Rest Area (Northbound),Truck Parking,,Henryville,IN,47126,,,,https://www.in.gov/indot/resources/maps/welcome-centers-and-rest-areas/henryville-rest-area-northbound/,"INDOT public rest area on northbound I-65 near mile marker 22 in the Henryville area, reported to offer restrooms and roughly 64 truck parking spaces.",64,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
TA Truck Service - Seymour,Roadside Service,2636 E Tipton St,Seymour,IN,47274,,,812-522-6622,https://www.ta-petro.com/location/in/ta-seymour/,"On-site full-service truck repair shop at TA Seymour (I-65 Exit 50A) with 6 service bays, offering tire, mechanical and preventive maintenance plus roadside assistance, open 24 hours.",,,,,,,,,,,yes,,,,,,,I-65,50A,yes,no
Goodin's Garage - Towing & Recovery,Roadside Service,887 N Gardner St,Scottsburg,IN,47170,,,812-752-4195,https://www.goodinsgarage.com/,"Family-owned 24/7 towing, recovery and repair company in Scottsburg (I-65 Exit 29 area), with light, medium and heavy-duty towing for tractor-trailers plus mobile and tire service.",,,,,,,,,,,yes,,,,,,,I-65,29,yes,no
Coomer's Towing,Roadside Service,1064 E 16th St,Seymour,IN,47274,,,812-523-3032,https://coomerstowing.com/,"24-hour towing and roadside assistance company in Seymour (I-65 Exit 50 area) handling cars and trucks, flat tires and jump-starts.",,,,,,,,,,,,,,,,,,I-65,50,yes,no
Pomp's Tire Service - Seymour,Tire Repair,965 S Commerce Dr,Seymour,IN,47274,,,812-524-0006,https://locations.pompstire.com/in/seymour/965-south-commerce-drive,"Commercial tire dealer and service center near I-65 Exit 50 on the Commerce Drive corridor in Seymour. Sells and services medium/heavy truck tires (Bridgestone, Firestone, Goodyear, Michelin and more) and offers 24-hour roadside tire service.",,,,,,,,,,,yes,,,,,,,I-65,50,yes,no
"Motel 6 Seymour, IN - North",Hotels with Truck Parking,365 Tanger Blvd,Seymour,IN,47274,,,812-524-7443,https://www.motel6.com/property/motel-seymour-indiana-us-294199/,"Budget hotel just off I-65 Exit 50B (US-50) in Seymour that offers on-site truck parking and coin laundry, convenient for drivers overnighting in the corridor.",,,,,,,,,yes,,,,,,,,,I-65,50B,yes,no
Quality Inn Seymour I-65,Hotels with Truck Parking,2075 E Tipton St,Seymour,IN,47274,,,,https://www.choicehotels.com/indiana/seymour/quality-inn-hotels/in340,Hotel at I-65 Exit 50B (E Tipton St) in Seymour reported by a travel directory to offer a well-lit lot with large-truck parking.,,,,,,,,,,,,,,,,,,I-65,50B,no,no
Seymour Weigh Station (Northbound),Weigh Stations,,Seymour,IN,,,,,,"Indiana State Police weigh station on northbound I-65 near mile marker 52, about 1.5 miles north of US-50 (Exit 50) in Jackson County. A newer mainline weigh-in-motion facility with certified static scales and an inspection barn; PrePass/PreClear available.",,,,,,,,,,,,,,,,,,I-65,,no,no
Seymour Weigh Station (Southbound),Weigh Stations,,Seymour,IN,,,,,,"Indiana State Police weigh station on southbound I-65 near mile marker 51 in Jackson County, north of the US-50/Exit 50 interchange at Seymour.",,,,,,,,,,,,,,,,,,I-65,,no,no
Pilot Travel Center #37,Truck Stops,2962 E 500 N,Whiteland,IN,46184,,,317-535-7656,https://locations.pilotflyingj.com/us/in/whiteland/2962-e-500-n,"Full-service Pilot travel center at I-65 Exit 95 in Whiteland offering 24-hour diesel, showers, restrooms, laundry, restaurants, Wi-Fi and a CAT Scale. One of three major truck stops clustered at Exit 95.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Flying J Travel Center #656,Truck Stops,82 White St,Whiteland,IN,46184,,,317-535-1704,https://locations.pilotflyingj.com/us/in/whiteland/82-white-st,"Pilot Flying J-operated Flying J travel center at I-65 Exit 95 in Whiteland with 24-hour diesel, showers, restrooms, laundry, food, Wi-Fi and a CAT Scale. Blue Beacon Truck Wash and Speedco are co-located nearby on the same road.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Love's Travel Stop #451,Truck Stops,5115 N 300 E,Whiteland,IN,46184,,,317-535-8741,https://www.loves.com/locations/451,"Love's Travel Stop at I-65 Exit 95 in Whiteland with 24-hour diesel, showers, restrooms, laundry, an Arby's, Wi-Fi and a CAT Scale. A Love's/Speedco tire-and-lube facility is co-located.",,yes,,,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Road Ranger Travel Center,Truck Stops,1615 E Main St,Greenwood,IN,46143,,,317-865-4865,https://www.roadrangerusa.com/node/135,"Road Ranger travel center at I-65 Exit 99 in Greenwood with diesel lanes, showers, laundry, a Subway, Wi-Fi, repair services and a CAT Scale. Northernmost full truck stop in the segment.",,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,99,yes,no
Circle K (AMBEST),Truck Stops,10080 N US 31,Taylorsville,IN,47201,,,812-526-9119,,"AMBEST-affiliated Circle K fuel stop (formerly Big Foot) near I-65 Exit 76B at Taylorsville, with diesel lanes, a convenience store, restrooms and limited overnight truck parking including hazmat parking.",,yes,,,yes,,,yes,,yes,,,,,,,,I-65,76B,yes,no
Indy South Travel Plaza (Phillips 66),Truck Stops,65 W Main St,Greenwood,IN,46143,,,,,"Phillips 66-branded travel plaza reported at 65 W Main St in Greenwood near I-65 Exit 99, listed as offering public truck parking and diesel fuel.",,,,,,,,yes,,,,,,,,,,I-65,99,no,no
CAT Scale (at Pilot Travel Center #37),CAT Scales,2962 E 500 N,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center #37 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
CAT Scale (at Flying J Travel Center #656),CAT Scales,82 White St,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Flying J Travel Center #656 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
CAT Scale (at Love's Travel Stop #451),CAT Scales,5115 N 300 E,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Love's Travel Stop #451 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
CAT Scale (at Road Ranger Travel Center),CAT Scales,1615 E Main St,Greenwood,IN,46143,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Road Ranger travel center at I-65 Exit 99 in Greenwood.,,,,,,,,,,,,yes,,,,,,I-65,99,yes,no
Blue Beacon Truck Wash of Whiteland,Truck Washes,142 White St,Whiteland,IN,46184,,,317-535-8468,https://bluebeacon.com/locations/listing/whiteland-in,"24-hour Blue Beacon Truck Wash at I-65 Exit 95 in Whiteland, located next to the Flying J. Offers truck/trailer washing, engine wash, undercarriage rinse and trailer washouts.",,,,,,,,,,,,,,,,,,I-65,95,yes,no
Love's Speedco #952 (Whiteland),Tire Repair,4804 N White St,Whiteland,IN,46184,,,317-535-0208,https://www.loves.com/locations/in/whiteland/loves-speedco-whiteland-952,"Love's/Speedco truck tire and lube facility co-located at I-65 Exit 95 in Whiteland. Offers commercial tire sales and repair, oil/lube service, light mechanical work and emergency roadside assistance.",,,,,,,,,,,yes,,,,,,,I-65,95,yes,no
White Glove Towing Service,Roadside Service,1777 US 31,Greenwood,IN,46143,,,317-500-5194,,"24-hour Greenwood-based towing and recovery company serving the I-65/US-31 corridor, including semi and box-truck towing and flatbed service.",,,,,,,,,,,,,,,,,,I-65,,yes,no
Road X Truck Repair (Greenwood),Roadside Service,,Greenwood,IN,,,,317-551-5253,https://www.roadxtruckrepair.net/locations/greenwood-in,"24/7 mobile diesel truck, trailer and tire repair dispatching to Greenwood, Whiteland and Franklin along I-65, US-31 and Johnson County, with typical arrival within 30-60 minutes.",,,,,,,,,,,yes,,,,,,,I-65,,no,no
Truck Parking Club - Marr Rd Lot,Truck Parking,5610 N Marr Rd,Columbus,IN,,,,,https://truckparkingclub.com/truck-parking/indiana/columbus/5610-n-marr-rd,"Reservable ~1.5-acre gravel truck and trailer parking lot near the Columbus airport in the I-65 corridor, with 24/7 access, lighting and cameras; booked through Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/indiana/columbus/5610-n-marr-rd,,,I-65,,yes,no
Taylorsville Rest Area (I-65),Truck Parking,,Taylorsville,IN,,,,,,INDOT public rest area on I-65 near Taylorsville (about mile marker 73 northbound / 74 southbound) providing free truck parking and restrooms between Columbus and Franklin.,,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
TA Whitestown (TravelCenters of America #173),Truck Stops,5930 E State Road 334,Whitestown,IN,46075,,,317-769-3291,https://www.ta-petro.com/location/in/ta-whitestown/,"Full-service TA travel center on I-65 at Exit 130 (SR 334) on the northwest side of the Indianapolis metro. Offers BP diesel, restaurants, showers, laundry, an on-site truck service shop and a CAT Scale, with 169 truck parking spaces including Reserve-It reserved parking.",169,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-65,130,yes,no
Love's Travel Stop #459,Truck Stops,4155 S Indianapolis Rd,Whitestown,IN,46075,,,317-769-2330,https://www.loves.com/locations/in/whitestown/loves-travel-stop-whitestown-459,"Love's Travel Stop on I-65 at Exit 133 in the Whitestown freight area northwest of Indianapolis. Open 24 hours with diesel, McDonald's and Subway, 7 showers, a CAT Scale and an on-site Love's Truck Tire Care center.",,yes,,,yes,yes,yes,yes,,yes,yes,yes,,,,,,I-65,133,yes,no
CAT Scale at TA Whitestown,CAT Scales,5930 E State Road 334,Whitestown,IN,46075,,,317-769-3291,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the TA Whitestown travel center on I-65 at Exit 130 (SR 334). Weigh service available 24 hours at the host truck stop.,,,,,,,,,,,,yes,,,,,,I-65,130,yes,no
CAT Scale at Love's Travel Stop #459,CAT Scales,4155 S Indianapolis Rd,Whitestown,IN,46075,,,317-769-2330,https://catscale.com/cat-scale-locator/,Certified CAT Scale at Love's Travel Stop #459 on I-65 at Exit 133 in Whitestown. Available 24 hours at the host location.,,,,,,,,,,,,yes,,,,,,I-65,133,yes,no
TA Truck Service - Whitestown,Roadside Service,5930 E State Road 334,Whitestown,IN,46075,,,317-779-3889,https://www.ta-petro.com/location/in/ta-whitestown/,"Full-service commercial truck repair shop co-located at TA Whitestown on I-65 at Exit 130, with 4 service bays offering tires, brakes, electrical, DOT inspections, diagnostics, HVAC, alignments and aftertreatment, plus 24-hour RoadSquad roadside assistance.",,,,,,,,,,,yes,,,,,,,I-65,130,yes,no
Love's Truck Care - Whitestown,Roadside Service,4155 S Indianapolis Rd,Whitestown,IN,46075,,,317-769-2330,https://www.loves.com/en/truck-care,"Love's Truck Care / tire care shop co-located at Love's #459 on I-65 at Exit 133, offering oil/PM service, light mechanical, and tire services with 24-hour roadside assistance.",,,,,,,,,,,yes,,,,,,,I-65,133,yes,no
Blue Beacon Truck Wash - Whitestown,Truck Washes,4007 S Indianapolis Rd,Lebanon,IN,46052,,,765-335-7750,https://bluebeacon.com/locations/listing/whitestown-in,"Blue Beacon Truck Wash on I-65 at Exit 133 near the Whitestown/Zionsville truck-stop cluster, offering truck and trailer wash with undercarriage rinse, washout, tire dressing and polish services.",,,,,,,,,,,,,,,,,,I-65,133,yes,no
"Truck Parking Club - 4287 S Indianapolis Rd, Whitestown",Truck Parking,4287 S Indianapolis Rd,Whitestown,IN,46075,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/4287-s-indianapolis-rd-46075,"Reservable truck/trailer parking lot listed on Truck Parking Club, just off I-65 at Exit 133 near Love's in Whitestown, with 24/7 access. Hourly, daily, weekly and monthly reservations.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/4287-s-indianapolis-rd-46075,,,I-65,133,yes,no
"Truck Parking Club - 3501 S 500 E, Whitestown",Truck Parking,3501 S 500 E,Whitestown,IN,46075,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/3501-s-500-e-46075,"Paved reservable truck/trailer parking lot listed on Truck Parking Club, just off I-65 at Exit 130 near the TA and Love's truck stops in Whitestown.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/3501-s-500-e-46075,,,I-65,130,yes,no
Super 8 by Wyndham Indianapolis/Southport Rd,Hotels with Truck Parking,4033 E Southport Rd,Indianapolis,IN,46237,,,317-888-0900,,Budget hotel at I-65 Exit 103 (Southport Rd) on the south side of Indianapolis that offers free on-site parking including truck/bus parking. Truck-space capacity is very limited.,,yes,,,yes,,,,,,,,,,,,,I-65,103,yes,no
Sam's Roadside Service (mobile),Roadside Service,,Indianapolis,IN,,,,317-374-0960,https://www.samsroadsideservice.com/services/mobile-tire-repair-indianapolis,"Mobile 24/7 roadside/tire repair provider that services the Indianapolis metro and I-65 corridor including Whitestown, Zionsville, Brownsburg and Boone County. Mobile-only; no fixed street address verified.",,,,,,,,,,,yes,,,,,,,I-65,,no,no
"Truck Parking Club - 5102 E 500 S, Whitestown",Truck Parking,5102 E 500 S,Whitestown,IN,,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/5102-e-500-s,Truck/trailer parking listing on Truck Parking Club in the Whitestown area near I-65.,,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/indiana/whitestown/5102-e-500-s,,,I-65,,no,no
Flying J Travel Center #652,Truck Stops,520 S State Rd 39,Lebanon,IN,46052,,,765-483-9755,https://locations.pilotflyingj.com/us/in/lebanon/520-s-state-rd-39,"Pilot Flying J travel center at I-65 Exit 139 (SR-39) in Lebanon. Offers diesel fuel lanes, showers, a Huddle House restaurant, and an on-site CAT Scale. Open 24 hours.",150,,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-65,139,yes,no
CAT Scale at Flying J Lebanon #652,CAT Scales,520 S State Rd 39,Lebanon,IN,46052,,,765-483-9755,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Flying J Travel Center at I-65 Exit 139 in Lebanon. Weigh service is accessed through the host travel center.,,,,,,,,,,,,yes,,,,,,I-65,139,yes,no
Circle K #2408,Truck Stops,6533 State Road 38 E,Lafayette,IN,47905,,,765-448-9017,,Circle K fuel and convenience stop at I-65 Exit 168 (SR-38) east of Lafayette. Directories list roughly 8 truck parking spaces and 3 diesel lanes on the south side. Open 24 hours.,8,,,,yes,,,yes,,yes,,,,,,,,I-65,168,yes,no
Love's Travel Stop #874,Truck Stops,2400 E 200 N,Lafayette,IN,47905,,,765-420-7030,https://www.loves.com/locations/874,"Love's Travel Stop at I-65 Exit 175 (SR-25) in Lafayette, opened 2023. Amenities include diesel islands, 7 showers, a Hardee's, an on-site scale, and a co-located Love's Truck Care service center. Open 24 hours.",64,,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-65,175,yes,no
Love's Truck Care (Speedco) at Lafayette #874,Tire Repair,2400 E 200 N,Lafayette,IN,47905,,,765-420-7030,https://www.loves.com/locations/874,"Co-located Love's Truck Care / Speedco service center at the Love's Travel Stop at I-65 Exit 175 in Lafayette. Provides truck tire service, oil changes and PM service, light mechanical work, and roadside assistance.",,,,,,,,yes,,,yes,,,,,,,I-65,175,yes,no
CAT Scale at Love's Lafayette #874,CAT Scales,2400 E 200 N,Lafayette,IN,47905,,,765-420-7030,https://catscale.com/cat-scale-locator/,Certified CAT Scale associated with the Love's Travel Stop at I-65 Exit 175 in Lafayette. Weigh service is accessed through the host travel center.,,,,,,,,,,,,yes,,,,,,I-65,175,no,no
Speedway #8064,Truck Stops,5829 State Road 43 N,Lafayette,IN,47906,,,,https://www.speedway.com/locations/in/lafayette/5829-state-road-43-n-43901,"Speedway fuel and convenience stop at I-65 Exit 178 (SR-43) near West Lafayette, carrying diesel. Listed in truck-stop directories; specific truck parking availability was not verified.",,,,,,,,yes,,yes,,,,,,,,I-65,178,yes,no
Pilot Travel Center #34,Truck Stops,4154 W US Hwy 24,Remington,IN,47977,,,219-261-3786,https://locations.pilotflyingj.com/us/in/remington/4154-us-24,"Pilot travel center at I-65 Exit 201 (US-24/US-231) in Remington. Offers diesel lanes, showers, a Subway, laundry, and an on-site CAT Scale. Open 24 hours.",75,,,,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,201,yes,no
CAT Scale at Pilot Remington #34,CAT Scales,4154 W US Hwy 24,Remington,IN,47977,,,219-261-3786,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center at I-65 Exit 201 in Remington. Weigh service is accessed through the host travel center.,,,,,,,,,,,,yes,,,,,,I-65,201,yes,no
Petro Stopping Center #382,Truck Stops,4230 W US Hwy 24,Remington,IN,47977,,,219-261-2172,https://www.ta-petro.com/location/in/petro-remington/,"Petro (TravelCenters of America) stopping center at I-65 Exit 201 (US-24) in Remington. Features about 150 truck parking spaces, 6 showers, an Iron Skillet restaurant, Dunkin' Express, laundry, a CAT Scale, and a co-located TA Truck Service shop. Open 24 hours.",150,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,201,yes,no
CAT Scale at Petro Remington #382,CAT Scales,4230 W US Hwy 24,Remington,IN,47977,,,219-261-2172,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Petro Stopping Center at I-65 Exit 201 in Remington. Weigh service is accessed through the host travel center.,,,,,,,,,,,,yes,,,,,,I-65,201,yes,no
TA Truck Service at Petro Remington,Roadside Service,4230 W US Hwy 24,Remington,IN,47977,,,219-261-2501,https://www.ta-petro.com/location/in/petro-remington/,Co-located TA Truck Service repair facility at the Petro Stopping Center at I-65 Exit 201 in Remington. Full-service truck maintenance and repair with roadside assistance; directories list about 4 service bays.,,,,,,,,yes,,,yes,,,,,,,I-65,201,yes,no
Crazy D's,Truck Stops,13550 S US 231,Remington,IN,47977,,,219-261-2392,,"Independent truck stop at I-65 Exit 205 (US-231), between Remington and Rensselaer. Directories list about 60 truck parking spaces, 5 diesel lanes, 2 showers, a travel store, and the on-site Crazy D's restaurant.",60,,,,yes,yes,yes,yes,,yes,,,,,,,,I-65,205,yes,no
Family Express #35,Truck Stops,8805 W State Road 114,Rensselaer,IN,47978,,,219-866-8444,,"Family Express travel/convenience store at I-65 Exit 215 (SR-114) in Rensselaer, carrying diesel with truck parking, a deli, and travel store. Open 24 hours.",,,,,yes,,yes,yes,,yes,,,,,,,,I-65,215,yes,no
Pilot Travel Center #271 (Burr Street),Truck Stops,2501 Burr St,Gary,IN,46406,,,219-844-2661,https://locations.pilotflyingj.com/us/in/gary/2501-burr-st,"Full-service Pilot travel center in western Gary at the I-80/94 (Borman Expressway) Burr Street interchange, near the I-65 northern terminus. Amenities include diesel lanes, showers, CAT Scale, public laundry, and an on-site truck wash. Open 24 hours.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,,yes,no
TA Gary #010 (Burr Street),Truck Stops,2510 Burr St,Gary,IN,46406,,,219-845-3721,https://www.ta-petro.com/location/in/ta-gary/,"TravelCenters of America (TA) full-service truck stop in Gary at the I-80/94 (Borman Expressway) Burr Street interchange, near the I-65 northern terminus. On-site CAT Scale, TA Truck Service, showers, and food (Taco Bell, Pizza Hut Express, Quaker Steak & Lube Express). Roughly 318 parking spaces (about 40 reserved and 40 paid).",318,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,,yes,no
Petro Gary #369 (Grant Street),Truck Stops,3001 Grant St,Gary,IN,46408,,,219-884-1133,https://www.ta-petro.com/location/in/petro-gary/,"Petro Stopping Center (TravelCenters of America) at the Grant Street interchange with I-80/94 (Borman Expressway), essentially at the I-65 northern terminus. Iron Skillet restaurant, CAT Scale, TA Truck Service, and about 15 showers. Roughly 405 parking spaces.",405,yes,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-65,,yes,no
Love's Travel Stop #417 (Grant Street),Truck Stops,3150 Grant St,Gary,IN,46408,,,219-981-4646,https://www.loves.com/locations/in/gary/loves-travel-stop-gary-417,"Love's Travel Stop at the Grant Street / I-80/94 (Borman Expressway) interchange adjacent to the I-65 northern terminus. CAT Scale, Godfather's Pizza and Naf Naf Grill, 9 showers, and 154 truck parking spaces. Reopened after a fire with added restaurants.",154,yes,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-65,,yes,no
