Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
CAT Scale at Love's Travel Stop #877,CAT Scales,497 County Road 222,Cullman,AL,35055,,,,https://catscale.com/cat-scale-locator/,"CAT Scale located at Love's Travel Stop #877, I-65 Exit 305, Good Hope/Cullman.",,,,,,,,,,,,,,,,,,I-65,305,yes,no
Cullman County Rest Area (I-65 MM 301),Truck Parking,,Cullman,AL,,,,256-739-6985,https://www.dot.state.al.us/welcomeCenters.html,"Bidirectional (northbound and southbound) ALDOT rest area at I-65 milepost 301 in Cullman County, with separate truck and car parking, restrooms, water, picnic tables and an RV dump station.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
Truck Wash at Jack's Truck Stop,Truck Washes,1639 County Road 437,Cullman,AL,35055,,,256-739-0220,,"Truck wash reported as an on-site service at Jack's Truck Stop, I-65 Exit 304, Good Hope/Cullman.",,,,,,,,,,,,,,,,,,I-65,304,no,no
Comfort Suites Cullman I-65 Exit 310,Hotels with Truck Parking,2054 St Joseph Drive NW,Cullman,AL,35055,,,256-255-5999,https://www.choicehotels.com/alabama/cullman/comfort-suites-hotels/al285,Choice Hotels Comfort Suites near I-65 Exit 310 in Cullman; third-party driver directories report on-site truck parking.,,,,,,,,,,,,,,,,,,I-65,310,no,no
Quality Inn Cullman I-65 Exit 310,Hotels with Truck Parking,,Cullman,AL,,,,,,Quality Inn (Choice Hotels) near I-65 Exit 310 in Cullman; directories report RV/bus/truck parking available.,,,,,,,,,,,,,,,,,,I-65,310,no,no
Pilot Travel Center #602,Truck Stops,224 Daniel Payne Dr,Birmingham,AL,35207,,,205-323-2177,https://pilotflyingj.com/stores/602/,"Full-service Pilot/Flying J travel center at I-65 Exit 264 (Daniel Payne Dr / SR-94) on the north Birmingham approach. Listings report 12 diesel lanes, roughly 157 public plus 46 prime/reserved truck parking spaces, 12 showers, on-site CAT Scale, DEF lanes, laundry, driver's lounge, ATM, and EV charging. Open 24 hours. Truck-space count left blank because reported figures mix public/prime counts.",,,,,,yes,,,yes,,,yes,,,,,,I-65,264,yes,no
"CAT Scale - Pilot Travel Center #602, Birmingham",CAT Scales,224 Daniel Payne Dr,Birmingham,AL,35207,,,205-323-2177,,"CAT Scale located at Pilot Travel Center #602, I-65 Exit 264, north Birmingham approach.",,,,,,,,,,,,yes,,,,,,I-65,264,yes,no
Comfort Inn & Suites Fultondale Gardendale I-65,Hotels with Truck Parking,1733 Fulton Road,Fultondale,AL,35068,,,,https://www.choicehotels.com/alabama/fultondale/comfort-inn-hotels/al484,"Comfort Inn & Suites off I-65 in Fultondale (north Birmingham approach). Listed on truck-friendly lodging directories as offering truck/large-vehicle parking. Truck-space count and lot type not independently confirmed, so left blank.",,,,,,,,,,,,,,,,,,I-65,,yes,no
Circle K (Pelham Truck Stop),Truck Stops,715 Cahaba Valley Rd,Pelham,AL,35124,,,205-987-1484,,"Fuel/convenience truck stop at I-65 Exit 246 (AL-119 / Cahaba Valley Rd) in Pelham. Listed across truck directories as a truck stop with diesel, showers, a hosted CAT Scale and truck parking. Open 24 hours.",,,,,,yes,,,,,,yes,,,,,,I-65,246,yes,no
"CAT Scale — Circle K, Pelham",CAT Scales,715 Cahaba Valley Rd,Pelham,AL,35124,,,,,"Certified CAT Scale co-located at the Circle K truck stop at I-65 Exit 246 (AL-119 / Cahaba Valley Rd), Pelham.",,,,,,,,,,,,,,,,,,I-65,246,yes,no
Speed Trac Truck Stop (Calera Citgo/Speed Trac),Truck Stops,11845 Highway 25,Calera,AL,35040,,,205-668-2950,,"Independent 24-hour truck stop on AL-25 (Highway 25) near I-65 Exit 228 in Calera. Directory and social listings describe diesel, showers, a 24/7 store/restaurant, truckers lounge, laundry and truck/overnight parking. Currently branded Citgo/Speed Trac.",,,,,,yes,,,yes,,,,,,,,,I-65,228,yes,no
"Speedway Travel Center — Finley Blvd, Birmingham",Truck Stops,1617 Finley Blvd,Birmingham,AL,35204,,,205-747-3244,https://www.speedway.com/locations/AL/Birmingham/1617-Finley-Blvd,"New 24/7 Speedway travel center opened September 2024 at the Finley Blvd exit of I-65 (Exit 262B) in Birmingham, offering diesel and fuel. Described in local press as a full-service travel center.",,,,,,,,,,,,,,,,,,I-65,262B,no,no
Love's Travel Stop #368,Truck Stops,300 Arby Dr,Clanton,AL,35045,,,205-755-8104,https://www.loves.com/locations/al/clanton/loves-travel-stop-clanton-368,"Love's Travel Stop #368 on I-65 at Exit 208 in Clanton. 24-hour travel center with diesel, DEF, multiple diesel lanes, showers, Arby's restaurant, and dedicated truck parking. Co-located with a CAT Scale and a Love's Truck Care service center (listed separately).",,,,,,yes,,,,,,,yes,,,,,I-65,208,yes,no
CAT Scale at Love's #368,CAT Scales,300 Arby Dr,Clanton,AL,35045,,,205-755-8104,https://catscale.com/cat-scale-locator/,"Certified CAT Scale located on the lot of Love's Travel Stop #368, I-65 Exit 208, Clanton. Weigh service via 1-877-CAT-SCALE / Weigh My Truck app.",,,,,,,,,,,,,,,,,,I-65,208,yes,no
Love's Truck Care #368,Tire Repair,300 Arby Dr,Clanton,AL,35045,,,205-755-8104,https://www.loves.com/loves-truck-care-and-speedco,"Love's Truck Care service center co-located at Love's Travel Stop #368, I-65 Exit 208, Clanton. Commercial tire sales/service (Hankook, Bridgestone, Michelin, Goodyear, Yokohama, Love's Retreads), oil change / PM, light mechanical, and roadside assistance.",,,,,,,,,,,,,,,,,,I-65,208,yes,no
Jemison Exxon,Truck Stops,12820 County Road 42,Jemison,AL,35085,,,205-688-1022,,"Independent 24-hour truck stop on I-65 at Exit 219 (Jemison/Thorsby). 24-hour diesel, convenience store, Subway deli, truckers lounge, showers, reefer plug-ins, RV/truck parking on a lighted, paved lot.",50,,,,,yes,,,,,,,yes,,,,,I-65,219,yes,no
Texaco / Shop N Fill (Verbena),Truck Stops,6211 County Road 59,Verbena,AL,36091,,,205-755-9776,,"Independent fuel stop / convenience store on I-65 at Exit 200 (Verbena) reported with 24-hour self-service fuel, store/deli, and truck parking.",,,,,,,,yes,,,,,,,,,,I-65,200,no,no
Entec Station #105,Truck Stops,,Millbrook,AL,36054,,,,,"Truck-friendly fuel stop on I-65 at Exit 181 (Millbrook) reported with diesel lanes, restrooms, ATM and a small amount of truck parking. No CAT scale.",,,,,,,,,,yes,,,,,,,,I-65,181,no,no
Days Inn by Wyndham Clanton,Hotels with Truck Parking,2000 Big M Blvd,Clanton,AL,35046,,,205-755-2420,https://www.wyndhamhotels.com/days-inn/clanton-alabama/days-inn-clanton-al/overview,"Days Inn by Wyndham at I-65 Exit 205 in Clanton. Pet-friendly hotel with free breakfast, Wi-Fi and pool; reported to offer a small number of truck-size parking spaces.",,,,,,,,,,,,,,,,,,I-65,205,no,no
TA Montgomery #111,Truck Stops,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://www.ta-petro.com/location/al/ta-montgomery/,"TravelCenters of America full-service truck stop on the south side of Montgomery at I-65 Exit 168 (US-80/US-82). Country Pride restaurant, CAT scale, TA Truck Service shop, showers, and Reserve-It reserved parking.",125,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,168,yes,no
Flying J Travel Center #604,Truck Stops,900 Tyson Rd,Hope Hull,AL,36043,,,334-613-0212,https://locations.pilotflyingj.com/us/al/hope-hull/900-tyson-rd,"Pilot Flying J-operated Flying J Travel Center at I-65 Exit 158 in Hope Hull (south of Montgomery). 24-hour full-service truck stop with CAT scale, Denny's, showers, and diesel/DEF lanes.",145,yes,yes,yes,,yes,,,yes,,,yes,yes,,,,,I-65,158,yes,no
Love's Travel Stop #718,Truck Stops,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://www.loves.com/locations/718,"Love's Travel Stop at I-65 Exit 158 in Hope Hull (opened December 2017). 24-hour truck stop with CAT scale, three truck service bays (Love's Truck Care), showers, and Chester's Chicken / Godfather's Pizza / Subway.",96,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,158,yes,no
Love's Travel Stop #225,Truck Stops,16101 US Highway 84,Evergreen,AL,36401,,,251-578-4496,https://www.loves.com/locations/225,"Love's Travel Stop at I-65 Exit 93 (US-84) in Evergreen, Conecuh County. 24-hour truck stop with CAT scale, showers, and Arby's / Godfather's Pizza.",,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,93,yes,no
Yellow Hammer Travel Center,Truck Stops,,Brewton,AL,,,,251-296-3474,https://natsn.com/tsdirectory/yellow-hammer-travel-center/,"Independent (Roady's/NATSN network) travel center at I-65 Exit 69 (AL-41) near Brewton. 24-hour operation with C-store, Crossroad Cafe, diesel, showers, and truck parking.",,yes,,,,yes,,,yes,,,,,,,,,I-65,69,yes,no
"CAT Scale — TA Montgomery, Montgomery",CAT Scales,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://catscale.com/cat-scale-locator/,"CAT Scale located at the TA Montgomery travel center, I-65 Exit 168.",,,,,,,,,,,,,,,,,,I-65,168,yes,no
"CAT Scale — Flying J Travel Center #604, Hope Hull",CAT Scales,900 Tyson Rd,Hope Hull,AL,36043,,,334-613-0212,https://catscale.com/cat-scale-locator/,"CAT Scale located at the Flying J Travel Center #604, I-65 Exit 158, Hope Hull.",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Love's Travel Stop #718, Hope Hull",CAT Scales,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://catscale.com/cat-scale-locator/,"CAT Scale located at Love's Travel Stop #718, I-65 Exit 158, Hope Hull.",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Speedway, Hope Hull",CAT Scales,821 Tyson Rd,Hope Hull,AL,36043,,,334-450-2351,https://catscale.com/news/3249/,"CAT Scale at the Speedway fuel center, I-65 Exit 158, Hope Hull (announced by CAT Scale as a new location).",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Love's Travel Stop #225, Evergreen",CAT Scales,16101 US Highway 84,Evergreen,AL,36401,,,251-578-4496,https://catscale.com/cat-scale-locator/,"CAT Scale located at Love's Travel Stop #225, I-65 Exit 93 (US-84), Evergreen.",,,,,,,,,,,,,,,,,,I-65,93,yes,no
TA Truck Service — Montgomery,Roadside Service,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://www.ta-petro.com/location/al/ta-montgomery/,"TA Truck Service commercial truck repair shop co-located at TA Montgomery (I-65 Exit 168). Tire repair/sales, truck & trailer mechanical repair, DOT inspections; two service bays.",,,,,,,,,,,,,,,,,,I-65,168,yes,no
"Love's Truck Care — Love's Travel Stop #718, Hope Hull",Roadside Service,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://www.loves.com/locations/718,On-site truck service at Love's #718 (I-65 Exit 158) with three truck service bays for light mechanical/tire and road service.,,,,,,,,,,,,,,,,,,I-65,158,yes,no
Conway Diesel Service — Evergreen,Roadside Service,100 Conway Ln,Evergreen,AL,36401,,,251-578-2205,https://www.conwaydiesel.com/,"Family-owned heavy-duty truck & trailer repair, towing and 24/7 mobile road service near I-65 in Evergreen (Conecuh County). 75-ton rotator, recovery/winch-outs, tires, engine/transmission work.",,,,,,,,,,,,,,,,,,I-65,,yes,no
I-65 Butler County Rest Area (Southbound),Truck Parking,,Greenville,AL,,,,,https://www.dot.state.al.us/welcomeCenters.html,"ALDOT rest area on I-65 southbound in Butler County near Greenville, approx. mile marker 133. Restrooms, water, picnic tables, RV dump, and separate truck/car parking. Rebuilt facility reopened November 2025.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
I-65 Butler County Rest Area (Northbound),Truck Parking,,Greenville,AL,,,,334-382-7301,https://www.dot.state.al.us/welcomeCenters.html,"ALDOT rest area on I-65 northbound in Butler County near Greenville, approx. mile marker 132. Restrooms, water, picnic tables, RV dump, and separate truck/car parking.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
I-65 Conecuh County Rest Area (Southbound),Truck Parking,,Evergreen,AL,,,,251-578-4705,https://www.dot.state.al.us/welcomeCenters.html,"ALDOT rest area on I-65 southbound in Conecuh County near Evergreen, approx. mile marker 89. Restrooms, water, picnic tables, RV dump, and separate truck/car parking.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
I-65 Conecuh County Rest Area (Northbound),Truck Parking,,Evergreen,AL,,,,251-966-2505,https://www.dot.state.al.us/welcomeCenters.html,"ALDOT rest area on I-65 northbound in Conecuh County near Evergreen, approx. mile marker 84. Restrooms, water, picnic tables, RV dump, and separate truck/car parking.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
Love's Travel Stop #624,Truck Stops,2600 W I-65 Service Rd N,Prichard,AL,36612,,,251-330-2991,https://www.loves.com/locations/al/prichard/loves-travel-stop-prichard-624,"24/7 Love's travel stop on I-65 at Exit 8 in the Mobile/Prichard area. Confirmed truck parking (73 spaces), 7 showers, RFID fueling, DEF, Subway and Chester's. Has on-site CAT scale and Love's Truck Tire Care (listed as separate rows).",73,,,,,,,,,,,yes,,,,,,I-65,8,yes,no
"CAT Scale — Love's Travel Stop #624, Prichard",CAT Scales,2600 W I-65 Service Rd N,Prichard,AL,36612,,,251-330-2991,,"Certified CAT Scale co-located at Love's Travel Stop #624, I-65 Exit 8, Prichard (Mobile area).",,,,,,,,,,,,yes,,,,,,I-65,8,yes,no
"Love's Truck Tire Care #624, Prichard",Tire Repair,2600 W I-65 Service Rd N,Prichard,AL,36612,,,251-330-2991,,"Love's Truck Tire Care center co-located at Love's #624, I-65 Exit 8. Offers tire selection/repair, light mechanical, oil change and roadside assistance. Truck care hours reported approx. 6 a.m.-11 p.m.",,,,,,,,,,,,,,,,,,I-65,8,yes,no
Pilot Travel Center #75,Truck Stops,6109 US-43 S,Satsuma,AL,36572,,,251-679-6260,https://locations.pilotflyingj.com/us/al/satsuma/6109-us-43-s,"Pilot Travel Center on I-65 at Exit 19 (US-43, Satsuma/Creola area). Confirmed truck parking, on-site CAT scale (separate row), 10 diesel lanes, 8 showers, Arby's, laundry, bulk DEF. Reported ~125 total parking spaces.",,,,,,,,,yes,,,yes,,,,,,I-65,19,yes,no
"CAT Scale — Pilot Travel Center #75, Satsuma",CAT Scales,6109 US-43 S,Satsuma,AL,36572,,,251-679-6260,,"Certified CAT Scale co-located at Pilot Travel Center #75, I-65 Exit 19, Satsuma.",,,,,,,,,,,,yes,,,,,,I-65,19,yes,no
Creek Travel Plaza (Creek Travel Stores - Poarch),Truck Stops,4740 Jack Springs Rd,Atmore,AL,36502,,,251-368-0088,https://creektravelplaza.com/,"Full-service 24/7 travel plaza on I-65 at Exit 54 in Atmore, owned/operated by the Poarch Band of Creek Indians (CIEDA). Confirmed 88 truck parking spaces, 8 diesel lanes, 4 showers, 24-hour diner with southern fare, laundry, RV dump, propane, ATM and shuttle to/from Wind Creek Casino.",88,,,,,,,,yes,,,,,,,,,I-65,54,yes,no
"Love's Truck Care #225, Evergreen",Tire Repair,16101 Highway 84,Evergreen,AL,36401,,,251-578-4496,,"Love's Truck Care center co-located at Love's #225, I-65 Exit 93. Tire repair/sales (Hankook, Bridgestone, Michelin, Goodyear, Yokohama, Love's Retreads), light mechanical, oil change and 24-hour roadside assistance.",,,,,,,,,,,,,,,,,,I-65,93,yes,no
Spirit Travel Center,Truck Stops,192 Highway 83,Evergreen,AL,36401,,,251-578-3588,,"Independent travel center on I-65 at Exit 96 (AL-83, Evergreen), northern boundary of the segment. Reported 50 truck parking spaces, 3 showers, trucker lounge, ATM, on-site motel, truck repair and tire repair, plus fast-food (Subway and others).",50,,,,,,,,,,,,,,,,,I-65,96,yes,no
"Qualawash / tank trailer wash, Saraland",Truck Washes,202 Commerce Dr,Saraland,AL,36571,,,251-679-6006,,"Reported tank/trailer cleaning facility near I-65 Exit 13 in Saraland. Held: appears to be a tank-container cleaning operation rather than a general exterior truck wash, and identity/category-fit is single-sourced.",,,,,,,,,,,,,,,,,,I-65,13,no,no
