name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
CAT Scale at TA Janesville,cat-scales,3222 US-14 E,Janesville,WI,53546,,https://catscale.com/cat-scale-locator/,Certified CAT Scale (#407) at the TA Janesville travel center at I-39/90 Exit 171-B.,I-90,171-B,,,,,,,yes,,
Road Ranger Travel Center - Janesville,truck-stops,3401 Milton Ave,Janesville,WI,53545,,,Road Ranger travel center near I-39/90 Exit 171-A (Milton Ave/WIS 26) in Janesville offering fuel and truck services.,I-90,171-A,,yes,yes,,yes,,,,
Pilot Travel Center #289 - Beloit,truck-stops,3001 Milwaukee Road,Beloit,WI,53511,608-364-3644,https://locations.pilotflyingj.com/us/wi/beloit/3001-milwaukee-rd,"Pilot travel center at I-39/90/43 Exit 185-A (WIS 81) with 8 fuel lanes, 55 truck parking spaces, 5 showers, Taco Bell, DEF lanes and a CAT Scale.",I-90,185-A,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Pilot Beloit,cat-scales,3001 Milwaukee Road,Beloit,WI,53511,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot Travel Center at I-39/90/43 Exit 185-A in Beloit.,I-90,185-A,,,,,,,yes,,
Speedway - Beloit,truck-stops,2781 Milwaukee Road,Beloit,WI,53511,,,"Speedway fuel stop at I-39/90 Exit 185-A (Hwy 81) in Beloit with a 24/7 store, diesel lanes on the north side, ATM and propane exchange.",I-90,185-A,,,yes,,yes,,,,
Pomp's Tire Service - Janesville,tire-repair,3530 Newville Road,Janesville,WI,53545,608-754-1902,https://locations.pompstire.com/wi/janesville/3530-newville-road,Commercial truck tire dealer near I-39/90 in Janesville with Bridgestone/Firestone/Goodyear/Michelin truck tires and 24-hour roadside tire service.,I-90,171,,,,,,yes,,,
Dewey's Towing & Recovery,roadside-service,1633 E Huebbe Pkwy,Beloit,WI,53511,,https://www.deweystowing.com/,24-hour light and heavy-duty towing and recovery serving the I-39/90 Beloit-Janesville corridor.,I-90,185,,,,,,yes,,,
Beloit Safety & Weight Enforcement Facility,weigh-stations,,Beloit,WI,53511,,https://wisconsindot.gov/,WisDOT/State Patrol truck weigh and inspection station on I-39/90 in the Beloit-Janesville area near the Illinois state line.,I-90,,,,,,,,,,
Janesville Safety Rest Area (SRA 17),parking,,Janesville,WI,53545,,https://wisconsindot.gov/Pages/travel/road/rest-areas/17-janesville.aspx,"WisDOT safety rest area on I-39/90 near mile marker 168 north of Janesville with car and truck parking, accessible restrooms, water, vending and travel info.",I-90,,,,,,yes,,,,
Beloit Welcome Center / Travel Information Center,parking,,Beloit,WI,53511,,https://wisconsindot.gov/Pages/travel/road/rest-areas/22-beloit.aspx,"WisDOT welcome center / rest area (SRA 22) on I-39/90 near mile marker 187 approaching the Illinois line at Beloit, with car and truck parking, accessible restrooms, vending and travel info.",I-90,,,,,,yes,,,,
Blackhawk Technical College - CDL Training,cdl-schools,6004 S County Road G,Janesville,WI,53546,,https://www.blackhawk.edu/Programs-Courses/Program-Detail/program/Truck-Driving,"Public technical college in Janesville near the I-39/90 corridor offering hands-on Class A CDL truck driver training (classroom, yard and over-the-road).",I-90,,,,,,,,,,
Madison College - Truck Driving (ELDT/CDL),cdl-schools,,Madison,WI,,,https://careertraining.madisoncollege.edu/training-programs/entry-level-driver-eldt-class-a/,Madison Area Technical College offers FMCSA-compliant Entry-Level Driver Training (ELDT) Class A and Class B-to-A CDL programs serving the I-39/90/94 Madison corridor.,I-90,,,,,,,,,,
