name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Silvers Travel Plaza & Casino,truck-stops,Breaux Bridge,LA,silvers-travel-plaza-casino-breaux-bridge-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Henderson Travel Plaza,parking,Henderson,LA,henderson-travel-plaza-henderson-la,,53,Needs work,needs-geocoding,,import-unpublished,completeness 53 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Tiger Truck Stop,truck-stops,Grosse Tete,LA,tiger-truck-stop-grosse-tete-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Southern Tire Mart - Scott,tire-repair,Scott,LA,southern-tire-mart-scott-scott-la,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #240,truck-stops,Port Allen,LA,love-s-travel-stop-240-port-allen-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #1439,truck-stops,Port Allen,LA,pilot-travel-center-1439-port-allen-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's #240 - Port Allen,cat-scales,Port Allen,LA,cat-scale-at-love-s-240-port-allen-port-allen-la,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Sorrento Super Stop,truck-stops,Sorrento,LA,sorrento-super-stop-sorrento-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Speedy Junction,truck-stops,Sorrento,LA,speedy-junction-sorrento-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Chabill's Tire & Auto Service - Port Allen,tire-repair,Port Allen,LA,chabill-s-tire-auto-service-port-allen-port-allen-la,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Cooper's Truck N RV Wash,truck-washes,Port Allen,LA,cooper-s-truck-n-rv-wash-port-allen-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
24/7 Roadside Assistance - Emergency Tire Service (Baton Rouge),roadside-service,Baton Rouge,LA,24-7-roadside-assistance-emergency-tire-service-baton-rouge-baton-rouge-la,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Website; Verified date; Approved reviews
Roady's LaPlace Travel Center,truck-stops,LaPlace,LA,roady-s-laplace-travel-center-laplace-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
River Parishes Truck Stop & Casino,truck-stops,LaPlace,LA,river-parishes-truck-stop-casino-laplace-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Stan's Truck Stop,truck-stops,New Orleans,LA,stan-s-truck-stop-new-orleans-la,,58,Needs work,needs-geocoding,,import-unpublished,completeness 58 — enrich before publishing,Exit number; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Slidell (TravelCenters of America),truck-stops,Slidell,LA,ta-slidell-travelcenters-of-america-slidell-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at LaPlace Travel Center,cat-scales,LaPlace,LA,cat-scale-at-laplace-travel-center-laplace-la,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Slidell Mobile Truck Repair,roadside-service,Slidell,LA,slidell-mobile-truck-repair-slidell-la,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Verified date; Approved reviews
