Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Mr. Fuel Travel Center (One9 Fuel Network),Truck Stops,118 Richwood Rd,Walton,KY,41094,,,,https://locations.pilotflyingj.com/us/ky/walton/118-richwood-rd,"Mr. Fuel Travel Center (part of Pilot Flying J's One9 Fuel Network) at I-71/75 Exit 175 in Walton, open 24 hours with 7 fuel lanes, 5 showers, about 15 truck parking spots, CAT scale, ATM and convenience store.",15,,,,,yes,yes,yes,,,,yes,,,,,,I-75,175,yes,no
Pilot Travel Center #321,Truck Stops,11229 Frontage Rd,Walton,KY,41094,,,(859) 365-0368,https://locations.pilotflyingj.com/us/ky/walton/11229-frontage-rd,"Pilot Travel Center #321 at I-71/75 Exit 175 (Richwood) in Walton, open 24 hours with diesel lanes, showers, CAT scale, DEF lanes, ATM and premium Wi-Fi.",,,,,,yes,,yes,,,,yes,yes,,,,,I-75,175,yes,no
TA Walton,Truck Stops,145 Richwood Rd,Walton,KY,41094,,,,https://www.ta-petro.com/location/ky/ta-walton/,"TravelCenters of America travel center at I-75/I-71 & KY 338, Exit 175 in Walton, open 24/7 with BP gas and diesel, 90 truck parking spaces, 6 showers plus 1 handicap shower, laundry and restrooms.",90,,,,,yes,yes,yes,yes,yes,,,,,,,,I-75,175,yes,no
Pilot Travel Center #437,Truck Stops,481 W Hwy 92 (KY-92),Williamsburg,KY,40769,,,(606) 549-0162,,"Pilot Travel Center #437 at I-75 Exit 11 in Williamsburg, open 24 hours with diesel lanes, showers, laundry, CAT scale, and EV charging; Wendy's/Huddle House food options adjacent per directory listings.",80,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,11,yes,no
Blue Beacon Truck Wash of Corbin,Truck Washes,373 W Cumberland Gap Pkwy,Corbin,KY,40701,,,(606) 528-4461,https://bluebeacon.com/locations/listing/corbin-ky,"Blue Beacon truck wash at I-75 Exit 29 in Corbin. Services include tractor/trailer exterior washes, reefer and dry-box trailer washouts, engine washes and RV/motorcoach washing.",,,,,,,,,,,,,,,,,,I-75,29,yes,no
Highway Transport Chemical Tank Wash,Truck Washes,7800 Foundation Dr,Florence,KY,41042,,,(859) 727-2855,https://highwaytransport.com/tank-wash/,"Commercial cargo-tank cleaning facility at Highway Transport's Cincinnati-area service center in Florence, offering chemical tank trailer cleaning, caustic and detergent washes and steaming; a directory lists it off I-75 Exit 180. Open Monday-Friday.",,,,,,,,,,,,,,,,,,I-75,180,no,no
First American Truck Wash and Chrome Shop,Truck Washes,118 Triport Circle,Georgetown,KY,40324,,,(502) 570-9118,,"Independent truck wash and chrome shop on Triport Circle in Georgetown, in the same Triport Road commercial area as the Exit 129 truck stops. Listed as a livestock trailer washout provider by Livestock Network.",,,,,,,,,,,,,,,,,,I-75,,no,no
TNT Services (Fleet Washing / Drive-Thru Truck Wash),Truck Washes,,Lexington,KY,,,,(866) 336-8686,https://www.tntservices.com/location/lexington-kentucky/,"TNT Services operates in Lexington, KY offering mobile fleet power washing and detailing plus a drive-thru truck wash bay, per its official site.",,,,,,,,,,,,,,,,,,I-75,,no,no
Triple G Truck Wash,Truck Washes,,Mount Vernon,KY,40456,,,606-256-8425,,"Truck wash listed at the Derby City Truck Stop property at I-75 Exit 62 in Mount Vernon, per Kentucky truck wash directories.",,,,,,,,,,,,,,,,,,I-75,62,no,no
Blue Beacon Truck Wash of Walton,Truck Washes,13085 Walton Verona Rd,Walton,KY,41094,,,(859) 485-7472,https://bluebeacon.com/locations/listing/walton-ky,"Two-bay Blue Beacon truck wash at I-75 Exit 171 in Walton, next to the Flying J travel plaza, offering truck and exterior trailer washes, trailer washouts (no tanker or livestock trailers), engine washes, aluminum brightening and undercarriage rinse.",,,,,,,,,,,,,,,,,,I-75,171,yes,no
Kentucky Weigh Station - I-75 Southbound (Kenton County),Weigh Stations,"I-75 Southbound, milepost 168",Crittenden,KY,41094,,,,https://drivewyze.com/resources/coverage-map/kentucky/,"KYTC/KSP commercial vehicle weigh and inspection station on southbound I-75 in Kenton County at about mile marker 168, roughly two miles north of the Crittenden exit (Exit 166); upgraded in 2023 with a weigh-in-motion (WIM) system that screens axle and gross weights at highway speed. PrePass-equipped inspection site.",,,,,,,,,,,,,,,,,,I-75,,yes,no
Kentucky Weigh Station - I-75 Northbound (Scott County),Weigh Stations,I-75 Northbound,Georgetown,KY,40324,,,,,"Kentucky commercial-vehicle weigh station on I-75 northbound in Scott County near Georgetown; Wikipedia notes the northbound truck scale sits just beyond the mile-127 rest area, with the exit 129 Pilot truck stops located south of the scale.",,,,,,,,,,,,,,,,,,I-75,,yes,no
Kentucky Weigh Station - I-75 Northbound (Laurel County),Weigh Stations,"I-75 Northbound, mile point 34 (Laurel County)",London,KY,,,,,,"Kentucky State Police CVE weigh station on I-75 northbound in Laurel County near London, paired with the southbound mile-34 facility. KYTC implemented a new driver camera system at ""its Laurel County I-75 northbound weigh station"" (CVSA Guardian, Q3 2022); coopsareopen designates the I-75 northbound Post 7 site a Truck Rest Haven with safe parking.",,yes,,,yes,,,,,yes,,,,,,,,I-75,,yes,no
Kentucky Weigh Station - I-75 Southbound (Laurel County),Weigh Stations,"I-75 Southbound, mile point 34 (Laurel County)",London,KY,40744,,,,,"Kentucky State Police CVE commercial vehicle weigh station on I-75 southbound at mile 34 in Laurel County, south of London. All commercial vehicles must weigh when the station is open; Kentucky sets no minimum weight threshold.",,yes,,,yes,,,,,yes,,,,,,,,I-75,,yes,no
