name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Road Safety CDL Training School,cdl-schools,"2150 S Crater Rd, Suite A",Petersburg,VA,23805,,,"CDL Class A/B training school on S Crater Rd (US-301) in Petersburg, just off I-95 Exit 52.",I-95,52,,,,,,,,,
Shippers' Choice Truck Driving School - Petersburg,cdl-schools,,Petersburg,VA,23805,,https://www.shipperschoice.com/truck-driving-school-in-petersburg-va/,Established Class A CDL training provider with a Petersburg-area campus serving the I-95 corridor.,I-95,52,,,,,,,,,
CDS Tractor Trailer Training - Richmond,cdl-schools,,Richmond,VA,23224,,https://cdscdltraining.com/locations/richmond-training-center/,"Class A CDL training center located just off I-95 in the Richmond area, serving Central Virginia including Chesterfield and Petersburg.",I-95,74,,,,,,,,,
Flying J Travel Plaza #749 (Carmel Church),truck-stops,23866 Rogers Clark Blvd,Ruther Glen,VA,22546,804-448-3077,https://locations.pilotflyingj.com/us/va,"Full-service Flying J truck stop at I-95 Exit 104 with roughly 240 truck parking spaces, 12 diesel lanes, showers, Denny's and Cinnabon. Open 24 hours with an on-site CAT Scale.",I-95,104,yes,yes,yes,yes,yes,,yes,yes,
Love's Travel Stop #435 (Ruther Glen),truck-stops,23845 Rogers Clark Blvd,Ruther Glen,VA,22546,804-448-0102,https://www.loves.com/locations/435,"Love's Travel Stop at I-95 Exit 104 with diesel lanes, truck parking, a restaurant, showers and an on-site CAT Scale. Open 24 hours.",I-95,104,yes,yes,yes,,yes,,yes,yes,
TA Ashland (TravelCenters of America),truck-stops,,Ashland,VA,23005,,https://www.ta-petro.com/location/va/ta-ashland/,"TravelCenters of America at I-95 Exit 92 (Rt. 54) offering BP diesel and gas 24/7, about 183 truck parking spaces, showers, laundry, a service garage and an on-site CAT Scale.",I-95,92,yes,yes,yes,yes,yes,yes,yes,yes,
TA Richmond (TravelCenters of America),truck-stops,,Ashland,VA,23005,,https://www.ta-petro.com/location/va/ta-richmond/,"TravelCenters of America at I-95 Exit 89 (Lewistown Rd) with gas and diesel 24/7 and roughly 317 truck parking spaces for overnight parking, showers and a service garage.",I-95,89,yes,yes,yes,yes,yes,yes,,yes,
Sheetz #672 (Woodford/Thornburg),truck-stops,,Woodford,VA,22580,,https://www.sheetz.com,"Sheetz travel convenience store at I-95 Exit 118 (Thornburg) with diesel fuel, made-to-order food, and restrooms, listed as a truck-accessible fuel stop on the corridor.",I-95,118,,yes,yes,,yes,,,yes,
CAT Scale at Flying J Carmel Church,cat-scales,23866 Rogers Clark Blvd,Ruther Glen,VA,22546,,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Flying J Travel Plaza at I-95 Exit 104 for certified truck weighing.,I-95,104,,,,,,,yes,,
CAT Scale at Love's Ruther Glen,cat-scales,23845 Rogers Clark Blvd,Ruther Glen,VA,22546,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Love's Travel Stop #435 at I-95 Exit 104 for certified truck weighing.,I-95,104,,,,,,,yes,,
CAT Scale at TA Ashland,cat-scales,,Ashland,VA,23005,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the TA Ashland travel center at I-95 Exit 92 for certified truck weighing.,I-95,92,,,,,,,yes,,
Dumfries Weigh Station (Southbound),weigh-stations,"I-95 Southbound, Mile Marker 154",Dumfries,VA,22025,703-221-5344,https://www.dmv.virginia.gov/businesses/motor-carriers/weigh/locations/dumfries,Virginia DMV fixed weigh and vehicle-inspection station on I-95 southbound at Mile 154 near Dumfries/Montclair. Offers weigh-in-motion and accepts PrePass.,I-95,,,,,,,,,,
Dumfries Weigh Station (Northbound),weigh-stations,I-95 Northbound near Dumfries,Dumfries,VA,22025,,https://www.dmv.virginia.gov/businesses/motor-carriers/weigh/locations/dumfries,"Virginia DMV fixed weigh/inspection station on I-95 northbound near Dumfries, paired with the southbound MM 154 facility.",I-95,,,,,,,,,,
Ladysmith Safety Rest Area (Southbound),parking,"I-95 Southbound, Mile Marker 107",Ladysmith,VA,22501,,https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/,"VDOT safety rest area on I-95 southbound at Mile 107 in Caroline County with roughly 45 truck spaces and 35 car spaces, restrooms, open 24/7.",I-95,,,,,,yes,,,,yes
Ladysmith Safety Rest Area (Northbound),parking,"I-95 Northbound, Mile Marker 108",Ladysmith,VA,22501,,https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/,"VDOT safety rest area on I-95 northbound near Mile 108 in Caroline County with car and truck/RV/bus parking and restrooms, open 24/7.",I-95,,,,,,yes,,,,yes
Fredericksburg Welcome Center (Southbound),parking,"I-95 Southbound, Mile Marker 131",Fredericksburg,VA,22553,,https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/,VDOT welcome center/rest area on I-95 southbound at Mile 131 in Spotsylvania County with about 59 car spaces and 21 RV/bus/truck spaces and restrooms.,I-95,,,,,,yes,,,,yes
Dale City Safety Rest Area (Northbound),parking,"I-95 Northbound, Mile Marker 154",Dale City,VA,22193,,https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/,"VDOT safety rest area on I-95 northbound at Mile 154 in Prince William County with truck/RV/bus parking and restrooms, open 24/7.",I-95,,,,,,yes,,,,yes
Dale City Truck Rest Area (Southbound),parking,"I-95 Southbound, Mile Marker 155",Dale City,VA,22193,,https://www.vdot.virginia.gov/about/our-system/highways/rest-areas/,"VDOT truck-designated rest area on I-95 southbound at Mile 155 in Prince William County providing dedicated truck parking, open 24/7 (paired with the car-only facility at the same milepost).",I-95,,,,,,yes,,,,yes
Service Tire Truck Center (STTC) Fredericksburg,tire-repair,4951 Quality Drive,Fredericksburg,VA,22408,,https://www.sttc.com/locations/virginia/fredericksburg/,"Commercial truck tire dealer and service center serving the I-95 corridor with emergency truck repair, mobile tire service and semi-truck repair.",I-95,130,,,,,,yes,,,
2020 Truck and Trailer Repair,tire-repair,,Fredericksburg,VA,22405,540-507-9911,https://2020truckandtrailerrepair.com,"Commercial truck and trailer shop offering tire repair/replacement and 24/7 mobile roadside assistance along I-95, US-17 and Route 3 in the Fredericksburg area.",I-95,133,,,,,,yes,,,
95 Truck & Trailer Repair,tire-repair,11765 Capital Ln,Fredericksburg,VA,22407,,,Commercial truck and trailer repair shop near I-95 in Fredericksburg handling heavy-duty truck and trailer service and tire work.,I-95,133,,,,,,yes,,,
Franco Road Service Inc,roadside-service,,Fredericksburg,VA,22408,,,"24-hour mobile roadside service for semi-truck and trailer breakdowns on the I-95 corridor, including new/used tires and suspension repair.",I-95,,,,,,,yes,,,
Liberty Fleet Solutions (Liberty Equipment),roadside-service,,Fredericksburg,VA,22408,,https://www.libertyfleet.solutions/repairs/tire-repair,Heavy/medium/light-duty truck repair facility with multiple service bays and diesel mechanics offering tire service and mobile support near I-95 in Fredericksburg.,I-95,,,,,,,yes,,,
CDS Tractor Trailer Training (Fredericksburg),cdl-schools,,Thornburg,VA,22565,,https://cdscdltraining.com/locations/fredericksburg-training-center/,DMV-approved CDL training center just off I-95 Exit 118 (Thornburg) offering a roughly 4-week Class A program with range and on-road instruction.,I-95,118,,,,,,,,,
Truck N Learn CDL Training,cdl-schools,,Woodbridge,VA,22191,,https://trucknlearn.com/,CDL training school with Woodbridge and Stafford locations offering Class A and Class B training including ELDT classroom and hands-on driving instruction.,I-95,160,,,,,,,,,
2020 CDL Training (Fredericksburg),cdl-schools,,Fredericksburg,VA,22408,,https://2020cdltraining.com/,"DMV-approved CDL training school serving Fredericksburg, Stafford, Spotsylvania, Woodbridge and Thornburg with Class A/B training, endorsements and permit prep.",I-95,130,,,,,,,,,
Days Inn Carmel Church / Ruther Glen,hotels-truck-parking,,Ruther Glen,VA,22546,,,"Hotel at I-95 Exit 104 that provides free parking with space for trucks, buses and RVs, plus free breakfast, Wi-Fi and 24-hour front desk.",I-95,104,,,,,yes,,,yes,yes
