Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Super 8 by Wyndham Hazen,Hotels with Truck Parking,4167 Highway 63 N,Hazen,AR,72064,,,870-255-2888,https://www.wyndhamhotels.com/super-8/hazen-arkansas/super-8-hazen/overview,"Budget motel directly off I-40 exit 193 in Hazen with a large lot and ample free parking explicitly for trucks, buses and RVs. Free to-go breakfast and in-room WiFi; near the exit 193 truck stops.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,193,yes,no
Super 8 by Wyndham Brinkley,Hotels with Truck Parking,2005-A N Main St,Brinkley,AR,72021,,,,https://www.wyndhamhotels.com/super-8/brinkley-arkansas/super-8-brinkley/overview,"Budget hotel at I-40 exit 216 in Brinkley offering free on-site parking with dedicated space for trucks, buses and RVs. Free light breakfast, outdoor pool and free WiFi.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,216,yes,no
Delta Repair Shop,Roadside Service,2112 N Main St,Brinkley,AR,72021,,,,,Fixed-location commercial truck and diesel repair shop on N Main St (US-49) near I-40 exit 216 in Brinkley; also dispatches mobile truck and trailer repair in the Brinkley area.,,,,,,,,,,,yes,,,,,,,I-40,216,yes,no
"White River Rest Area (I-40 MM 199, EB and WB)",Truck Parking,,De Valls Bluff,AR,,,,,,"HELD: Public rest area / tourist information center on I-40 at mile marker 199 near De Valls Bluff-Hazen with separate truck and car parking and restrooms. Could not retrieve an official ArDOT source (ardot.gov PDF inaccessible) and no civic address exists; site also had an extended closure for conversion to a Tourist Information Center, so current status needs official confirmation.",,yes,,,,,,,,yes,,,,,,,,I-40,,no,no
Shell Super Stop,Truck Stops,4369 Highway 63 N,Hazen,AR,,,,870-255-3519,,"HELD: 24-hour Shell fuel stop with truck parking and store reported at I-40 exit 193, Hazen. Only one independent source located; current operation and details unverified.",,yes,,,,,,yes,,yes,,,,,,,,I-40,193,no,no
Reddy's Super Stop,Truck Stops,,Brinkley,AR,72021,,,,,"HELD: Fuel stop with diesel and public parking listed at I-40 exit 216 & US-49, Brinkley. Only a single source (TruckMap) found and no civic street address; needs verification.",,,,,,,,yes,,,,,,,,,,I-40,216,no,no
Travel Inn Hazen,Hotels with Truck Parking,1306 E Mammoth St,Hazen,AR,72064,,,,,"HELD: Budget motel directly off I-40 exit 193 in Hazen; one source (HotelPlanner) explicitly advertises semi truck parking, but no second independent confirmation of truck parking was found.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,193,no,no
Days Inn & Suites by Wyndham Brinkley,Hotels with Truck Parking,1815 N Main St,Brinkley,AR,72021,,,,https://www.wyndhamhotels.com/days-inn/brinkley-arkansas/days-inn-and-suites-brinkley-ar/overview,"HELD: Hotel at I-40 exit 216, Brinkley. Sources confirm free parking but no explicit truck-parking confirmation was found; guest reviews note the lot is difficult for trucks with trailers.",,yes,,,,,,,,yes,,,yes,,,,,I-40,216,no,no
Days Inn Carlisle,Hotels with Truck Parking,1505 Bobby L Glover Highway,Carlisle,AR,72024,,,,,"HELD: Motel at I-40 exit 183, Carlisle, adjacent to the Conoco truck stop. Sources confirm free parking but no explicit truck-parking confirmation was found.",,yes,,,,,,,,yes,,,yes,,,,,I-40,183,no,no
Diesel Truck Repairs,Roadside Service,2101 N Main St,Brinkley,AR,72021,,,870-589-2281,,"HELD: Diesel repair business listed at 2101 N Main St, Brinkley (near I-40 exit 216) offering diesel mechanic work, tire service and roadside assistance. Two directory sources exist, but its website branding (mobilemechanicbrinkleyar.com) suggests it may operate primarily as a mobile service, and the address duplicates the ONE9 parcel; held pending confirmation it is a fixed-location shop.",,,,,,,,,,,yes,,,,,,,I-40,216,no,no
TA Express Atkins,Truck Stops,100 Fish Lake Road,Atkins,AR,72823,,,479-886-6925,https://www.ta-petro.com/location/ar/ta-express-atkins/,"New-build TA Express opened March 2024 at the Blackwell exit (site of the former Blackwell Travel Center). 100 truck parking spaces, 6 diesel lanes with DEF, 6 showers, CAT scale, driver's lounge, laundry, Sbarro and Charleys Cheesesteaks, Gulf-branded fuel, open 24/7.",100,yes,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-40,101,yes,no
CAT Scale at TA Express Atkins,CAT Scales,100 Fish Lake Road,Atkins,AR,72823,,,479-886-6925,https://www.ta-petro.com/location/ar/ta-express-atkins/,CAT scale located at the TA Express Atkins travel center at I-40 Exit 101 (Blackwell exit). Scale installed with the new facility that opened in March 2024; open 24/7 with the travel center.,,,,,,,,yes,,yes,,yes,,,,,,I-40,101,yes,no
Love's Travel Stop #267,Truck Stops,1600 N Hwy 95,Morrilton,AR,72110,,,501-354-6701,https://www.loves.com/locations/ar/morrilton/loves-travel-stop-morrilton-267,"24-hour Love's Travel Stop at I-40 Exit 107 in Morrilton. 4 diesel lanes, bulk DEF, roughly 17-20 truck parking spaces, 3 showers, Subway and Godfather's Pizza on site, convenience store, ATM and WiFi.",,yes,,,yes,yes,yes,yes,,yes,,,yes,,,,,I-40,107,yes,no
Morgan Shell Truck Stop,Truck Stops,20515 Hwy 365 N,North Little Rock,AR,,,,501-851-6815,,"Independent 24-hour Shell-branded truck stop at the Morgan interchange (I-40 Exit 142). Paved overnight truck parking (sources report 35-50 spaces), 4 fuel lanes, certified truck scales (not CAT), convenience store with Chester's Chicken and deli, truckers lounge, ATM; McDonald's and Waffle House adjacent.",,yes,,,yes,,yes,yes,,yes,,,,,,,,I-40,142,yes,no
Morgan Valero Truck Stop,Truck Stops,18823 MacArthur Dr,North Little Rock,AR,72118,,,501-851-7100,,"24-hour independent truck stop on AR-365 at the Morgan interchange (I-40 Exit 142), across from the Morgan Shell. Free truck parking, showers, convenience store with restaurant/deli, ATM. Some listings show the location under RoadRunner branding; verify signage on arrival.",,yes,,,yes,yes,yes,yes,,yes,,,,,,,,I-40,142,yes,no
Hendricks Truck & Trailer Parking,Truck Parking,350 S Harkrider St,Conway,AR,72032,,,501-733-1226,https://www.hendrickstruckparking.com/,"Dedicated paid truck and trailer parking lot in Conway on Harkrider Street (US-65B) near I-40 Exit 125. Fully fenced gravel yard with 24/7 gated access via personalized gate code, security cameras, and daily, weekly and monthly rates for tractor-trailers, bobtails, box trucks and trailers. Bookable through Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/arkansas/conway/350-south-harkrider-street-72032,,,I-40,125,yes,no
On Call Tire Service,Tire Repair,679 Hwy 365,Mayflower,AR,72106,,,501-470-9615,https://www.oncalltire.com/,"Fixed-location commercial tire shop on AR-365 in Mayflower, just off I-40 Exit 135. Handles semi truck and trailer tires with sales, flat repair and mounting, plus mechanical services; shop hours Mon-Fri 8-5, Sat 9-2, with 24-hour emergency roadside tire service also offered from this location.",,,,,,,,,,,yes,,,,,,,I-40,135,yes,no
Best Western Conway,Hotels with Truck Parking,816 E Oak St,Conway,AR,72032,,,,https://www.bestwestern.com/en_US/book/hotels-in-conway/best-western-conway/propertyCode.04042.html,"Best Western hotel on Oak Street (US-64) just off I-40 Exit 127 in Conway. Property amenity listings include free RV/truck parking with a large lot able to accommodate a truck with trailer; free breakfast, WiFi, outdoor pool and fitness center.",,yes,,,yes,,yes,,,yes,,,yes,,,,,I-40,127,yes,no
Motel 6 Morrilton,Hotels with Truck Parking,1506 N Oak St,Morrilton,AR,72110,,,,https://www.motel6.com/us/arkansas/morrilton/,"Budget motel on N Oak Street (AR-95) at I-40 Exit 107 in Morrilton, a short walk from the Love's Travel Stop. Free parking lot with room for semis, trailers and refrigerated trucks per property and guest-review listings; 24-hour front desk, guest laundry and free WiFi.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-40,107,yes,no
Little Rock Truck Parking - Conway Lot,Truck Parking,,Conway,AR,,,,855-860-1514,https://www.truckparkinglittlerock.com/service-areas/conway,"HELD: Operator advertises a secure gated Conway lot 0.5 miles from I-40 Exit 125 with about 40 spaces, lighting, 24/7 access and rates from $20/day, but publishes no street address; only operator-controlled sources found. Possible overlap with the Hendricks Harkrider Street lot could not be ruled out.",40,,yes,yes,yes,,,,,,,,,yes,,,,I-40,125,no,no
Mapco Express #3059,Truck Stops,545 Industrial Blvd,Conway,AR,72032,,,501-329-3810,,"HELD: Directory listings place a Mapco Express fuel stop with 3 diesel lanes, DEF, deli and about 10 overnight truck spaces at I-40 Exit 129 in Conway, and the Arkansas DEQ facility record shows 'Active', but no source could confirm the store is currently operating under this brand in 2025-2026 (a nearby Conway Mapco Mart shows CLOSED on some listings). Needs a current-status check before publishing.",10,yes,,,yes,,yes,yes,,yes,,,,,,,,I-40,129,no,no
I-40 Truck Turnout - Mile 134 Eastbound (Mayflower/Conway),Truck Parking,,Mayflower,AR,,,,,,HELD: Third-party rest-area directories list state truck-parking turnouts on I-40 at mile 134 (both directions) between Mayflower and Conway with no facilities. Publication requires an official Arkansas source (ardot.gov) plus a civic address; the ARDOT rest-area PDF could not be retrieved and no civic address exists for a highway turnout.,,yes,,,,,,,,,,,,,,,,I-40,,no,no
Bethal Diesel Service,Roadside Service,,Conway,AR,,,,501-329-5389,,"HELD: Listed in one truck-service directory as a Conway I-40 shop offering truck/trailer tire repair, new/used/recap tires, oil changes and minor repairs, but only a single source was found and no street address or current-operation confirmation.",,,,,,,,,,,yes,,,,,,,I-40,,no,no
Workman's Travel Center - Ozark,Truck Stops,3202 Pence Lane,Ozark,AR,72949,,,(479) 667-0711,https://www.workmanstravelcenters.com/ozark,"24/7 AmBest travel center at I-40 Exit 35 (AR-23/Pence Lane) in Ozark, formerly known as The I-40 Travel Center, with two on-site restaurants (including the Hillbilly Hideout), showers, laundry, CAT scales, truck repair, DEF at the pump, and 24-hour security. Sources report roughly 80 truck parking spaces and 8 diesel lanes.",80,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,https://truckparkingclub.com/truck-parking/arkansas/ozark/3202-pence-lane,,,I-40,35,yes,no
Love's Travel Stop #271,Truck Stops,2229 N 3rd St,Ozark,AR,72949,,,(479) 667-5891,https://www.loves.com/locations/ar/ozark/loves-travel-stop-ozark-271,"24-hour Love's Travel Stop at I-40 Exit 37 (AR-219) in Ozark with 4 diesel fuel lanes, 3 showers, Subway fast food, trucker store, bulk DEF, certified scales, and a lighted paved parking lot. Sources report differing truck parking counts (11-19 spaces), so no count is published.",,,,,yes,yes,yes,yes,,yes,,,yes,,,,,I-40,37,yes,no
Alma Travel Mart,Truck Stops,300 US Highway 71 N,Alma,AR,72921,,,(479) 632-2291,,"24-hour independent truck stop and convenience store on US-71 at I-40 Exit 13 in Alma, with fuel, ATM, and truck parking in a lighted paved lot. RV parking is also available, with restaurants and a motel nearby.",,,,,yes,,,yes,,yes,,,,,,,,I-40,13,yes,no
Kountry Xpress Truck Stop,Truck Stops,1107 Georgia Ridge Dr,Mulberry,AR,72947,,,(479) 997-1917,,"Independent 24-hour truck stop about 0.3 miles from I-40 Exit 20 near Mulberry, known for its restaurant serving both authentic Indian cuisine and American fare. Facilities include about 20 truck parking spots, 5 fuel lanes, 2 showers, 24-hour diesel, deli, ATM, and truckers lounge.",20,,,,yes,yes,yes,yes,,yes,,,,,,,,I-40,20,yes,no
Arkansas Valley TWA Truck Wash,Truck Washes,121 Access Rd,Van Buren,AR,72956,,,(479) 474-2899,https://www.facebook.com/ARVTWA/,"24-hour truck wash at I-40 Exit 5 (Fayetteville Rd/AR-59) in Van Buren, in business for over 35 years. Washes everything from small vehicles to diesel rigs and washes out most trailers.",,,,,,,,,,,,,,,,,,I-40,5,yes,no
CAT Scale at Workman's Travel Center,CAT Scales,3202 Pence Lane,Ozark,AR,72949,,,(479) 667-0711,https://www.workmanstravelcenters.com/driver-convenience,CAT scale located at Workman's Travel Center at I-40 Exit 35 (AR-23) in Ozark. Confirmed by the travel center's own amenity listing and the AllStays CAT scale directory for Arkansas.,,,,,,,,,,,,yes,,,,,,I-40,35,yes,no
Arkansas Truck Center,Roadside Service,7521 Alma Hwy,Alma,AR,72921,,,(479) 632-2650,https://www.arkansastruckcenter.com,"Fixed heavy-duty truck facility on US-64 (Alma Hwy) near I-40 Exit 13 in Alma offering 24/7 heavy-duty towing and recovery, truck repair, and new/used truck parts and wrecker equipment. Shop hours are 8am-5pm Monday-Friday; Wreckmaster certified.",,,,,,,,,,,yes,,,,,,,I-40,13,yes,no
Newtown Truck Service,Roadside Service,7419 Alma Highway,Alma,AR,72921,,,(479) 670-2710,,"Truck and trailer repair company with a full shop facility on US-64 (Alma Hwy) near I-40 Exit 13 in Alma, plus 24/7 roadside service. Services include DOT inspections, mechanical/electrical/AC repairs, brakes, suspensions, welding, and new and used tire sales and service; shop hours 9am-5pm Monday-Friday, with Detroit Diesel factory-trained technicians.",,,,,,,,,,,yes,,,,,,,I-40,13,yes,no
Days Inn by Wyndham Alma,Hotels with Truck Parking,250 N US Highway 71,Alma,AR,72921,,,,https://www.wyndhamhotels.com/days-inn/alma-arkansas/days-inn-alma-ar/overview,48-room hotel on US-71 at I-40 Exit 13 in Alma with explicitly advertised free RV/bus/truck parking on site. Also offers free WiFi and free grab-and-go breakfast.,,yes,,,yes,,yes,,,,,,yes,,,,,I-40,13,yes,no
Ozark Inn & Suites,Hotels with Truck Parking,1711 W Commercial St,Ozark,AR,72949,,,,,31-room budget motel off I-40 Exit 35 and US-64 in Ozark that explicitly lists truck and bus parking among its amenities. Also offers continental breakfast and pet-friendly rooms.,,,,,yes,,yes,,,,,,,,,,,I-40,35,yes,no
Alma I-40 Weigh Station (Eastbound),Weigh Stations,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Alma I-40 Weigh Station (Westbound),Weigh Stations,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
"Arkansas Welcome Center at Van Buren/Fort Smith (I-40 EB, MM 2)",Truck Parking,,Van Buren,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Van Buren Travel Center,Truck Stops,,Van Buren,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Ozark Truck & Travel Plaza,Truck Stops,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Truck Parking Club - Pence Ln lot behind Workman's Travel Center,Truck Parking,,Ozark,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Quality Inn & Suites Alma I-40,Hotels with Truck Parking,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Highway 64 Truck & Trailer Repair,Roadside Service,,Van Buren,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Petro Stopping Center #326 (Petro N. Little Rock),Truck Stops,3205 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-3206,https://www.ta-petro.com/location/ar/petro-n-little-rock/,"Large TA/Petro travel center at the Galloway/Protho Junction cluster, I-40 Exit 161. Approx. 250 truck parking spaces with Reserve-It reserved parking, 10 diesel lanes, 14 showers, Iron Skillet restaurant, laundry, CAT scale, trucker lounge, CB shop, and on-site TA Truck Service shop. Open 24 hours.",250,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-40,161,yes,no
Pilot Travel Center #332,Truck Stops,3300 Highway 391 N,North Little Rock,AR,72117,,,(501) 945-2226,https://locations.pilotflyingj.com/us/ar/north-little-rock/3300-highway-391-north,"Pilot travel center at I-40 Exit 161 (Galloway Rd), part of the Protho Junction truck-stop cluster. About 100 truck parking spaces including 24 reserved/paid Prime Parking spots, 7 showers (reservable via the Pilot app), 11 fuel lanes, CAT scale, and convenience store food. Open 24 hours.",100,yes,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-40,161,yes,no
Love's Travel Stop #236,Truck Stops,11801 E I-40 (Galloway Rd),North Little Rock,AR,72117,,,(501) 945-5400,https://www.loves.com/locations/ar/n-little-rock/loves-travel-stop-n-little-rock-236,"Love's travel stop at I-40 Exit 161 in the Galloway/Protho Junction cluster. Approx. 65 truck parking spaces, 5 showers, 8 fuel lanes, CAT scale, bulk DEF, laundry, WiFi, and food options including Chester's Fried Chicken and Godfather's Pizza. Speedco truck care is adjacent. Open 24 hours.",65,yes,,,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-40,161,yes,no
Circle K (Valero) - Lonoke,Truck Stops,1954 Highway 31 N,Lonoke,AR,72086,,,(501) 676-2902,https://www.circlek.com/store-locator/US/lonoke/1954-hwy-31-n/2741791,"Circle K/Valero fuel stop and convenience store at I-40 Exit 175 in Lonoke (formerly a Cracker Box/Flash Market travel center). Truck diesel with satellite pumps and roughly 28 truck parking spots, ATM, paved lot, and WiFi. No showers or service bays listed. Open 24 hours.",28,yes,,,yes,,,yes,,yes,,,yes,,,,,I-40,175,yes,no
Blue Beacon Truck Wash of Little Rock,Truck Washes,3210 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-7023,https://bluebeacon.com/locations/listing/little-rock-ar,"Blue Beacon exterior truck and trailer wash at I-40 Exit 161, located in the Galloway/Protho Junction truck-stop cluster next to the Petro and Pilot. Open 24 hours.",,,,,,,,,,,,,,,,,,I-40,161,yes,no
TA Truck Service #326 (at Petro N. Little Rock),Roadside Service,3205 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-1602,https://www.ta-petro.com/location/ar/petro-n-little-rock/,"Fixed TA Truck Service shop at the Petro Stopping Center, I-40 Exit 161. Six service bays with tires, brakes, electrical, DOT inspections, alignments, HVAC, aftertreatment, and advanced diagnostics. Open 24 hours; Bridgestone/Michelin commercial tire dealer.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
Love's Truck Care / Speedco #939,Tire Repair,3112 Highway 391 N,North Little Rock,AR,72117,,,(501) 945-6047,https://www.loves.com/locations/ar/n-little-rock/loves-speedco-n-little-rock-939,"Speedco (Love's Truck Care) fixed shop at I-40 Exit 161 offering commercial truck tires, oil/lube service, and light mechanical work. Michelin commercial tire dealer, adjacent to the Love's Travel Stop in the Galloway cluster.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
Southern Tire Mart #335,Tire Repair,12100 Valentine Rd,North Little Rock,AR,72117,,,(501) 955-5910,https://stmtires.com/locations/store-335/,"Commercial truck tire dealer and service shop on Valentine Rd at I-40 Exit 161. Bridgestone/Firestone commercial dealer serving trucks and trailers. Hours: Mon-Fri 7:30am-5pm, Sat 8am-12pm.",,,,,,,,,,yes,yes,,,,,,,I-40,161,yes,no
CAT Scale at Petro Stopping Center #326,CAT Scales,3205 Valentine Rd,North Little Rock,AR,72117,,,(501) 945-3206,https://catscale.com/cat-scale-locator/,"Certified CAT scale located at the Petro Stopping Center, I-40 Exit 161, North Little Rock. Available 24 hours with the travel center.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
CAT Scale at Pilot Travel Center #332,CAT Scales,3300 Highway 391 N,North Little Rock,AR,72117,,,(501) 945-2226,https://catscale.com/cat-scale-locator/,"Certified CAT scale at the Pilot Travel Center, I-40 Exit 161 (Galloway Rd), North Little Rock. Available 24 hours with the travel center.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
CAT Scale at Love's Travel Stop #236,CAT Scales,11801 E I-40,North Little Rock,AR,72117,,,(501) 945-5400,https://catscale.com/cat-scale-locator/,"Certified CAT scale at the Love's Travel Stop, I-40 Exit 161, North Little Rock. Available 24 hours with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,161,yes,no
Galloway Inn,Hotels with Truck Parking,3124 Highway 391 N,North Little Rock,AR,72117,,,(501) 955-0700,,"Independent trucker-oriented motel at I-40 Exit 161, next door to the Pilot Travel Center and Blue Beacon truck wash in the Galloway cluster. Big-rig parking on site and a discounted rate for CDL holders; rooms with microwave and refrigerator, free WiFi.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-40,161,yes,no
Days Inn by Wyndham Lonoke,Hotels with Truck Parking,105 Dee Dee Lane,Lonoke,AR,72086,,,,https://www.wyndhamhotels.com/days-inn/lonoke-arkansas/days-inn-lonoke/overview,"Budget motel at I-40 Exit 175 in Lonoke with explicitly advertised free truck, bus, and RV parking (large-vehicle outdoor lot). Free continental breakfast, outdoor pool, pet friendly. Near the Exit 175 fuel stops.",,yes,,,yes,,,,,yes,,,yes,,,,,I-40,175,yes,no
Flash Market #123,Truck Stops,2541 Highway 161,North Little Rock,AR,,,,,,"Listed in fuel directories as a truck-parking fuel stop at I-40 Exit 157 (Hwy 161), but current operation/branding could not be confirmed; nearby listings at 2500-2511 Hwy 161 show Alon and Prothro Superstop branding, suggesting the site may have been rebranded or closed.",,,,,,,,yes,,,,,,,,,,I-40,157,no,no
Holiday Inn Express & Suites Lonoke I-40 (Exit 175),Hotels with Truck Parking,104 Dee Dee Lane,Lonoke,AR,72086,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/lonoke/litla/hoteldetail,"Hotel at I-40 Exit 175, Lonoke. One booking site (HotelPlanner) states bus and truck parking is available, but the IHG official page does not explicitly confirm truck parking.",,yes,,,,,,,,yes,,,yes,,,,,I-40,175,no,no
Motel 6 North Little Rock,Hotels with Truck Parking,400 West 29th St,North Little Rock,AR,72114,,,,,Motel described by one booking site as off I-40 near Exit 153A with free parking including room for semi-trucks.,,yes,,,,,,,,yes,,,,,,,,I-40,153A,no,no
Love's Travel Stop #822,Truck Stops,1025 S Crawford St,Clarksville,AR,72830,,,(479) 647-7053,https://www.loves.com/locations/ar/clarksville/loves-travel-stop-clarksville-822,"Large Love's Travel Stop opened June 2022 at I-40 Exit 57 with 114 truck parking spaces, 10 showers, CAT scale, laundry, dog park, and on-site Speedco truck care.",114,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-40,57,yes,no
