Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
I-40 Truck Turnout - Mile 134 Eastbound (Mayflower/Conway),Truck Parking,,Mayflower,AR,,,,,,HELD: Third-party rest-area directories list state truck-parking turnouts on I-40 at mile 134 (both directions) between Mayflower and Conway with no facilities. Publication requires an official Arkansas source (ardot.gov) plus a civic address; the ARDOT rest-area PDF could not be retrieved and no civic address exists for a highway turnout.,,yes,,,,,,,,,,,,,,,,I-40,,no,no
Bethal Diesel Service,Roadside Service,,Conway,AR,,,,501-329-5389,,"HELD: Listed in one truck-service directory as a Conway I-40 shop offering truck/trailer tire repair, new/used/recap tires, oil changes and minor repairs, but only a single source was found and no street address or current-operation confirmation.",,,,,,,,,,,yes,,,,,,,I-40,,no,no
Workman's Travel Center - Ozark,Truck Stops,3202 Pence Lane,Ozark,AR,72949,,,(479) 667-0711,https://www.workmanstravelcenters.com/ozark,"24/7 AmBest travel center at I-40 Exit 35 (AR-23/Pence Lane) in Ozark, formerly known as The I-40 Travel Center, with two on-site restaurants (including the Hillbilly Hideout), showers, laundry, CAT scales, truck repair, DEF at the pump, and 24-hour security. Sources report roughly 80 truck parking spaces and 8 diesel lanes.",80,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,https://truckparkingclub.com/truck-parking/arkansas/ozark/3202-pence-lane,,,I-40,35,yes,no
Love's Travel Stop #271,Truck Stops,2229 N 3rd St,Ozark,AR,72949,,,(479) 667-5891,https://www.loves.com/locations/ar/ozark/loves-travel-stop-ozark-271,"24-hour Love's Travel Stop at I-40 Exit 37 (AR-219) in Ozark with 4 diesel fuel lanes, 3 showers, Subway fast food, trucker store, bulk DEF, certified scales, and a lighted paved parking lot. Sources report differing truck parking counts (11-19 spaces), so no count is published.",,,,,yes,yes,yes,yes,,yes,,,yes,,,,,I-40,37,yes,no
Alma Travel Mart,Truck Stops,300 US Highway 71 N,Alma,AR,72921,,,(479) 632-2291,,"24-hour independent truck stop and convenience store on US-71 at I-40 Exit 13 in Alma, with fuel, ATM, and truck parking in a lighted paved lot. RV parking is also available, with restaurants and a motel nearby.",,,,,yes,,,yes,,yes,,,,,,,,I-40,13,yes,no
Kountry Xpress Truck Stop,Truck Stops,1107 Georgia Ridge Dr,Mulberry,AR,72947,,,(479) 997-1917,,"Independent 24-hour truck stop about 0.3 miles from I-40 Exit 20 near Mulberry, known for its restaurant serving both authentic Indian cuisine and American fare. Facilities include about 20 truck parking spots, 5 fuel lanes, 2 showers, 24-hour diesel, deli, ATM, and truckers lounge.",20,,,,yes,yes,yes,yes,,yes,,,,,,,,I-40,20,yes,no
Arkansas Valley TWA Truck Wash,Truck Washes,121 Access Rd,Van Buren,AR,72956,,,(479) 474-2899,https://www.facebook.com/ARVTWA/,"24-hour truck wash at I-40 Exit 5 (Fayetteville Rd/AR-59) in Van Buren, in business for over 35 years. Washes everything from small vehicles to diesel rigs and washes out most trailers.",,,,,,,,,,,,,,,,,,I-40,5,yes,no
CAT Scale at Workman's Travel Center,CAT Scales,3202 Pence Lane,Ozark,AR,72949,,,(479) 667-0711,https://www.workmanstravelcenters.com/driver-convenience,CAT scale located at Workman's Travel Center at I-40 Exit 35 (AR-23) in Ozark. Confirmed by the travel center's own amenity listing and the AllStays CAT scale directory for Arkansas.,,,,,,,,,,,,yes,,,,,,I-40,35,yes,no
Arkansas Truck Center,Roadside Service,7521 Alma Hwy,Alma,AR,72921,,,(479) 632-2650,https://www.arkansastruckcenter.com,"Fixed heavy-duty truck facility on US-64 (Alma Hwy) near I-40 Exit 13 in Alma offering 24/7 heavy-duty towing and recovery, truck repair, and new/used truck parts and wrecker equipment. Shop hours are 8am-5pm Monday-Friday; Wreckmaster certified.",,,,,,,,,,,yes,,,,,,,I-40,13,yes,no
Newtown Truck Service,Roadside Service,7419 Alma Highway,Alma,AR,72921,,,(479) 670-2710,,"Truck and trailer repair company with a full shop facility on US-64 (Alma Hwy) near I-40 Exit 13 in Alma, plus 24/7 roadside service. Services include DOT inspections, mechanical/electrical/AC repairs, brakes, suspensions, welding, and new and used tire sales and service; shop hours 9am-5pm Monday-Friday, with Detroit Diesel factory-trained technicians.",,,,,,,,,,,yes,,,,,,,I-40,13,yes,no
Days Inn by Wyndham Alma,Hotels with Truck Parking,250 N US Highway 71,Alma,AR,72921,,,,https://www.wyndhamhotels.com/days-inn/alma-arkansas/days-inn-alma-ar/overview,48-room hotel on US-71 at I-40 Exit 13 in Alma with explicitly advertised free RV/bus/truck parking on site. Also offers free WiFi and free grab-and-go breakfast.,,yes,,,yes,,yes,,,,,,yes,,,,,I-40,13,yes,no
Ozark Inn & Suites,Hotels with Truck Parking,1711 W Commercial St,Ozark,AR,72949,,,,,31-room budget motel off I-40 Exit 35 and US-64 in Ozark that explicitly lists truck and bus parking among its amenities. Also offers continental breakfast and pet-friendly rooms.,,,,,yes,,yes,,,,,,,,,,,I-40,35,yes,no
Alma I-40 Weigh Station (Eastbound),Weigh Stations,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
Alma I-40 Weigh Station (Westbound),Weigh Stations,,Alma,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
"Arkansas Welcome Center at Van Buren/Fort Smith (I-40 EB, MM 2)",Truck Parking,,Van Buren,AR,,,,,,,,,,,,,,,,,,,,,,,,I-40,,no,no
