name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Mauston Interstate BP Travel Plaza,truck-stops,1005 Gateway Ave,Mauston,WI,53948,,,"Independent BP-branded travel plaza at I-90/I-94 Exit 69 in Mauston with 24-hour diesel (6 fuel lanes), 2 showers and about 20 truck parking spaces.",I-90,69,yes,yes,yes,,yes,,,,
Lyndon Station BP,truck-stops,,Lyndon Station,WI,53944,,,BP-branded fuel stop/travel plaza at I-90/I-94 Exit 79 near Lyndon Station offering diesel and truck fueling.,I-90,79,,,yes,,yes,,,,
Kwik Trip #583 - Wisconsin Dells,truck-stops,532 W Munroe Ave,Wisconsin Dells,WI,53965,608-253-5086,https://www.kwiktrip.com,Kwik Trip at I-90/I-94 Exit 89 (WI-23) in Wisconsin Dells with 24-hour diesel (4 fuel lanes) and about 20 parking spaces in the busy Dells tourist corridor.,I-90,89,,,yes,,yes,,,,
Kwik Trip - Lake Delton,truck-stops,1171 Wisconsin Dells Pkwy S,Lake Delton,WI,53940,608-253-0050,https://www.kwiktrip.com,"Kwik Trip fuel/convenience store at I-90/I-94 Exit 92 (US-12, Lake Delton/Baraboo) with 24-hour diesel, a car wash and restrooms.",I-90,92,,,yes,,yes,,,,
CAT Scale at Kwik Trip West Salem,cat-scales,341 Jefferson St E,West Salem,WI,54669,608-786-0339,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Kwik Trip #1048 truck stop at I-90 Exit 12 in West Salem.,I-90,12,,,,,,,yes,,
CAT Scale at Sparta Travel Center,cat-scales,4105 Theater Rd,Sparta,WI,54656,608-269-3277,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Sparta Travel Center at I-90 Exit 28 (WI-16) in Sparta.,I-90,28,,,,,,,yes,,
CAT Scale at Kwik Trip Tomah,cat-scales,310 E McCoy Blvd,Tomah,WI,54660,608-372-5776,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Kwik Trip #796 truckstop at the Tomah I-90/I-94 split (signed I-94 Exit 143).,I-90,143 (I-94),,,,,,,yes,,
CAT Scale at Love's Oakdale,cat-scales,220 N Oakwood St,Oakdale,WI,54660,608-372-3820,https://catscale.com/cat-scale-locator/,Certified CAT Scale at Love's Travel Stop #345 at I-90/I-94 Exit 48 in Oakdale.,I-90,48,,,,,,,yes,,
CAT Scale at Pilot Mauston,cat-scales,1101 Gateway Ave,Mauston,WI,53948,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at Pilot Travel Center #164 at I-90/I-94 Exit 69 in Mauston.,I-90,69,,,,,,,yes,,
Pomp's Tire Service - La Crosse,tire-repair,2401 Hemstock St,La Crosse,WI,54603,608-781-7595,https://locations.pompstire.com/wi/la-crosse/2401-hemstock-street,Wisconsin-based commercial/OTR truck tire dealer serving the La Crosse I-90 area with 24-hour commercial road assistance and Bandag retreading.,I-90,3,,,,,,yes,,,
Pomp's Tire Service - Tomah,tire-repair,401 Holland St,Tomah,WI,54660,,https://locations.pompstire.com/wi,"Pomp's Tire commercial truck tire and retread service in Tomah near the I-90/I-94 junction, offering commercial transportation tire service.",I-90,45,,,,,,yes,,,
Sparta Weigh Station,weigh-stations,,Sparta,WI,54656,608-374-0513,https://wisconsindot.gov/Pages/dmv/com-drv-vehs/mtr-car-trkr/mc-safety/scale-locations.aspx,WisDOT State Patrol Safety and Weight Enforcement Facility on I-90 near mile marker 22 (eastbound) just east of Sparta in Monroe County.,I-90,,,,,,,,,,
Wisconsin Welcome Center - La Crosse,parking,,La Crosse,WI,54603,,https://wisconsindot.gov/Pages/travel/road/rest-areas/31-la-crosse.aspx,"WisDOT Safety Rest Area 31 / Wisconsin Welcome Center on eastbound I-90 near mile marker 1 on French Island, La Crosse (first stop after the Mississippi River/Dresbach bridge), with car/truck/bus/RV parking, restrooms and travel info.",I-90,,,,,,yes,,,yes,
Sparta Safety Rest Area,parking,,Sparta,WI,54656,,https://wisconsindot.gov/Pages/travel/road/rest-areas.aspx,"WisDOT safety rest area on westbound I-90 near mile marker 21 west of Sparta, recently rebuilt with increased truck parking, restrooms and accessible facilities.",I-90,,,,,,yes,,,,
Lyndon Safety Rest Area,parking,,Lyndon Station,WI,53944,,https://wisconsindot.gov/Pages/travel/road/rest-areas/9-lyndon-station.aspx,"WisDOT Safety Rest Area 9 on eastbound I-90/I-94 near mile marker 74, northwest of Lyndon Station, with car/truck parking, restrooms, family facilities and travel info.",I-90,,,,,,yes,,,,
Mauston Safety Rest Area,parking,,Mauston,WI,53948,,https://wisconsindot.gov/Pages/travel/road/rest-areas/10-mauston.aspx,"WisDOT Safety Rest Area 10 on westbound I-90/I-94 near mile marker 75, southeast of Mauston, with car/truck parking, accessible restrooms, vending and travel info.",I-90,,,,,,yes,,,,
Craig's Towing,roadside-service,,Wisconsin Dells,WI,53965,,,"24-hour heavy-duty towing and recovery plus mobile truck/trailer/tire repair serving the Wisconsin Dells I-90/I-94 corridor, with a 60-ton rotator, winch-outs, load shifts/transfers and forced regens.",I-90,89,,,,,,yes,,,
La Crosse Transport Refrigeration,roadside-service,,Onalaska,WI,54650,800-657-4613,,Truck refrigeration and mobile service provider off I-90 Exit 4 in Onalaska with a 10-bay service facility and immediate mobile service for reefer units.,I-90,4,,,,,,yes,,,
