name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
TA Youngstown #058 - CAT Scale,cat-scales,Youngstown,OH,ta-youngstown-058-cat-scale-youngstown-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Pilot #281 - CAT Scale,cat-scales,Girard,OH,pilot-281-cat-scale-girard-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Petro Girard #320 - CAT Scale,cat-scales,Girard,OH,petro-girard-320-cat-scale-girard-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's #370 - CAT Scale,cat-scales,Hubbard,OH,love-s-370-cat-scale-hubbard-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Blue Beacon Truck Wash of Girard,truck-washes,Girard,OH,blue-beacon-truck-wash-of-girard-girard-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Blue Beacon Truck Wash of Hubbard (Truck World),truck-washes,Hubbard,OH,blue-beacon-truck-wash-of-hubbard-truck-world-hubbard-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Amenities; Verified date; Approved reviews
TA Truck Service - Petro Girard,tire-repair,Girard,OH,ta-truck-service-petro-girard-girard-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
TA Truck Service - Youngstown #058,tire-repair,Youngstown,OH,ta-truck-service-youngstown-058-youngstown-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
Love's Tire Care - Hubbard #370,tire-repair,Hubbard,OH,love-s-tire-care-hubbard-370-hubbard-oh,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
TA Truck Service RoadSquad (Youngstown),roadside-service,Youngstown,OH,ta-truck-service-roadsquad-youngstown-youngstown-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
"I-80 Weigh Station (Hubbard, Westbound)",weigh-stations,Hubbard,OH,i-80-weigh-station-hubbard-westbound-hubbard-oh,,62,Needs work,needs-geocoding,,import-unpublished,"completeness 62, no address — enrich before publishing",Street address; Verified coordinates; Verified date; Approved reviews
Travelodge by Wyndham at Truck World,hotels-truck-parking,Hubbard,OH,travelodge-by-wyndham-at-truck-world-hubbard-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
