Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Texaco / Shop N Fill (Verbena),Truck Stops,6211 County Road 59,Verbena,AL,36091,,,205-755-9776,,"Independent fuel stop / convenience store on I-65 at Exit 200 (Verbena) reported with 24-hour self-service fuel, store/deli, and truck parking.",,,,,,,,yes,,,,,,,,,,I-65,200,no,no
Entec Station #105,Truck Stops,,Millbrook,AL,36054,,,,,"Truck-friendly fuel stop on I-65 at Exit 181 (Millbrook) reported with diesel lanes, restrooms, ATM and a small amount of truck parking. No CAT scale.",,,,,,,,,,yes,,,,,,,,I-65,181,no,no
Days Inn by Wyndham Clanton,Hotels with Truck Parking,2000 Big M Blvd,Clanton,AL,35046,,,205-755-2420,https://www.wyndhamhotels.com/days-inn/clanton-alabama/days-inn-clanton-al/overview,"Days Inn by Wyndham at I-65 Exit 205 in Clanton. Pet-friendly hotel with free breakfast, Wi-Fi and pool; reported to offer a small number of truck-size parking spaces.",,,,,,,,,,,,,,,,,,I-65,205,no,no
TA Montgomery #111,Truck Stops,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://www.ta-petro.com/location/al/ta-montgomery/,"TravelCenters of America full-service truck stop on the south side of Montgomery at I-65 Exit 168 (US-80/US-82). Country Pride restaurant, CAT scale, TA Truck Service shop, showers, and Reserve-It reserved parking.",125,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,168,yes,no
Flying J Travel Center #604,Truck Stops,900 Tyson Rd,Hope Hull,AL,36043,,,334-613-0212,https://locations.pilotflyingj.com/us/al/hope-hull/900-tyson-rd,"Pilot Flying J-operated Flying J Travel Center at I-65 Exit 158 in Hope Hull (south of Montgomery). 24-hour full-service truck stop with CAT scale, Denny's, showers, and diesel/DEF lanes.",145,yes,yes,yes,,yes,,,yes,,,yes,yes,,,,,I-65,158,yes,no
Love's Travel Stop #718,Truck Stops,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://www.loves.com/locations/718,"Love's Travel Stop at I-65 Exit 158 in Hope Hull (opened December 2017). 24-hour truck stop with CAT scale, three truck service bays (Love's Truck Care), showers, and Chester's Chicken / Godfather's Pizza / Subway.",96,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,158,yes,no
Love's Travel Stop #225,Truck Stops,16101 US Highway 84,Evergreen,AL,36401,,,251-578-4496,https://www.loves.com/locations/225,"Love's Travel Stop at I-65 Exit 93 (US-84) in Evergreen, Conecuh County. 24-hour truck stop with CAT scale, showers, and Arby's / Godfather's Pizza.",,yes,yes,yes,,yes,,,yes,,,yes,,,,,,I-65,93,yes,no
Yellow Hammer Travel Center,Truck Stops,,Brewton,AL,,,,251-296-3474,https://natsn.com/tsdirectory/yellow-hammer-travel-center/,"Independent (Roady's/NATSN network) travel center at I-65 Exit 69 (AL-41) near Brewton. 24-hour operation with C-store, Crossroad Cafe, diesel, showers, and truck parking.",,yes,,,,yes,,,yes,,,,,,,,,I-65,69,yes,no
"CAT Scale — TA Montgomery, Montgomery",CAT Scales,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://catscale.com/cat-scale-locator/,"CAT Scale located at the TA Montgomery travel center, I-65 Exit 168.",,,,,,,,,,,,,,,,,,I-65,168,yes,no
"CAT Scale — Flying J Travel Center #604, Hope Hull",CAT Scales,900 Tyson Rd,Hope Hull,AL,36043,,,334-613-0212,https://catscale.com/cat-scale-locator/,"CAT Scale located at the Flying J Travel Center #604, I-65 Exit 158, Hope Hull.",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Love's Travel Stop #718, Hope Hull",CAT Scales,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://catscale.com/cat-scale-locator/,"CAT Scale located at Love's Travel Stop #718, I-65 Exit 158, Hope Hull.",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Speedway, Hope Hull",CAT Scales,821 Tyson Rd,Hope Hull,AL,36043,,,334-450-2351,https://catscale.com/news/3249/,"CAT Scale at the Speedway fuel center, I-65 Exit 158, Hope Hull (announced by CAT Scale as a new location).",,,,,,,,,,,,,,,,,,I-65,158,yes,no
"CAT Scale — Love's Travel Stop #225, Evergreen",CAT Scales,16101 US Highway 84,Evergreen,AL,36401,,,251-578-4496,https://catscale.com/cat-scale-locator/,"CAT Scale located at Love's Travel Stop #225, I-65 Exit 93 (US-84), Evergreen.",,,,,,,,,,,,,,,,,,I-65,93,yes,no
TA Truck Service — Montgomery,Roadside Service,980 W South Blvd,Montgomery,AL,36105,,,334-288-3700,https://www.ta-petro.com/location/al/ta-montgomery/,"TA Truck Service commercial truck repair shop co-located at TA Montgomery (I-65 Exit 168). Tire repair/sales, truck & trailer mechanical repair, DOT inspections; two service bays.",,,,,,,,,,,,,,,,,,I-65,168,yes,no
"Love's Truck Care — Love's Travel Stop #718, Hope Hull",Roadside Service,1127 Tyson Rd,Hope Hull,AL,36043,,,334-280-0009,https://www.loves.com/locations/718,On-site truck service at Love's #718 (I-65 Exit 158) with three truck service bays for light mechanical/tire and road service.,,,,,,,,,,,,,,,,,,I-65,158,yes,no
