name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Truck Parking Club - 1290 N Monroe St (Monroe),parking,Monroe,MI,truck-parking-club-1290-n-monroe-st-monroe-monroe-mi,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
TruckParkingClub - Taylor (24420 Pennsylvania Rd),parking,Taylor,MI,truckparkingclub-taylor-24420-pennsylvania-rd-taylor-mi,,58,Needs work,needs-geocoding,,import-unpublished,completeness 58 — enrich before publishing,Exit number; Verified coordinates; Phone; Website; Truck-space count; Verified date; Approved reviews
"Weigh Station — I-75 Northbound, Luna Pier",weigh-stations,Luna Pier,MI,weigh-station-i-75-northbound-luna-pier-luna-pier-mi,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
"Weigh Station — I-75 Southbound, Monroe/Erie",weigh-stations,Erie,MI,weigh-station-i-75-southbound-monroe-erie-erie-mi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Motor City Truck Plaza,truck-stops,Detroit,MI,motor-city-truck-plaza-detroit-mi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Fuel Mart of America,truck-stops,Detroit,MI,fuel-mart-of-america-detroit-mi,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Michigan Weigh Station - I-75 Northbound (Oakland County, Baldwin Rd)",weigh-stations,Auburn Hills,MI,michigan-weigh-station-i-75-northbound-oakland-county-baldwin-rd-auburn-hills-mi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Diesel Down LLC,roadside-service,Auburn Hills,MI,diesel-down-llc-auburn-hills-mi,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Website; Verified date; Approved reviews
Keep It Rolling Semi Truck & Trailer Repair,roadside-service,Detroit,MI,keep-it-rolling-semi-truck-trailer-repair-detroit-mi,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
US Fuel Mart (US Petro Mart),truck-stops,Detroit,MI,us-fuel-mart-us-petro-mart-detroit-mi,,32,Incomplete,needs-geocoding,,import-unpublished,"completeness 32, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
"BP Truck Stop (I-75 Exit 47A, Detroit)",truck-stops,Detroit,MI,bp-truck-stop-i-75-exit-47a-detroit-detroit-mi,,32,Incomplete,needs-geocoding,,import-unpublished,"completeness 32, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Truck Parking Club - Auburn Hills,parking,Auburn Hills,MI,truck-parking-club-auburn-hills-auburn-hills-mi,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Truck Parking Club - Madison Heights,parking,Madison Heights,MI,truck-parking-club-madison-heights-madison-heights-mi,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Love's Travel Stop #743,truck-stops,Bridgeport,MI,love-s-travel-stop-743-bridgeport-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
TA Saginaw #198 (Bridgeport),truck-stops,Bridgeport,MI,ta-saginaw-198-bridgeport-bridgeport-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Speedway #8723,truck-stops,Bridgeport,MI,speedway-8723-bridgeport-mi,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
Beacon & Bridge Market - Mt Morris,truck-stops,Mount Morris,MI,beacon-bridge-market-mt-morris-mount-morris-mi,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
BP Fuel Stop - Mt Morris,truck-stops,Mount Morris,MI,bp-fuel-stop-mt-morris-mount-morris-mi,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Birch Run Express Travel Center,truck-stops,Birch Run,MI,birch-run-express-travel-center-birch-run-mi,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Conlee Travel Center - Birch Run,truck-stops,Birch Run,MI,conlee-travel-center-birch-run-birch-run-mi,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
Conlee Travel Center - Clio,truck-stops,Clio,MI,conlee-travel-center-clio-clio-mi,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Alex's Market & Grill,truck-stops,Holly,MI,alex-s-market-grill-holly-mi,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,ZIP; Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
East Holly Truck Stop,truck-stops,Holly,MI,east-holly-truck-stop-holly-mi,,50,Needs work,needs-geocoding,,import-unpublished,completeness 50 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #743, Bridgeport",cat-scales,Bridgeport,MI,cat-scale-love-s-travel-stop-743-bridgeport-bridgeport-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
"CAT Scale — TA Saginaw #198, Bridgeport",cat-scales,Bridgeport,MI,cat-scale-ta-saginaw-198-bridgeport-bridgeport-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
"CAT Scale - Beacon & Bridge Market, Mt Morris",cat-scales,Mount Morris,MI,cat-scale-beacon-bridge-market-mt-morris-mount-morris-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
"Love's Truck Care / Speedco - Love's Travel Stop #743, Bridgeport",tire-repair,Bridgeport,MI,love-s-truck-care-speedco-love-s-travel-stop-743-bridgeport-bridgeport-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
TA Truck Service - Saginaw (#198),tire-repair,Bridgeport,MI,ta-truck-service-saginaw-198-bridgeport-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
T&T Mobile Repair - Birch Run,roadside-service,Birch Run,MI,t-t-mobile-repair-birch-run-birch-run-mi,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
Michigan Weigh Station - I-75 Southbound (Birch Run),weigh-stations,Birch Run,MI,michigan-weigh-station-i-75-southbound-birch-run-birch-run-mi,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #618 (Birch Run),truck-stops,Birch Run,MI,love-s-travel-stop-618-birch-run-birch-run-mi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #668 (Saginaw),truck-stops,Saginaw,MI,flying-j-travel-center-668-saginaw-saginaw-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Fast Pax Food Store (Bay City),truck-stops,Bay City,MI,fast-pax-food-store-bay-city-bay-city-mi,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #618, Birch Run",cat-scales,Birch Run,MI,cat-scale-love-s-travel-stop-618-birch-run-birch-run-mi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
"CAT Scale — Flying J Travel Center #668, Saginaw",cat-scales,Saginaw,MI,cat-scale-flying-j-travel-center-668-saginaw-saginaw-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
Coty's Hi-Pressure Wash & General Truck Repair (Saginaw),truck-washes,Saginaw,MI,coty-s-hi-pressure-wash-general-truck-repair-saginaw-saginaw-mi,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
JAM Best-One Tire & Fleet Service (Saginaw),tire-repair,Saginaw,MI,jam-best-one-tire-fleet-service-saginaw-saginaw-mi,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
I-75 Bay City Rest Area (Southbound),parking,Bay City,MI,i-75-bay-city-rest-area-southbound-bay-city-mi,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; TPC reservation link; Verified date; Approved reviews
Charlie's Country Corner (Fick & Sons),truck-stops,Grayling,MI,charlie-s-country-corner-fick-sons-grayling-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Charlie's Country Corner (Fick & Sons), Grayling",cat-scales,Grayling,MI,cat-scale-charlie-s-country-corner-fick-sons-grayling-grayling-mi,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
S & K Bronco BP (Gaylord),truck-stops,Gaylord,MI,s-k-bronco-bp-gaylord-gaylord-mi,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
St. Ignace Truck Stop (BP),truck-stops,St. Ignace,MI,st-ignace-truck-stop-bp-st-ignace-mi,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Holiday Stationstore — Sault Ste. Marie (W Portage Ave),truck-stops,Sault Ste. Marie,MI,holiday-stationstore-sault-ste-marie-w-portage-ave-sault-ste-marie-mi,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Admiral — Sault Ste. Marie (I-75 Business Spur),truck-stops,Sault Ste. Marie,MI,admiral-sault-ste-marie-i-75-business-spur-sault-ste-marie-mi,,62,Needs work,needs-geocoding,,import-unpublished,completeness 62 — enrich before publishing,Exit number; Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Super 8 by Wyndham Grayling (Fick & Sons),hotels-truck-parking,Grayling,MI,super-8-by-wyndham-grayling-fick-sons-grayling-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Michigan Weigh Station - I-75 Northbound (Mackinac Bridge / St. Ignace),weigh-stations,St. Ignace,MI,michigan-weigh-station-i-75-northbound-mackinac-bridge-st-ignace-st-ignace-mi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Michigan Welcome Center - St. Ignace (I-75),parking,St. Ignace,MI,michigan-welcome-center-st-ignace-i-75-st-ignace-mi,,55,Needs work,needs-geocoding,,import-unpublished,completeness 55 — enrich before publishing,Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Michigan Welcome Center - Mackinaw City (I-75),parking,Mackinaw City,MI,michigan-welcome-center-mackinaw-city-i-75-mackinaw-city-mi,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Michigan Welcome Center - Sault Ste. Marie (I-75),parking,Sault Ste. Marie,MI,michigan-welcome-center-sault-ste-marie-i-75-sault-ste-marie-mi,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Mackinaw City Citgo,truck-stops,Mackinaw City,MI,mackinaw-city-citgo-mackinaw-city-mi,,40,Needs work,needs-geocoding,,import-unpublished,completeness 40 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Phil's Towing & Automotive (Grayling),roadside-service,Grayling,MI,phil-s-towing-automotive-grayling-grayling-mi,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Amenities; Verified date; Approved reviews
"St. Ignace Rest Area (I-75 SB, MM 348)",parking,St. Ignace,MI,st-ignace-rest-area-i-75-sb-mm-348-st-ignace-mi,,39,Incomplete,needs-geocoding,,import-unpublished,"completeness 39, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
"Sault Ste. Marie Rest Area (I-75 NB, MM 389)",parking,Sault Ste. Marie,MI,sault-ste-marie-rest-area-i-75-nb-mm-389-sault-ste-marie-mi,,39,Incomplete,needs-geocoding,,import-unpublished,"completeness 39, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
TA Truck Service - Monroe (#069),tire-repair,Monroe,MI,ta-truck-service-monroe-069-monroe-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Truck Care - Frenchtown/Monroe (#645),tire-repair,Frenchtown,MI,love-s-truck-care-frenchtown-monroe-645-frenchtown-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Fick & Sons Diesel Garage - Grayling,tire-repair,Grayling,MI,fick-sons-diesel-garage-grayling-grayling-mi,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Saginaw Mobile Truck Repair,roadside-service,Saginaw,MI,saginaw-mobile-truck-repair-saginaw-mi,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Truck and Trailer Mobile Repair - Flint,roadside-service,Flint,MI,truck-and-trailer-mobile-repair-flint-flint-mi,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Verified date; Approved reviews
