Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Munfordville Truck Parking (Truck Parking Club),Truck Parking,1786 Main St,Munfordville,KY,42765,,,,https://truckparkingclub.com/truck-parking/kentucky/munfordville/1786-main-street-42765,"Bookable truck & trailer parking off I-65 Exit 65 in Munfordville, on the CTS/CB-shop lot on Main St. 24/7 access; approximately 6 spaces bookable daily/weekly/monthly via Truck Parking Club. On-site CB shop; dining and Walgreens nearby.",6,,yes,,,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/munfordville/1786-main-street-42765,,,I-65,65,yes,no
Hart County Rest Area (I-65 Northbound),Truck Parking,,Horse Cave,KY,,,,,,"KYTC rest area on I-65 Northbound near mile marker 59 (Hart County, between Horse Cave and Munfordville). Separate truck and passenger parking (100+ well-lit spaces), restrooms, picnic area, vending. Repeat winner of Kentucky's Best Maintained Rest Area award.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
Munfordville Rest Area (I-65 Southbound),Truck Parking,,Munfordville,KY,,,,,,"KYTC rest area on I-65 Southbound near mile marker 60 (Hart County, between Munfordville and Horse Cave). Separate truck and passenger parking, restrooms, picnic area, vending.",,yes,,,,,,,,yes,,,,,,,,I-65,,no,no
Baymont by Wyndham Cave City,Hotels with Truck Parking,,Cave City,KY,,,,,https://www.wyndhamhotels.com/baymont/cave-city-kentucky/baymont-inn-and-suites-cave-city/overview,Baymont by Wyndham hotel at I-65 Exit 53 in Cave City advertising free RV/bus/truck (large-vehicle) parking.,,yes,,,,,,,,,,,,,,,,I-65,53,no,no
Petro Stopping Center #330 (Petro Glendale),Truck Stops,554 W Glendale Hodgenville Road,Glendale,KY,42740,,,270-369-6840,https://www.ta-petro.com/location/ky/petro-glendale/,"Full-service Petro Stopping Center (TravelCenters of America brand, #330) at I-65 Exit 86 (KY-222, Glendale), Hardin County. Reported: 12 diesel lanes, 263 truck parking spaces, on-site CAT Scale, TA Truck Service (Petro:Lube, ~5 service bays), Iron Skillet restaurant, showers, laundry, bulk DEF, ATM. Open 24 hours. Adjacent to a standalone Blue Beacon Truck Wash.",263,,,,,yes,,,yes,,,yes,,,,,,I-65,86,yes,no
CAT Scale - Petro Glendale (#330),CAT Scales,554 W Glendale Hodgenville Road,Glendale,KY,42740,,,,,"CAT Scale certified truck scale co-located at the Petro Stopping Center #330, I-65 Exit 86 (Glendale). One weigh per ticket, reweigh free at same location.",,,,,,,,,,,,yes,,,,,,I-65,86,yes,no
TA Truck Service - Petro Glendale,Roadside Service,554 W Glendale Hodgenville Road,Glendale,KY,42740,,,270-369-6840,https://www.ta-petro.com/location/ky/petro-glendale/,"TA Truck Service commercial repair shop (Petro:Lube) co-located at Petro Stopping Center #330, I-65 Exit 86 (Glendale). Approx. 5 service bays; road service, oil/lube, DOT inspections, brake/alignment, HVAC and electrical service, tire repair.",,,,,,,,,,,,,,,,,,I-65,86,yes,no
Blue Beacon Truck Wash of Glendale,Truck Washes,554 W Glendale Hodgenville Road,Glendale,KY,42740,,,,https://bluebeacon.com/locations/listing/glendale-ky,"Standalone Blue Beacon Truck Wash, a double-bay facility at I-65 Exit 86 next to the Petro Stopping Center (Petro Travel Plaza), Glendale. Services: truck/trailer exterior wash, trailer washouts, engine wash.",,,,,,,,,,,,,,,,,,I-65,86,yes,no
Pilot Travel Center #48 (Glendale),Truck Stops,58 W Glendale Hodgenville Road,Glendale,KY,42740,,,270-369-7360,https://locations.pilotflyingj.com/us/ky/glendale/58-glendale-hodgenville-rd-w,"Pilot Travel Center #48 at I-65 Exit 86 (KY-222, Glendale), Hardin County. Reported: 11 diesel lanes, 11 bulk DEF lanes, 125 truck parking spaces, 8 showers, on-site CAT Scale, Wingfoot Truck Care (Goodyear commercial tire/service), McDonald's, laundry, ATM. Open 24 hours.",125,,,,,yes,,,yes,,,yes,,,,,,I-65,86,yes,no
CAT Scale - Pilot Travel Center #48 (Glendale),CAT Scales,58 W Glendale Hodgenville Road,Glendale,KY,42740,,,,,"CAT Scale certified truck scale co-located at Pilot Travel Center #48, I-65 Exit 86 (Glendale).",,,,,,,,,,,,yes,,,,,,I-65,86,yes,no
Wingfoot Truck Care - Pilot #48 (Glendale),Tire Repair,58 W Glendale Hodgenville Road,Glendale,KY,42740,,,,https://locations.pilotflyingj.com/us/ky/glendale/58-glendale-hodgenville-rd-w,"Wingfoot Truck Care (Goodyear commercial tire & truck service) co-located at Pilot Travel Center #48, I-65 Exit 86 (Glendale). Commercial tire sales/repair and truck service.",,,,,,,,,,,,,,,,,,I-65,86,yes,no
RaceTrac #2597 (Elizabethtown),Truck Stops,813 E Dixie Avenue,Elizabethtown,KY,42701,,,270-982-1044,https://www.racetrac.com/locations/kentucky/elizabethtown/elizabethtown,"RaceTrac travel center #2597 (RaceTrac's first Kentucky location) near I-65 Exit 91 (US-31W / Dixie Ave, at the Western Kentucky Parkway junction), Elizabethtown. Reported: 6 high-flow diesel lanes, 28 truck parking spaces, reefer plug-ins, bulk DEF, deli, RV parking, lighted paved lot. Open 24 hours.",28,,,,,,,,,,,,yes,,,,,I-65,91,yes,no
CAT Scale - RaceTrac #2597 (Elizabethtown),CAT Scales,813 E Dixie Avenue,Elizabethtown,KY,42701,,,,,"Reported CAT Scale / truck scale at RaceTrac #2597, near I-65 Exit 91 (Elizabethtown).",,,,,,,,,,,,yes,,,,,,I-65,91,no,no
Love's Travel Stop #716 (Elizabethtown),Truck Stops,601 S Ring Road,Elizabethtown,KY,42701,,,270-982-2600,https://www.loves.com/locations/ky/elizabethtown/loves-travel-stop-elizabethtown-716,"Love's Travel Stop #716 (opened March 2018) at 601 S Ring Road, Elizabethtown, at the I-65 / Western Kentucky Parkway junction (signed WK Parkway Exit 133; immediately adjacent to I-65 in the Elizabethtown freight hub). Reported: 8 diesel lanes, 63 truck parking spaces, 5 showers, on-site CAT Scale (certified scales), Love's Truck Care (3 service bays), Arby's, laundry, bulk DEF, dump station, game room. Open 24 hours.",63,,,,,yes,,,yes,,,yes,,,,,,I-65,,yes,no
CAT Scale - Love's Travel Stop #716 (Elizabethtown),CAT Scales,601 S Ring Road,Elizabethtown,KY,42701,,,,,"CAT Scale (certified truck scale) co-located at Love's Travel Stop #716, Elizabethtown, at the I-65 / WK Parkway junction.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
Love's Truck Care - Love's #716 (Elizabethtown),Tire Repair,601 S Ring Road,Elizabethtown,KY,42701,,,270-982-2600,https://www.loves.com/locations/ky/elizabethtown/loves-travel-stop-elizabethtown-716,"Love's Truck Care shop (approx. 3 service bays) co-located at Love's Travel Stop #716, Elizabethtown. Commercial tire sales/repair, oil change and PM services, light mechanical/road service.",,,,,,,,,,,,,,,,,,I-65,,yes,no
Plaza 94 (Elizabethtown),Truck Stops,2022 N Mulberry Street,Elizabethtown,KY,42701,,,,,"Plaza 94, a small independent fuel/travel plaza at I-65 Exit 94 (US-62 / N Mulberry St), Elizabethtown. Reported: diesel, approx. 5 truck parking spaces, deli/restaurant, ATM, and an on-site truck wash.",5,,,,,,,,,,,,,,,,,I-65,94,yes,no
Plaza 94 Truck Wash (Elizabethtown),Truck Washes,2022 N Mulberry Street,Elizabethtown,KY,42701,,,,,"Truck wash service reported on-site at Plaza 94, I-65 Exit 94, Elizabethtown.",,,,,,,,,,,,,,,,,,I-65,94,no,no
Greenfield Inn & Suites Elizabethtown (I-65 Exit 94),Hotels with Truck Parking,1043 Executive Drive,Elizabethtown,KY,42701,,,,,"Greenfield Inn & Suites (formerly Wingfield Inn & Suites) off I-65 Exit 94 (US-62), Elizabethtown. Offers free self parking with free RV, bus, and truck parking; 24-hour front desk, free breakfast, indoor pool.",,yes,,,,,,,,,,,,,,,,I-65,94,yes,no
Best Western Plus Elizabethtown Inn & Suites (I-65 Exit 94),Hotels with Truck Parking,2014 N Mulberry Street,Elizabethtown,KY,42701,,,,https://www.bestwestern.com/en_US/book/hotels-in-elizabethtown/best-western-plus-elizabethtown-inn-suites/propertyCode.18116.html,"Best Western Plus Elizabethtown Inn & Suites off I-65 Exit 94 (US-62 / N Mulberry St), Elizabethtown. 92 rooms; free parking with outside uncovered parking that accommodates buses, boats and large vehicles (truck parking); free hot breakfast, indoor saltwater pool, fitness center.",,yes,,,,,,,,,,,,,,,,I-65,94,yes,no
"Kentucky Weigh Station - I-65 Southbound (Elizabethtown, KSP Post 3)",Weigh Stations,,Elizabethtown,KY,,,,,,"Permanent Kentucky state weigh/inspection station on I-65 Southbound near Elizabethtown, Hardin County (KSP Post 3 area), located between I-65 Exit 105 (to the north) and Exit 86 Glendale (to the south). Fixed scale with NORPASS/PrePass bypass capability.",,,,,,,,,,,,,,,,,,I-65,,no,no
Pilot Travel Center #399,Truck Stops,150 Plaza Park Rd,Lebanon Junction,KY,40150,,,502-833-2727,https://locations.pilotflyingj.com/us/ky/lebanon-junction/150-plaza-park-rd,"24-hour Pilot Travel Center at I-65 Exit 105 (KY-61) in Lebanon Junction, Bullitt County. Diesel (8 diesel lanes), showers, convenience store, Subway and McDonald's, CAT Scale on site, DEF, laundry, game room, and truck service bays. Reported truck-space count varies by source, so left blank pending confirmation.",,yes,yes,yes,,yes,,,yes,,,yes,yes,,,,,I-65,105,yes,no
"CAT Scale - Pilot Travel Center #399, Lebanon Junction",CAT Scales,150 Plaza Park Rd,Lebanon Junction,KY,40150,,,502-833-2727,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at the Pilot Travel Center #399 at I-65 Exit 105 (KY-61), Lebanon Junction, Bullitt County.",,,,,,,,,,,,,,,,,,I-65,105,yes,no
Love's Travel Stop #238,Truck Stops,1090 Cedar Grove Rd,Shepherdsville,KY,40165,,,502-543-7000,https://www.loves.com/locations/ky/shepherdsville/loves-travel-stop-shepherdsville-238,"24-hour Love's Travel Stop #238 at I-65 Exit 116 (KY-480/Blue Lick-Cedar Grove Rd) in Shepherdsville, Bullitt County. Diesel, showers, convenience store, Subway and Chester's, CAT Scale, DEF, EV charging, and a co-located Love's Truck Care service center (listed separately). Reported truck-space count varies by source (88 vs 120), so left blank pending confirmation.",,yes,,yes,,yes,,,,,,yes,yes,,,,,I-65,116,yes,no
"CAT Scale - Love's Travel Stop #238, Shepherdsville",CAT Scales,1090 Cedar Grove Rd,Shepherdsville,KY,40165,,,502-543-7000,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Love's Travel Stop #238 at I-65 Exit 116, Shepherdsville, Bullitt County.",,,,,,,,,,,,,,,,,,I-65,116,yes,no
Love's Truck Care #238,Roadside Service,1090 Cedar Grove Rd,Shepherdsville,KY,40165,,,800-655-6837,https://www.loves.com/loves-truck-care-and-speedco,"24/7 Love's Truck Care full-service truck maintenance and tire center co-located at Love's Travel Stop #238, I-65 Exit 116, Shepherdsville. Services include oil/PM changes, light mechanical repair, new tires and mobile/roadside tire service, computer diagnostics, and trailer repair.",,,,,,,,,,,,,,,,,,I-65,116,yes,no
Pilot Travel Center #356,Truck Stops,2050 E Blue Lick Rd,Shepherdsville,KY,40165,,,502-955-5049,https://locations.pilotflyingj.com/us/ky/shepherdsville/2050-e-blue-lick-rd,"24-hour Pilot Travel Center #356 at I-65 Exit 116 (KY-480/E Blue Lick Rd) in Shepherdsville, Bullitt County. Diesel (7 fuel lanes), 6 showers, convenience store, Subway on site with Taco Bell and Waffle House adjacent, and a CAT Scale. Reported truck-space count varies by source (60 vs 90), so left blank pending confirmation.",,yes,yes,yes,,yes,,,,,,yes,yes,,,,,I-65,116,yes,no
"CAT Scale - Pilot Travel Center #356, Shepherdsville",CAT Scales,2050 E Blue Lick Rd,Shepherdsville,KY,40165,,,502-955-5049,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Pilot Travel Center #356 at I-65 Exit 116, Shepherdsville, Bullitt County.",,,,,,,,,,,,,,,,,,I-65,116,yes,no
All American Truck Wash,Truck Washes,1116 Cedar Grove Rd,Shepherdsville,KY,40165,,,502-543-1911,,"Standalone truck/trailer wash on Cedar Grove Rd at I-65 Exit 116 in Shepherdsville, adjacent to Love's Travel Stop #238. Semi and trailer washing.",,,,,,,,,,,,,,,,,,I-65,116,yes,no
"Bullitt County Welcome Center (I-65 Southbound, MM 114) - truck parking",Truck Parking,,Shepherdsville,KY,,,,502-543-5900,https://transportation.ky.gov/,"Kentucky (KYTC) Welcome Center / rest area on I-65 southbound at approximately mile marker 114 in Bullitt County (Shepherdsville area), with separate truck and passenger parking, restrooms, vending, and picnic area. Held pending confirmation of legal overnight truck parking status.",,,,,,,,,,yes,,,,,,,,I-65,,no,no
I-65 Bullitt County Weigh Station (KVE/KSP),Weigh Stations,,Shepherdsville,KY,,,,,https://www.kentuckystatepolice.ky.gov/commercial-vehicle-enforcement,"Reported Kentucky State Police / Commercial Vehicle Enforcement (KVE) weigh station on I-65 in the Bullitt County / Shepherdsville area. Held pending independent confirmation of exact location, direction, mile marker, and operating status.",,,,,,,,,,,,,,,,,,I-65,,no,no
Days Inn by Wyndham Louisville Airport Fair & Expo Center,Hotels with Truck Parking,2905 Fern Valley Rd,Louisville,KY,40213,,,502-968-8124,https://www.wyndhamhotels.com/days-inn/louisville-kentucky/days-inn-louisville-airport-fair-and-expo-center/overview,"Hotel at I-65 Exit 128 (Fern Valley Rd) in Louisville, Jefferson County, near the airport and Kentucky Expo Center. Advertises free parking for vehicles of all sizes, including truck, bus and RV parking. Genuinely serves I-65 (interchange is on I-65, not I-264).",,yes,,,,,,,,,,,,,,,,I-65,128,yes,no
"Motel 6 Louisville, KY - Airport/Fair Expo",Hotels with Truck Parking,6121 Airport Hotels Blvd,Louisville,KY,40213,,,502-742-4722,https://www.motel6.com/property/motel-louisville-kentucky-us-294109/,"Budget motel in the airport hotel cluster off I-65 Exit 128 (Fern Valley Rd), Louisville, Jefferson County. Some third-party booking sites report on-site truck parking, but this could not be confirmed on an official source.",,,,,,,,,,,,,,,,,,I-65,128,no,no
