name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Red Eagle Food Store,truck-stops,199 US Highway 16 E,Buffalo,WY,82834,,,"Independent fuel and food store at I-90 Exit 58 in Buffalo with about 10 truck parking spaces, a restaurant and ATM.",I-90,58,,yes,yes,,yes,,,,
Flying J Travel Center #762,truck-stops,1810 S Douglas Hwy,Gillette,WY,82718,,https://locations.pilotflyingj.com/us/wy/gillette/1810-s-douglas-hwy,"Full-service Flying J travel center at I-90 Exit 126 with 24-hour diesel (6 lanes), showers, laundry, deli/fast food and an on-site CAT Scale.",I-90,126,yes,yes,yes,yes,yes,,yes,yes,
Cenex Travel Plaza - Gillette,truck-stops,2063 S Garner Lake Rd,Gillette,WY,82718,,,"Cenex travel plaza at the Garner Lake Rd interchange (I-90 Exit 128) in Gillette with about 35 truck spaces, 5 diesel lanes, a convenience store, Gladiator Pizza & Subs and bulk DEF.",I-90,128,,yes,yes,,yes,,,,
Coffee Cup Fuel Stop #5 (Cenex),truck-stops,506 E Converse,Moorcroft,WY,82721,307-756-3493,https://www.coffeecupfuelstops.com/moorcroft,"24/7 Cenex-branded truck stop at I-90 Exit 154 (Hwy 16) in Moorcroft with diesel, about 20 truck spaces, private showers, a driver lounge and convenience store.",I-90,154,yes,yes,yes,,yes,,,,
Sundance Travel Center (Conoco),truck-stops,2723 E Cleveland St,Sundance,WY,82729,,,"24-hour Conoco travel center at I-90 Exit 189 in Sundance with diesel (3 lanes), about 15 truck spaces, showers and laundry.",I-90,189,yes,yes,yes,yes,yes,,,,
CAT Scale at Flying J Gillette,cat-scales,1810 S Douglas Hwy,Gillette,WY,82718,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Flying J Travel Center at I-90 Exit 126 in Gillette.,I-90,126,,,,,,,yes,,
Sundance Port of Entry / Weigh Station,weigh-stations,,Sundance,WY,,307-283-1616,https://whp.wyo.gov/commercial-carrier/ports-of-entry,WYDOT/Wyoming Highway Patrol port of entry and truck scale on I-90 at Mile 189 (Exit 189) in Sundance; westbound trucks entering Wyoming from South Dakota must cross. PrePass accepted.,I-90,189,,,,,,,,,
Pomp's Tire Service - Gillette,tire-repair,2610 E 2nd Street,Gillette,WY,,307-257-8041,https://locations.pompstire.com/wy/gillette/2610-e-2nd-street,"Commercial, farm and OTR tire dealer in Gillette near I-90 with 24-hour commercial road service.",I-90,,,,,,,yes,,,
Manning's Wrecker Service,roadside-service,5641 Swanson Rd,Gillette,WY,,,,24-hour towing and wrecker/recovery service in Gillette serving the I-90 oilfield corridor.,I-90,,,,,,,yes,,,
Red Lion Hotel Gillette by Sonesta,hotels-truck-parking,,Gillette,WY,,,https://www.sonesta.com/red-lion-hotels/wy/gillette/red-lion-hotel-gillette,"Hotel near the S Douglas Hwy / I-90 interchange (Exit 126) in Gillette offering free parking for cars, trucks, RVs and buses.",I-90,126,,,,,,,,yes,
Howard Johnson by Wyndham Gillette,hotels-truck-parking,,Gillette,WY,,,https://www.wyndhamhotels.com/hojo/gillette-wyoming/howard-johnson-inn-gillette/overview,"Gillette hotel just off I-90 offering free parking for trucks, buses and RVs in a spacious lot, within walking distance of downtown.",I-90,,,,,,,,,yes,
Moorcroft Rest Area,parking,,Moorcroft,WY,,,https://www.dot.state.wy.us/restareas,"WYDOT rest area on I-90 near Mile 153 (Exit 154), both directions, with separate truck and car parking, restrooms and a covered picnic area.",I-90,154,,,,,yes,,,,
Sundance Rest Area,parking,,Sundance,WY,,,https://www.dot.state.wy.us/restareas,"WYDOT rest area on I-90 near Mile 189 (Exit 189), both directions, with about 5 commercial truck spaces, RV dump, restrooms and picnic area; adjacent to the Sundance port of entry.",I-90,189,,,,,yes,,,,
Northeast Wyoming Welcome Center (Beulah),parking,,Beulah,WY,,,https://travelwyoming.com/plan-your-trip/resources/welcome-centers/,"State welcome and information center on I-90 near Beulah (about Exit 199) just west of the South Dakota line, with restrooms, travel information and parking.",I-90,199,,,,,yes,,,,
