name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Flying J Travel Center #555,truck-stops,Milton,PA,flying-j-travel-center-555-milton-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Milesburg,cat-scales,Milesburg,PA,cat-scale-ta-milesburg-milesburg-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - TA Lamar,cat-scales,Lamar,PA,cat-scale-ta-lamar-lamar-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Flying J #709,cat-scales,Mill Hall,PA,cat-scale-flying-j-709-mill-hall-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Pilot Mill Hall,cat-scales,Mill Hall,PA,cat-scale-pilot-mill-hall-mill-hall-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Flying J #555,cat-scales,Milton,PA,cat-scale-flying-j-555-milton-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Eagle United Truck Wash,truck-washes,Milton,PA,eagle-united-truck-wash-milton-pa,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; Verified coordinates; Amenities; Verified date; Approved reviews
I-80 Rest Area (Mile Marker 146),parking,Snow Shoe,PA,i-80-rest-area-mile-marker-146-snow-shoe-pa,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-80 Rest Area (Mile Marker 194),parking,Mill Hall,PA,i-80-rest-area-mile-marker-194-mill-hall-pa,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-80 Rest Area (Mile Marker 220),parking,Danville,PA,i-80-rest-area-mile-marker-220-danville-pa,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Bloomsburg (TravelCenters of America),truck-stops,Bloomsburg,PA,ta-bloomsburg-travelcenters-of-america-bloomsburg-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #324,truck-stops,Mifflinville,PA,love-s-travel-stop-324-mifflinville-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #298,truck-stops,Drums,PA,pilot-travel-center-298-drums-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Onvo Travel Plaza - Hickory Run (AMBEST),truck-stops,White Haven,PA,onvo-travel-plaza-hickory-run-ambest-white-haven-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pocono Mountain Travel Plaza,truck-stops,Bartonsville,PA,pocono-mountain-travel-plaza-bartonsville-pa,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Bloomsburg,cat-scales,Bloomsburg,PA,cat-scale-ta-bloomsburg-bloomsburg-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Love's Mifflinville,cat-scales,Mifflinville,PA,cat-scale-love-s-mifflinville-mifflinville-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Pilot Drums,cat-scales,Drums,PA,cat-scale-pilot-drums-drums-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Onvo Hickory Run,cat-scales,White Haven,PA,cat-scale-onvo-hickory-run-white-haven-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Bartonsville Truck Wash,truck-washes,Bartonsville,PA,bartonsville-truck-wash-bartonsville-pa,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
Service Tire Truck Centers (STTC) - Mifflinville,tire-repair,Mifflinville,PA,service-tire-truck-centers-sttc-mifflinville-mifflinville-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Nescopeck DOT Inspection Station (Eastbound),weigh-stations,Nescopeck,PA,nescopeck-dot-inspection-station-eastbound-nescopeck-pa,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Nescopeck DOT Inspection Station (Westbound),weigh-stations,Nescopeck,PA,nescopeck-dot-inspection-station-westbound-nescopeck-pa,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
I-80 Rest Area (Exit 273 Eastbound),parking,White Haven,PA,i-80-rest-area-exit-273-eastbound-white-haven-pa,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"I-80 East Rest Area (Mile Marker 295, Scotrun)",parking,Tannersville,PA,i-80-east-rest-area-mile-marker-295-scotrun-tannersville-pa,,36,Incomplete,needs-geocoding,,import-unpublished,"completeness 36, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Truck Service - Bloomsburg,roadside-service,Bloomsburg,PA,ta-truck-service-bloomsburg-bloomsburg-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Truck Care - Mifflinville,roadside-service,Mifflinville,PA,love-s-truck-care-mifflinville-mifflinville-pa,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
