name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
CAT Scale at TA Gary #010,cat-scales,2510 Burr St,Gary,IN,46406,219-845-3721,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the TA Gary travel center on Burr Street off the I-80/94 Borman Expressway.,I-80,6,,,,,,,yes,,
CAT Scale at Pilot Travel Center #271,cat-scales,2501 Burr St,Gary,IN,46406,219-844-2661,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Pilot travel center on Burr Street off the I-80/94 Borman Expressway.,I-80,6,,,,,,,yes,,
CAT Scale at Flying J Travel Center #650,cat-scales,1401 Ripley St,Lake Station,IN,46405,219-962-6555,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Flying J travel plaza on Ripley Street near the I-80/90 split at Lake Station.,I-80,15B,,,,,,,yes,,
CAT Scale at Mr. Fuel Travel Center,cat-scales,1235 Ripley St,Lake Station,IN,46405,219-962-1110,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Mr. Fuel travel center on Ripley Street at Lake Station off the I-80/94 corridor.,I-80,15B,,,,,,,yes,,
CAT Scale at Road Ranger Lake Station,cat-scales,2151 Ripley St,Lake Station,IN,46405,219-962-5025,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Road Ranger fuel stop on Ripley Street at Lake Station off the I-80/94 corridor.,I-80,15B,,,,,,,yes,,
Blue Beacon Truck Wash of Lake Station,truck-washes,1535 Ripley St,Lake Station,IN,46405,219-962-6041,https://bluebeacon.com/locations/listing/lake-station-in,24-hour Blue Beacon truck and trailer wash on Ripley Street at Lake Station near the I-80/94 truck-stop cluster.,I-80,15B,,,,,,,,,
Speedco (Love's Truck Care) Gary,tire-repair,3150 Grant St,Gary,IN,46408,,https://www.speedco.com/,Speedco truck lube and tire service co-located at the Love's Travel Stop on Grant Street off the I-80/94 Borman Expressway.,I-80,9,,,,,,yes,,,
TA Truck Service - Gary,roadside-service,2510 Burr St,Gary,IN,46406,219-845-3721,https://www.ta-petro.com/location/in/ta-gary/,"Full-service TA Truck Service shop with tire, mechanical and roadside assistance at the TA Gary travel center off the I-80/94 Borman Expressway.",I-80,6,,,,,,yes,,,
Petro Truck Service - Gary,roadside-service,3001 Grant St,Gary,IN,46408,219-884-3966,https://www.ta-petro.com/location/in/petro-gary/,TA Truck Service repair and roadside-assistance shop at the Petro Gary stopping center off the I-80/94 Borman Expressway.,I-80,9-A,,,,,,yes,,,
"George Ade Travel Plaza (Portage, Eastbound)",truck-stops,,Portage,IN,46368,,https://www.indianatollroad.org/plazas-parking/,"Eastbound Indiana Toll Road (I-80/90) service plaza at mile marker 22 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 22 EB,,yes,yes,,yes,,,yes,
"J.T. McCutcheon Travel Plaza (Portage, Westbound)",truck-stops,,Portage,IN,46368,,https://www.indianatollroad.org/plazas-parking/,"Westbound Indiana Toll Road (I-80/90) service plaza at mile marker 22 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 22 WB,,yes,yes,,yes,,,yes,
"Knute Rockne Travel Plaza (Rolling Prairie, Eastbound)",truck-stops,,Rolling Prairie,IN,46371,,https://www.indianatollroad.org/plazas-parking/,"Eastbound Indiana Toll Road (I-80/90) service plaza at mile marker 56 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 56 EB,,yes,yes,,yes,,,yes,
"Wilbur Shaw Travel Plaza (Rolling Prairie, Westbound)",truck-stops,,Rolling Prairie,IN,46371,,https://www.indianatollroad.org/plazas-parking/,"Westbound Indiana Toll Road (I-80/90) service plaza at mile marker 56 with Sunoco/BP fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 56 WB,,yes,yes,,yes,,,yes,
"George N. Craig Travel Plaza (Elkhart, Eastbound)",truck-stops,,Elkhart,IN,46514,,https://www.indianatollroad.org/plazas-parking/,"Eastbound Indiana Toll Road (I-80/90) service plaza at mile marker 90 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 90 EB,,yes,yes,,yes,,,yes,
"Henry F. Schricker Travel Plaza (Elkhart, Westbound)",truck-stops,,Elkhart,IN,46514,,https://www.indianatollroad.org/plazas-parking/,"Westbound Indiana Toll Road (I-80/90) service plaza at mile marker 90 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 90 WB,,yes,yes,,yes,,,yes,
"Gene S. Porter Travel Plaza (Howe, Eastbound)",truck-stops,,Howe,IN,46746,,https://www.indianatollroad.org/plazas-parking/,"Eastbound Indiana Toll Road (I-80/90) service plaza at mile marker 126 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 126 EB,,yes,yes,,yes,,,yes,
"Ernie Pyle Travel Plaza (Howe, Westbound)",truck-stops,5000 E 750 N,Howe,IN,46746,,https://www.indianatollroad.org/plazas-parking/,"Westbound Indiana Toll Road (I-80/90) service plaza at mile marker 126 with Sunoco fuel, HMSHost dining, restrooms and truck parking.",I-80,MM 126 WB,,yes,yes,,yes,,,yes,
Pilot Travel Center #35,truck-stops,6424 W Brick Rd,South Bend,IN,46628,574-272-8212,https://locations.pilotflyingj.com/us/in/south-bend/6424-w-brick-rd,"Full-service truck stop at Indiana Toll Road (I-80/90) Exit 72 (US-31) with 70 truck parking spaces, 8 diesel lanes, showers, Subway and a CAT Scale.",I-80,72,yes,yes,yes,,yes,,yes,yes,
Speedway (Toll Road Exit 72),truck-stops,6161 W Brick Rd,South Bend,IN,46628,,,"Fuel and convenience stop at Indiana Toll Road (I-80/90) Exit 72 (US-31) with about 25 truck parking spaces, 5 diesel lanes, deli and bulk DEF.",I-80,72,,yes,yes,,yes,,,,
Yoder Truck Stop,truck-stops,1125 Kent St,Elkhart,IN,46514,574-264-7867,,"Independent Yoder Oil truck stop on SR-19 near Indiana Toll Road (I-80/90) Exit 92 with truck parking, showers, laundry, deli and trucker lounge.",I-80,92,yes,yes,yes,yes,yes,,,,
Pilot Travel Center #35 CAT Scale,cat-scales,6424 W Brick Rd,South Bend,IN,46628,574-272-8212,https://catscale.com/cat-scale-locator/,CAT Scale certified truck scale at the Pilot Travel Center at Indiana Toll Road (I-80/90) Exit 72 in South Bend.,I-80,72,,,,,,,yes,,
Marv's Truck Service & Wash,truck-washes,1117 Kent St,Elkhart,IN,46514,574-264-9988,,Independent semi truck wash and truck service on SR-19 near Indiana Toll Road (I-80/90) Exit 92 in Elkhart.,I-80,92,,,,,,yes,,,
