Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
RaceTrac #2597 (Elizabethtown),Truck Stops,813 E Dixie Avenue,Elizabethtown,KY,42701,,,270-982-1044,https://www.racetrac.com/locations/kentucky/elizabethtown/elizabethtown,"RaceTrac travel center #2597 (RaceTrac's first Kentucky location) near I-65 Exit 91 (US-31W / Dixie Ave, at the Western Kentucky Parkway junction), Elizabethtown. Reported: 6 high-flow diesel lanes, 28 truck parking spaces, reefer plug-ins, bulk DEF, deli, RV parking, lighted paved lot. Open 24 hours.",28,,,,,,,,,,,,yes,,,,,I-65,91,yes,no
CAT Scale - RaceTrac #2597 (Elizabethtown),CAT Scales,813 E Dixie Avenue,Elizabethtown,KY,42701,,,,,"Reported CAT Scale / truck scale at RaceTrac #2597, near I-65 Exit 91 (Elizabethtown).",,,,,,,,,,,,yes,,,,,,I-65,91,no,no
Love's Travel Stop #716 (Elizabethtown),Truck Stops,601 S Ring Road,Elizabethtown,KY,42701,,,270-982-2600,https://www.loves.com/locations/ky/elizabethtown/loves-travel-stop-elizabethtown-716,"Love's Travel Stop #716 (opened March 2018) at 601 S Ring Road, Elizabethtown, at the I-65 / Western Kentucky Parkway junction (signed WK Parkway Exit 133; immediately adjacent to I-65 in the Elizabethtown freight hub). Reported: 8 diesel lanes, 63 truck parking spaces, 5 showers, on-site CAT Scale (certified scales), Love's Truck Care (3 service bays), Arby's, laundry, bulk DEF, dump station, game room. Open 24 hours.",63,,,,,yes,,,yes,,,yes,,,,,,I-65,,yes,no
CAT Scale - Love's Travel Stop #716 (Elizabethtown),CAT Scales,601 S Ring Road,Elizabethtown,KY,42701,,,,,"CAT Scale (certified truck scale) co-located at Love's Travel Stop #716, Elizabethtown, at the I-65 / WK Parkway junction.",,,,,,,,,,,,yes,,,,,,I-65,,yes,no
Love's Truck Care - Love's #716 (Elizabethtown),Tire Repair,601 S Ring Road,Elizabethtown,KY,42701,,,270-982-2600,https://www.loves.com/locations/ky/elizabethtown/loves-travel-stop-elizabethtown-716,"Love's Truck Care shop (approx. 3 service bays) co-located at Love's Travel Stop #716, Elizabethtown. Commercial tire sales/repair, oil change and PM services, light mechanical/road service.",,,,,,,,,,,,,,,,,,I-65,,yes,no
Plaza 94 (Elizabethtown),Truck Stops,2022 N Mulberry Street,Elizabethtown,KY,42701,,,,,"Plaza 94, a small independent fuel/travel plaza at I-65 Exit 94 (US-62 / N Mulberry St), Elizabethtown. Reported: diesel, approx. 5 truck parking spaces, deli/restaurant, ATM, and an on-site truck wash.",5,,,,,,,,,,,,,,,,,I-65,94,yes,no
Plaza 94 Truck Wash (Elizabethtown),Truck Washes,2022 N Mulberry Street,Elizabethtown,KY,42701,,,,,"Truck wash service reported on-site at Plaza 94, I-65 Exit 94, Elizabethtown.",,,,,,,,,,,,,,,,,,I-65,94,no,no
Greenfield Inn & Suites Elizabethtown (I-65 Exit 94),Hotels with Truck Parking,1043 Executive Drive,Elizabethtown,KY,42701,,,,,"Greenfield Inn & Suites (formerly Wingfield Inn & Suites) off I-65 Exit 94 (US-62), Elizabethtown. Offers free self parking with free RV, bus, and truck parking; 24-hour front desk, free breakfast, indoor pool.",,yes,,,,,,,,,,,,,,,,I-65,94,yes,no
Best Western Plus Elizabethtown Inn & Suites (I-65 Exit 94),Hotels with Truck Parking,2014 N Mulberry Street,Elizabethtown,KY,42701,,,,https://www.bestwestern.com/en_US/book/hotels-in-elizabethtown/best-western-plus-elizabethtown-inn-suites/propertyCode.18116.html,"Best Western Plus Elizabethtown Inn & Suites off I-65 Exit 94 (US-62 / N Mulberry St), Elizabethtown. 92 rooms; free parking with outside uncovered parking that accommodates buses, boats and large vehicles (truck parking); free hot breakfast, indoor saltwater pool, fitness center.",,yes,,,,,,,,,,,,,,,,I-65,94,yes,no
"Kentucky Weigh Station - I-65 Southbound (Elizabethtown, KSP Post 3)",Weigh Stations,,Elizabethtown,KY,,,,,,"Permanent Kentucky state weigh/inspection station on I-65 Southbound near Elizabethtown, Hardin County (KSP Post 3 area), located between I-65 Exit 105 (to the north) and Exit 86 Glendale (to the south). Fixed scale with NORPASS/PrePass bypass capability.",,,,,,,,,,,,,,,,,,I-65,,no,no
Pilot Travel Center #399,Truck Stops,150 Plaza Park Rd,Lebanon Junction,KY,40150,,,502-833-2727,https://locations.pilotflyingj.com/us/ky/lebanon-junction/150-plaza-park-rd,"24-hour Pilot Travel Center at I-65 Exit 105 (KY-61) in Lebanon Junction, Bullitt County. Diesel (8 diesel lanes), showers, convenience store, Subway and McDonald's, CAT Scale on site, DEF, laundry, game room, and truck service bays. Reported truck-space count varies by source, so left blank pending confirmation.",,yes,yes,yes,,yes,,,yes,,,yes,yes,,,,,I-65,105,yes,no
"CAT Scale - Pilot Travel Center #399, Lebanon Junction",CAT Scales,150 Plaza Park Rd,Lebanon Junction,KY,40150,,,502-833-2727,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at the Pilot Travel Center #399 at I-65 Exit 105 (KY-61), Lebanon Junction, Bullitt County.",,,,,,,,,,,,,,,,,,I-65,105,yes,no
Love's Travel Stop #238,Truck Stops,1090 Cedar Grove Rd,Shepherdsville,KY,40165,,,502-543-7000,https://www.loves.com/locations/ky/shepherdsville/loves-travel-stop-shepherdsville-238,"24-hour Love's Travel Stop #238 at I-65 Exit 116 (KY-480/Blue Lick-Cedar Grove Rd) in Shepherdsville, Bullitt County. Diesel, showers, convenience store, Subway and Chester's, CAT Scale, DEF, EV charging, and a co-located Love's Truck Care service center (listed separately). Reported truck-space count varies by source (88 vs 120), so left blank pending confirmation.",,yes,,yes,,yes,,,,,,yes,yes,,,,,I-65,116,yes,no
"CAT Scale - Love's Travel Stop #238, Shepherdsville",CAT Scales,1090 Cedar Grove Rd,Shepherdsville,KY,40165,,,502-543-7000,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Love's Travel Stop #238 at I-65 Exit 116, Shepherdsville, Bullitt County.",,,,,,,,,,,,,,,,,,I-65,116,yes,no
