Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
"CAT Scale — Love's Travel Stop #743, Bridgeport",CAT Scales,6560 Dixie Hwy,Bridgeport,MI,48722,,,(989) 746-9561,https://www.loves.com/locations/mi/bridgeport/loves-travel-stop-bridgeport-743,"CAT Scale at Love's Travel Stop #743, I-75 Exit 144 (Dixie Hwy) in Bridgeport. Co-located with Love's Truck Care (3 service bays).",102,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,144,yes,no
"CAT Scale — TA Saginaw #198, Bridgeport",CAT Scales,6364 Dixie Hwy,Bridgeport,MI,48722,,,(989) 777-7650,https://www.ta-petro.com/location/mi/ta-saginaw/,"CAT Scale at TA Saginaw #198, I-75 Exit 144 (Dixie Hwy) in Bridgeport. TA travel center with Country Pride restaurant and TA Truck Service.",70,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,144,yes,no
"CAT Scale - Beacon & Bridge Market, Mt Morris",CAT Scales,4181 W Mount Morris Rd,Mount Morris,MI,48458,,,(810) 687-4810,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at Beacon & Bridge Market travel center, I-75 Exit 126, Mt Morris.",,,,,,,,,,,,yes,,,,,,I-75,126,yes,no
"Love's Truck Care / Speedco - Love's Travel Stop #743, Bridgeport",Tire Repair,6560 Dixie Hwy,Bridgeport,MI,48722,,,(989) 746-9561,https://www.loves.com/locations/mi/bridgeport/loves-travel-stop-bridgeport-743,"Love's Truck Care / Speedco service center at Love's #743, I-75 Exit 144, Bridgeport. Commercial truck oil changes, tire sales/service, light mechanical, and roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,144,yes,no
TA Truck Service - Saginaw (#198),Tire Repair,6364 Dixie Hwy,Bridgeport,MI,48722,,,(989) 777-7650,https://www.ta-petro.com/location/mi/ta-saginaw/,"TA Truck Service shop at TA Saginaw #198, I-75 Exit 144 in Bridgeport. Commercial truck tire/repair, DOT inspections, brake/HVAC/electrical service, Freightliner Service Point; 2 service bays.",,,,,,,,,,,yes,,,,,,,I-75,144,yes,no
T&T Mobile Repair - Birch Run,Roadside Service,,Birch Run,MI,,,,(810) 875-1535,https://ttmobilerepair.com/birch-run-semi-truck-repair/,"Mobile semi truck, trailer, and equipment repair service covering the Birch Run / I-75 area.",,,,,,,,,,,yes,,,,,,,I-75,136,yes,no
Michigan Weigh Station - I-75 Southbound (Birch Run),Weigh Stations,,Birch Run,MI,,,,,,Michigan State Police commercial vehicle weigh/inspection station on I-75 Southbound in the Birch Run area (near Exit 136).,,,,,,,,,,,,,,,,,,I-75,136,no,no
Love's Travel Stop #618 (Birch Run),Truck Stops,8795 Main St,Birch Run,MI,48415,,,(989) 624-4111,,"Love's Travel Stop at I-75 Exit 136 in Birch Run. 24-hour diesel, CAT Scale, showers, restrooms, fast food, convenience store, tire repair.",,yes,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-75,136,yes,no
Flying J Travel Center #668 (Saginaw),Truck Stops,3475 E Washington Rd,Saginaw,MI,48601,,,989-752-6350,https://locations.pilotflyingj.com/us/mi/saginaw/3475-e-washington-rd,"Pilot Flying J Travel Center at I-75 Exit 151 in Saginaw. 24-hour diesel, DEF, CAT Scale, 80 truck parking spots, 3 showers, Wendy's, laundry, WiFi, restrooms.",80,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,151,yes,no
Fast Pax Food Store (Bay City),Truck Stops,5099 S Mackinaw Rd,Bay City,MI,48706,,,(989) 667-1691,,"Independent truck stop / travel store near I-75 Exit 162 in Bay City. Diesel (3 lanes), 20 truck parking spaces, overnight/secured parking, McDonald's, WiFi, restrooms, travel store.",20,yes,,,yes,,yes,yes,,yes,,,yes,yes,,,,I-75,162,yes,no
"CAT Scale — Love's Travel Stop #618, Birch Run",CAT Scales,8795 Main St,Birch Run,MI,48415,,,(989) 624-4111,,"CAT Scale located at Love's Travel Stop #618, I-75 Exit 136, Birch Run.",,,,,,,,,,,,yes,,,,,,I-75,136,yes,no
"CAT Scale — Flying J Travel Center #668, Saginaw",CAT Scales,3475 E Washington Rd,Saginaw,MI,48601,,,(989) 752-6350,https://locations.pilotflyingj.com/us/mi/saginaw/3475-e-washington-rd,"CAT Scale at Flying J Travel Center #668, I-75 Exit 151 (Washington Rd) in Saginaw. Flying J travel center with Wendy's.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,151,yes,no
