name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Mauston Interstate BP Travel Plaza,truck-stops,1005 Gateway Ave,Mauston,WI,53948,,,"Independent BP-branded travel plaza at I-90/I-94 Exit 69 in Mauston with 24-hour diesel (6 fuel lanes), 2 showers and about 20 truck parking spaces.",I-90,69,yes,yes,yes,,yes,,,,
Lyndon Station BP,truck-stops,,Lyndon Station,WI,53944,,,BP-branded fuel stop/travel plaza at I-90/I-94 Exit 79 near Lyndon Station offering diesel and truck fueling.,I-90,79,,,yes,,yes,,,,
Kwik Trip #583 - Wisconsin Dells,truck-stops,532 W Munroe Ave,Wisconsin Dells,WI,53965,608-253-5086,https://www.kwiktrip.com,Kwik Trip at I-90/I-94 Exit 89 (WI-23) in Wisconsin Dells with 24-hour diesel (4 fuel lanes) and about 20 parking spaces in the busy Dells tourist corridor.,I-90,89,,,yes,,yes,,,,
Kwik Trip - Lake Delton,truck-stops,1171 Wisconsin Dells Pkwy S,Lake Delton,WI,53940,608-253-0050,https://www.kwiktrip.com,"Kwik Trip fuel/convenience store at I-90/I-94 Exit 92 (US-12, Lake Delton/Baraboo) with 24-hour diesel, a car wash and restrooms.",I-90,92,,,yes,,yes,,,,
CAT Scale at Kwik Trip West Salem,cat-scales,341 Jefferson St E,West Salem,WI,54669,608-786-0339,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Kwik Trip #1048 truck stop at I-90 Exit 12 in West Salem.,I-90,12,,,,,,,yes,,
CAT Scale at Sparta Travel Center,cat-scales,4105 Theater Rd,Sparta,WI,54656,608-269-3277,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Sparta Travel Center at I-90 Exit 28 (WI-16) in Sparta.,I-90,28,,,,,,,yes,,
CAT Scale at Kwik Trip Tomah,cat-scales,310 E McCoy Blvd,Tomah,WI,54660,608-372-5776,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Kwik Trip #796 truckstop at the Tomah I-90/I-94 split (signed I-94 Exit 143).,I-90,143 (I-94),,,,,,,yes,,
CAT Scale at Love's Oakdale,cat-scales,220 N Oakwood St,Oakdale,WI,54660,608-372-3820,https://catscale.com/cat-scale-locator/,Certified CAT Scale at Love's Travel Stop #345 at I-90/I-94 Exit 48 in Oakdale.,I-90,48,,,,,,,yes,,
CAT Scale at Pilot Mauston,cat-scales,1101 Gateway Ave,Mauston,WI,53948,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at Pilot Travel Center #164 at I-90/I-94 Exit 69 in Mauston.,I-90,69,,,,,,,yes,,
Pomp's Tire Service - La Crosse,tire-repair,2401 Hemstock St,La Crosse,WI,54603,608-781-7595,https://locations.pompstire.com/wi/la-crosse/2401-hemstock-street,Wisconsin-based commercial/OTR truck tire dealer serving the La Crosse I-90 area with 24-hour commercial road assistance and Bandag retreading.,I-90,3,,,,,,yes,,,
Pomp's Tire Service - Tomah,tire-repair,401 Holland St,Tomah,WI,54660,,https://locations.pompstire.com/wi,"Pomp's Tire commercial truck tire and retread service in Tomah near the I-90/I-94 junction, offering commercial transportation tire service.",I-90,45,,,,,,yes,,,
Sparta Weigh Station,weigh-stations,,Sparta,WI,54656,608-374-0513,https://wisconsindot.gov/Pages/dmv/com-drv-vehs/mtr-car-trkr/mc-safety/scale-locations.aspx,WisDOT State Patrol Safety and Weight Enforcement Facility on I-90 near mile marker 22 (eastbound) just east of Sparta in Monroe County.,I-90,,,,,,,,,,
Wisconsin Welcome Center - La Crosse,parking,,La Crosse,WI,54603,,https://wisconsindot.gov/Pages/travel/road/rest-areas/31-la-crosse.aspx,"WisDOT Safety Rest Area 31 / Wisconsin Welcome Center on eastbound I-90 near mile marker 1 on French Island, La Crosse (first stop after the Mississippi River/Dresbach bridge), with car/truck/bus/RV parking, restrooms and travel info.",I-90,,,,,,yes,,,yes,
Sparta Safety Rest Area,parking,,Sparta,WI,54656,,https://wisconsindot.gov/Pages/travel/road/rest-areas.aspx,"WisDOT safety rest area on westbound I-90 near mile marker 21 west of Sparta, recently rebuilt with increased truck parking, restrooms and accessible facilities.",I-90,,,,,,yes,,,,
Lyndon Safety Rest Area,parking,,Lyndon Station,WI,53944,,https://wisconsindot.gov/Pages/travel/road/rest-areas/9-lyndon-station.aspx,"WisDOT Safety Rest Area 9 on eastbound I-90/I-94 near mile marker 74, northwest of Lyndon Station, with car/truck parking, restrooms, family facilities and travel info.",I-90,,,,,,yes,,,,
Mauston Safety Rest Area,parking,,Mauston,WI,53948,,https://wisconsindot.gov/Pages/travel/road/rest-areas/10-mauston.aspx,"WisDOT Safety Rest Area 10 on westbound I-90/I-94 near mile marker 75, southeast of Mauston, with car/truck parking, accessible restrooms, vending and travel info.",I-90,,,,,,yes,,,,
Craig's Towing,roadside-service,,Wisconsin Dells,WI,53965,,,"24-hour heavy-duty towing and recovery plus mobile truck/trailer/tire repair serving the Wisconsin Dells I-90/I-94 corridor, with a 60-ton rotator, winch-outs, load shifts/transfers and forced regens.",I-90,89,,,,,,yes,,,
La Crosse Transport Refrigeration,roadside-service,,Onalaska,WI,54650,800-657-4613,,Truck refrigeration and mobile service provider off I-90 Exit 4 in Onalaska with a 10-bay service facility and immediate mobile service for reefer units.,I-90,4,,,,,,yes,,,
Petro Stopping Center - Portage,truck-stops,5800 Kinney Road,Portage,WI,53901,608-742-6551,https://www.ta-petro.com/location/wi/petro-portage/,"Major Petro/TA travel center at the I-39/90/94 Exit 108-A (Hwy 78) junction with about 300 truck parking spaces, 12 diesel lanes, 14 showers, Iron Skillet and Subway, TA Truck Service and a CAT Scale.",I-90,108-A,yes,yes,yes,yes,yes,yes,yes,yes,
Blue Beacon Truck Wash - Portage,truck-washes,5850 Kinney Road,Portage,WI,53901,608-742-8854,https://bluebeacon.com/,"Blue Beacon truck and trailer wash at I-39/90/94 Exit 108-A, adjacent to the Petro Portage complex.",I-90,108-A,,,,,,,,,
CAT Scale at Petro Portage,cat-scales,5800 Kinney Road,Portage,WI,53901,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Petro Stopping Center at I-39/90/94 Exit 108-A in Portage.,I-90,108-A,,,,,,,yes,,
Kwik Trip #557 - DeForest,truck-stops,4665 Dalmore Rd,DeForest,WI,53532,,https://www.kwiktrip.com/locator,"Kwik Trip travel center at I-90/94 Exit 126 (CTH V) offering diesel, DEF and truck parking on the DeForest/Windsor freight node.",I-90,126,,yes,yes,,yes,,,,
Kwik Trip #673 - Windsor,truck-stops,6325 Pepsi Way,Windsor,WI,53598,,https://www.kwiktrip.com/locator,"Kwik Trip at I-90/94 Exit 131 and WIS 19 in Windsor with 2 diesel lanes, unleaded fuel and truck parking.",I-90,131,,yes,yes,,yes,,,,
TA Madison (TravelCenters of America #050),truck-stops,5901 Highway 51,DeForest,WI,53532,608-249-9000,https://www.ta-petro.com/location/wi/ta-madison/,"Full-service TA travel center at I-39/90/94 Exit 132 with 118 truck parking spaces, 9 showers, 8 fuel lanes, Popeyes, laundry, TA Truck Service (4 bays) and a CAT Scale.",I-90,132,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at TA Madison DeForest,cat-scales,5901 Highway 51,DeForest,WI,53532,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the TA Madison travel center at I-39/90/94 Exit 132 in DeForest.,I-90,132,,,,,,,yes,,
Truckers Inn (Pilot/ONE9 dealer),truck-stops,6162 US-51,DeForest,WI,53532,608-246-3040,https://locations.pilotflyingj.com/us/wi/deforest/6162-us-51,"Independent Truckers Inn truck stop (Pilot/ONE9 fuel dealer) at I-39/90/94 Exit 132 with diesel, showers, restrooms, food, truck parking and an on-site truck wash.",I-90,132,yes,yes,yes,,yes,,,,
Edgerton Travel Plaza (Roady's),truck-stops,,Edgerton,WI,53534,,https://i90truckstop.com/,"Independent Roady's-branded travel plaza at I-39/90 Exit 160, midway between Madison and Beloit, with diesel/DEF at all truck lanes, truck parking, showers and Wi-Fi.",I-90,160,yes,,yes,,yes,,,yes,
TA Janesville (TravelCenters of America #071),truck-stops,3222 US-14 E,Janesville,WI,53546,,https://www.ta-petro.com/location/wi/ta-janesville/,"TA travel center at I-39/90 Exit 171-B (US-14) with 85 truck parking spaces, 4 showers, 8 fuel lanes, Wendy's, laundry, TA Truck Service (4 bays) and a CAT Scale.",I-90,171-B,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at TA Janesville,cat-scales,3222 US-14 E,Janesville,WI,53546,,https://catscale.com/cat-scale-locator/,Certified CAT Scale (#407) at the TA Janesville travel center at I-39/90 Exit 171-B.,I-90,171-B,,,,,,,yes,,
Road Ranger Travel Center - Janesville,truck-stops,3401 Milton Ave,Janesville,WI,53545,,,Road Ranger travel center near I-39/90 Exit 171-A (Milton Ave/WIS 26) in Janesville offering fuel and truck services.,I-90,171-A,,yes,yes,,yes,,,,
Pilot Travel Center #289 - Beloit,truck-stops,3001 Milwaukee Road,Beloit,WI,53511,608-364-3644,https://locations.pilotflyingj.com/us/wi/beloit/3001-milwaukee-rd,"Pilot travel center at I-39/90/43 Exit 185-A (WIS 81) with 8 fuel lanes, 55 truck parking spaces, 5 showers, Taco Bell, DEF lanes and a CAT Scale.",I-90,185-A,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Pilot Beloit,cat-scales,3001 Milwaukee Road,Beloit,WI,53511,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot Travel Center at I-39/90/43 Exit 185-A in Beloit.,I-90,185-A,,,,,,,yes,,
Speedway - Beloit,truck-stops,2781 Milwaukee Road,Beloit,WI,53511,,,"Speedway fuel stop at I-39/90 Exit 185-A (Hwy 81) in Beloit with a 24/7 store, diesel lanes on the north side, ATM and propane exchange.",I-90,185-A,,,yes,,yes,,,,
Pomp's Tire Service - Janesville,tire-repair,3530 Newville Road,Janesville,WI,53545,608-754-1902,https://locations.pompstire.com/wi/janesville/3530-newville-road,Commercial truck tire dealer near I-39/90 in Janesville with Bridgestone/Firestone/Goodyear/Michelin truck tires and 24-hour roadside tire service.,I-90,171,,,,,,yes,,,
Dewey's Towing & Recovery,roadside-service,1633 E Huebbe Pkwy,Beloit,WI,53511,,https://www.deweystowing.com/,24-hour light and heavy-duty towing and recovery serving the I-39/90 Beloit-Janesville corridor.,I-90,185,,,,,,yes,,,
Beloit Safety & Weight Enforcement Facility,weigh-stations,,Beloit,WI,53511,,https://wisconsindot.gov/,WisDOT/State Patrol truck weigh and inspection station on I-39/90 in the Beloit-Janesville area near the Illinois state line.,I-90,,,,,,,,,,
Janesville Safety Rest Area (SRA 17),parking,,Janesville,WI,53545,,https://wisconsindot.gov/Pages/travel/road/rest-areas/17-janesville.aspx,"WisDOT safety rest area on I-39/90 near mile marker 168 north of Janesville with car and truck parking, accessible restrooms, water, vending and travel info.",I-90,,,,,,yes,,,,
Beloit Welcome Center / Travel Information Center,parking,,Beloit,WI,53511,,https://wisconsindot.gov/Pages/travel/road/rest-areas/22-beloit.aspx,"WisDOT welcome center / rest area (SRA 22) on I-39/90 near mile marker 187 approaching the Illinois line at Beloit, with car and truck parking, accessible restrooms, vending and travel info.",I-90,,,,,,yes,,,,
Blackhawk Technical College - CDL Training,cdl-schools,6004 S County Road G,Janesville,WI,53546,,https://www.blackhawk.edu/Programs-Courses/Program-Detail/program/Truck-Driving,"Public technical college in Janesville near the I-39/90 corridor offering hands-on Class A CDL truck driver training (classroom, yard and over-the-road).",I-90,,,,,,,,,,
Madison College - Truck Driving (ELDT/CDL),cdl-schools,,Madison,WI,,,https://careertraining.madisoncollege.edu/training-programs/entry-level-driver-eldt-class-a/,Madison Area Technical College offers FMCSA-compliant Entry-Level Driver Training (ELDT) Class A and Class B-to-A CDL programs serving the I-39/90/94 Madison corridor.,I-90,,,,,,,,,,
