listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action,queue_reasons
6d390c19-277a-4cba-952d-0d1f19caa00a,TA Truck Service - TA Cartersville,tire-repair,981 Cassville White Rd NW,Cartersville,GA,30121,,,34.273972,-84.807762,medium,https://www.ta-petro.com/location/ga/ta-cartersville/,"co-location with host TA Cartersville (brand-published property point); TA Truck Service at TA Cartersville, 981 Cassville White Rd (I-75 exit 296). Service bays are on the TA property; same point as the TA Cartersville row (ta-petro-scraped 34.2739,-84.8075 + Google place 34.27319,-84.807663 agree within ~80 m). [AUDITED:wrong] Same misplaced point as the CAT-at-TA row: 34.273190,-84.807663 lies in the road corridor between TA (north side, 34.2739-34.2740 per tapetro.geojson + Popeyes dataset) and Pilot #",manual-review,action=manual-review; confidence=medium
e1219266-0289-4b70-83aa-b122fa95993d,"Truck Parking Club - 1340 Joe Frank Harris Pkwy SE, Cartersville",parking,1340 Joe Frank Harris Pkwy SE,Cartersville,GA,30120,,,34.206964,-84.819403,low,https://github.com/whosonfirst-data/whosonfirst-data-venue-us-ga/blob/master/data/723/495/387/723495387.geojson,"adjacent-address anchor: WhosOnFirst venue at 1360 Joe Frank Harris Pkwy SE (same block as 1340); Truck Parking Club page confirms an active listing at 1340 Joe Frank Harris Pkwy SE, Cartersville 30120 (~4.5 mi from I-75 exit 290 per TPC), but the page's coordinates could not be retrieved (site fetch blocked). Anchor 1360 JFH Pkwy SE = 34.206964,-84.819403; 1340 is the adjacent parcel, expected wi",manual-review,action=manual-review; confidence=low
f4591f0b-087b-4856-8957-5a7e020fa209,Love's Travel Stop #801,truck-stops,1525 E 8th Ave,Cordele,GA,31015,,,31.975579,-83.758552,medium,https://github.com/dsollberger/30DayMapChallenge/blob/main/2022/data/All_The_Places/loves.geojson,"loves.com official data (All The Places loves spider, Site 801); older Love's dataset used as cross-check; ATP/loves.com 2022 scrape: 31.975579,-83.758552 (1525 E 8th Ave, Cordele 31015, phone 229-947-6205). Older RVUnicorn loves.csv (I-75 Exit 102, #0801): 31.973352,-83.756017 - the two Love's-derived vintages disagree by ~340 m (large property with Speedco; entrance vs store point). Within ~500",manual-review,action=manual-review; confidence=medium
cbfc290b-82f8-4be8-831a-e806bca0ab8c,Atlanta Commercial Tire - Dalton,tire-repair,3364 Dug Gap Road,Dalton,GA,30720,,,34.678077,-85.005197,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/740/039/721/740039721.geojson,"WhosOnFirst venue geocode (predecessor tire business at exact address); ACT Dalton, 3364 Dug Gap Rd. WOF 'Snider Tire' at 3364 Dug Gap Rd gives 34.678077,-85.005197; a second WOF venue ('Berlin Tire Centers', 3364 Dug Gap Rd SW) geocodes 34.660078,-84.998539 (~2.1 km south on the same road). Chose the northern point (nearer mapped Dug Gap Rd SW nodes and the I-75 exit 328 area). SUSPICIOUS: two sa",manual-review,action=manual-review; confidence=medium
aaca5bca-e624-4522-8f04-bf85e4e7d7d4,Snider Fleet Solutions - Forest Park,tire-repair,6025 Lees Mill Rd,Forest Park,GA,30297,,,33.590537,-84.386309,medium,https://raw.githubusercontent.com/unusualslim/dispatcher/master/db/data/locations.json,"Google Maps saved-place export (exact name + address); Snider Fleet Solutions, 6025 Lee's Mill Rd, Forest Park — Google saved place with matching name/address gives 33.5905374,-84.386309. Within Forest Park industrial area south of Atlanta, sanity OK. Google-derived point used alone (rule 4), so capped at medium.",manual-review,action=manual-review; confidence=medium
7c0afaab-bf58-41b1-9e45-2078f713a690,Clarion Pointe Forsyth I-75,hotels-truck-parking,333 Harold G. Clark Pkwy,Forsyth,GA,31029,,,33.028309,-83.908235,medium,https://github.com/whosonfirst-data/whosonfirst-data-venue-us-ga/blob/master/data/740/049/721/740049721.geojson,"WhosOnFirst/SimpleGeo venue 'Comfort Inn Forsyth' at exact address 333 Harold G Clarke Pkwy (property later rebranded Clarion Pointe, Choice hotel GA767); Single address-level POI-database match: 33.028309,-83.908235. Same property as the Choice Hotels GA767 listing (Comfort Inn -> Clarion Pointe Forsyth I-75); choicehotels.com is proxy-blocked so no second source. Sanity: sits on the Harold G Cla",manual-review,action=manual-review; confidence=medium
a66959e8-5539-4e5c-9f94-118ebedc6397,Rumble Road BP,truck-stops,1334 Rumble Rd,Forsyth,GA,31029,,,32.991792,-83.843281,low,https://github.com/whosonfirst-data/whosonfirst-data-venue-us-ga/blob/master/data/740/049/857/740049857.geojson,"nearest verified same-street neighbor anchor (1418 Rumble Rd, WhosOnFirst); BP at 1334 Rumble Rd is slightly west toward I-75 exit 181; BP's own station-finder page exists for 1334 RUMBLE ROAD FORSYTH 31029 (map.bp.com) but is proxy-blocked; Yelp/Waze/GasBuddy/AllStays confirm the address and I-75 exit 181. Neighbor anchors disagree: WOF 1418 Rumble Rd = 32.991792,-83.843281 but WOF 1528 Rumble Rd",manual-review,action=manual-review; confidence=low
d80ff428-3f9d-400d-903d-a35ee8aa95ec,Big Foot Travel Center,truck-stops,1311 Hwy 122 W,Hahira,GA,31632,,,30.99343,-83.39026,low,https://github.com/lokal-ninja/georgia/blob/master/data/cities/hahira/stuckeys.yml,"OSM anchor: Stuckey's node on Highway 122 at/near the I-75 exit 29 interchange, adjacent to (possibly same property as) Big Foot Travel Center; Big Foot Travel Center confirmed at 1311 Hwy 122 W / GA-122, Hahira 31632, I-75 Exit 29 (Yelp 'Big Foot Travel Center 939', truckstopsandservices, Waze 'Shell - Big Foot Travel Center', findtruckservice) but no source published its coordinates. OSM Stuckey",manual-review,action=manual-review; confidence=low
8f885b84-e20c-4e45-bddb-7016af7b1f78,Blue Beacon Truck Wash — Jackson,truck-washes,132 Truck Stop Way,Jackson,GA,30233,,,33.206543,-84.058558,medium,https://minusor.com/locations/blue-beacon-of-jackson/jackson/ga/132-truck-stop-way/,"directory POI coords via web search snippet; Blue Beacon Jackson, 132 Truck Stop Way (I-75 exit 201). Point 33.206543,-84.058558 nearly coincides with TA Atlanta South next door (122 Truckstop Way, 33.206476,-84.058568) — Blue Beacon sits adjacent to the TA on the same access road, so proximity is expected, but the directory may have reused the TA geocode. Same-exit cluster with Love's/Speedco and",manual-review,action=manual-review; confidence=medium
3415b15d-c29c-4fcf-b263-3c759162c45c,Love's Truck Care / Speedco #928,tire-repair,115 Truck Stop Way,Jackson,GA,30233,,,33.206151,-84.063875,medium,https://github.com/dsollberger/30DayMapChallenge/blob/master/2022/data/All_The_Places/loves.geojson,"alltheplaces scrape of loves.com + directory cross-check; Love's Truck Care/Speedco #928 at 115 Truck Stop Way, Jackson — on the Love's Travel Stop #307 property (I-75 exit 201). loves.com-scraped 33.208091,-84.05852 confirmed by reverse-geocode directory value 33.208152,-84.058629 (~15 m). Co-located with host Love's. [AUDITED:wrong] Speedco #928 is NOT at 115 Truck Stop Way: Bridgestone commercial dealer locator URL (commercial.bridgestone.com .../789307-1111-bucksnort-rd), Yelp, findtruckservice, and loves.co",manual-review,action=manual-review; confidence=medium
822e64d5-03ad-42b3-b08e-d1b518910506,Lake Park Quick Truck Wash — Lake Park,truck-washes,7061 Lake Park Bellville Rd,Lake Park,GA,31636,,,30.640606,-83.192486,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/722/549/269/722549269.geojson,"WhosOnFirst venue geocode (exact business/address); Lake Park Quick Truck Wash / Lake Park Truck Center, 7061 (Lake Park) Bellville Rd. WOF venue 'Lake Park Truck Ctr' at 7061 Bellville Rd gives 30.640606,-83.192486, ~280 m from Flying J #631 (7001 Bellville) — consistent adjacency at I-75 exit 2. Single source.",manual-review,action=manual-review; confidence=medium
1563a9b1-b685-4915-9ef4-eed8e80c4827,A Anytime Anywhere 24 Hour Mobile Truck Repair,roadside-service,2862 Barrett Ave,Macon,GA,31206,,,32.791835,-83.709166,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/739/757/833/739757833.geojson,"WhosOnFirst venue geocode (exact business name + address); A Anytime Anywhere 24 Hour Mobile Truck Repair — WOF venue 'Anytime Anywhere' at exactly 2862 Barrett Ave, Macon GA 31206: 32.791835,-83.709166. Southwest Macon, in-range. Single source, no independent confirmation.",manual-review,action=manual-review; confidence=medium
a7ec52fe-a86e-44a8-ae48-cd48c12b68bf,Comfort Inn & Suites Macon West,hotels-truck-parking,5000 Harrison Rd,Macon,GA,31206,,,32.813518,-83.725144,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/5621b7fbb75b47d8ce96b0e74a43d625a2d9f43d/data/722/825/747/722825747.geojson,"WhosOnFirst venue geocode at exact address (former brand); WhosOnFirst venue at exactly '5000 Harrison Rd Macon GA 31206' gives 32.813518,-83.725144, but under earlier flag 'Travelodge' (property has since been reflagged Comfort Inn & Suites Macon West, GA944; Choice/Yelp confirm the address, and hotel is described as ~0.3 mi from I-475 Exit 3). Single address-level source, no independent coordina",manual-review,action=manual-review; confidence=medium
635533bc-dbff-4861-ace8-074052e31f00,Macon Commercial Tire (Atlanta Commercial Tire),tire-repair,2790 Broadway,Macon,GA,31206,,,32.8113,-83.64025,low,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/723/483/233/723483233.geojson,"block-level interpolation from adjacent-address WOF venues; Macon Commercial Tire, 2790 Broadway, Macon 31206 — no source publishing coordinates for 2790 was found. Interpolated between WOF venues at 2695 Broadway (32.812069,-83.640244), 2855 Broadway (32.810576,-83.640317) and 2878 Broadway (32.810963,-83.640153); Rush Truck Center at 3069 Broadway (32.80656,-83.64127) confirms the corridor. Expe",manual-review,action=manual-review; confidence=low
5708e6e0-a61e-4647-a361-32610aeb680a,"Truck Parking Club - Golden Lot Truck Parking, Macon",parking,4970 Sardis Church Rd,Macon,GA,31216,,,32.716699,-83.727431,low,https://truckparkingclub.com/truck-parking/georgia/macon/4970-sardis-church-rd-31216,"landmark anchor: operator-described corner intersection geotag; No published coordinate found for 4970 Sardis Church Rd. Truck Parking Club/Gold Lot describe the lot entrance at the southwest corner of Sardis Church Rd and Nowell Rd S, next to QT, off I-75 Exit 153; geotagged intersection 'Sardis Church Rd/Nowell Rd S' (e-n-f/trb GA dataset) is 32.716699,-83.727431. Point is the adjacent intersect",manual-review,action=manual-review; confidence=low
4b5d062c-18db-4d39-8a06-073ae984e323,"Truck Parking Club - 120 Declaration Dr, McDonough",parking,120 Declaration Dr,McDonough,GA,30253,,,33.397705,-84.162951,medium,https://truckparkingclub.com/truck-parking/georgia/mcdonough/120-declaration-dr-30253,"WhosOnFirst rooftop geocode at exact address; Two WhosOnFirst venues at exactly '120 Declaration Dr Mcdonough GA 30253' (Luxottica Retail Distribution warehouse, K W Plastics Warehouse - IDs 739255825/723507501) both at 33.397705,-84.162951 (same underlying geocode, so effectively one source). Greenwood-area industrial street south of McDonough, consistent with a warehouse truck lot. No second ind [AUDITED:suspect] Address and use verified (LoopNet listings for 120 Declaration Dr distribution warehouse, TruckMap 'Nexus Distribution 120 Declaration Dr', TruckParkingClub + TruxSpot parking list",manual-review,action=manual-review; confidence=medium
dfc83f1a-51ce-4d8a-a0d4-15b3955ee28d,Circle K (Ringgold Travel Center),truck-stops,11418 Hwy 41,Ringgold,GA,30736,,,34.890281,-85.073172,low,https://www.circlek.com/store-locator/US/ringgold/11418-hwy-41/2723622,"adjacent-address anchor (11399 Hwy 41) at same I-75 Exit 345 complex; No published coordinate found for 11418 Hwy 41 itself (Circle K page, GasBuddy, iExit all confirm address/Exit 345 but expose no numbers). Anchor: POI Factory lists Choo Choo Truck Wash Plaza at 11399 Hwy 41, I-75 Exit 345, at 34.890281,-85.073172 - directly across/adjacent to the Circle K travel center, so the point is within ~",manual-review,action=manual-review; confidence=low
8abd0ae7-4cad-4015-9309-0c1ad798955e,Georgia DPS Weigh Station 1 - I-75 Southbound (Catoosa County),weigh-stations,I-75 South near mile marker 343,Ringgold,GA,,,,34.8809,-85.05279,medium,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 334 'Georgia Weigh Station Region 1 South (Catoosa), I-75S, MP 342, Ringgold' = 34.88,-85.052; rv-nav-ds weigh_station_api.csv row 224 (listed under 'Dalton Georgia') = 34.8809,-85.05279 (used). Facility is actually at MM ~342 near Tunnel Hill (zip 30755), i.e. 'near mile marker 343' as in input. SB  [AUDITED:confirmed] NTAD row 334 'Region 1 South (Catoosa), I-75S, MP 342, Ringgold' = 34.88,-85.052 and rv-nav (listed under 'Dalton Georgia') = 34.8809,-85.05279, re-verified in the raw files. MM 3 [FINAL-AUDIT:demoted] Identity/direction/MM independently confirmed (TruckDown 'Catoosa Weigh Stati",manual-review,action=manual-review; confidence=medium
6a994e3d-56e9-4f0c-97dc-5557807a5fe4,Georgia DPS Weigh Station 2 - I-75 Northbound (Catoosa County),weigh-stations,I-75 North near mile marker 343,Ringgold,GA,,,,34.87938,-85.04834,medium,https://github.com/tbeerbower/vanlife/blob/08f1da90fa6d4af408d67f92b850b102558302e8/vanlife-backend/src/main/resources/NTAD_Truck_Stop_Parking_9110160632932345500.csv,"USDOT NTAD Truck Stop Parking directional record + weigh-station API dataset cross-check; NTAD row 333 'Georgia Weigh Station Region 1 North (Catoosa), I-75N, MP 342, Ringgold' = 34.879,-85.048; rv-nav-ds weigh_station_api.csv row 225 = 34.87938,-85.04834 (used). TruckMap lists 'Weigh Station Ringgold NB I-75 N, GA 30755'. NB point east of SB twin, correct side. [AUDITED:confirmed] NTAD row 333 'Region 1 North (Catoosa), I-75N, MP 342, Ringgold' = 34.879,-85.048 and rv-nav row 225 = 34.87938,-85.04834, re-verified. Sits ~400 m on the SE side of the SB twin -  [FINAL-AUDIT:demoted] NB facility independently exists (Trucker Guide 'NB Catoosa WS, Tunnel Hill 30755' = GA DPS MCCD Region 1 Statio",manual-review,action=manual-review; confidence=medium
103d2a5b-3b82-4062-b665-c34a02e55421,"Truck Parking Club - 693 Karen Dr, Ringgold",parking,693 Karen Dr,Ringgold,GA,30736,,,34.967836,-85.205686,low,https://truckparkingclub.com/truck-parking/georgia/ringgold/693-karen-dr-30736,"same-street neighbor anchor (555 Karen Dr, Geocodio rooftop geocode); No coordinate found for 693 Karen Dr itself. Anchor: NPR/HUD flood dataset (geocodio) places 555 Karen Drive, Ringgold GA 30736 at 34.967836,-85.205686; 693 is farther down the same short dead-end street (TPC: 'end of a dead end road', ~1 mi from I-75 Exit 353 - consistent). Property records confirm 693 Karen Dr exists (East Rid",manual-review,action=manual-review; confidence=low
51453818-0072-4986-b256-b8c8c38fe0b2,Blue Beacon Truck Wash — Tifton,truck-washes,27 Expressway Ln,Tifton,GA,31794,,,31.426828,-83.514652,medium,https://mh.maptons.com/p/14748761481,"directory POI coords via web search snippet; Blue Beacon Tifton, 27 Expressway Ln (I-75 exit 60). 31.4268276,-83.5146516; supported by WOF venue at neighboring 40 Expressway Ln (31.426136,-83.515131, ~90 m) and Union Rd/Expressway Ln node (31.425737,-83.517255). ~370 m from host-area Pilot #192 — consistent, but no second source within 150 m for the exact parcel.",manual-review,action=manual-review; confidence=medium
05c5310e-ad0b-4447-8ebb-2d944b974f0d,Howard Johnson by Wyndham Tifton GA I-75,hotels-truck-parking,579 Old Omega Rd,Tifton,GA,31794,,,31.44162,-83.52709,low,https://www.wyndhamhotels.com/hojo/tifton-georgia/howard-johnson-tifton-i-75/overview,"interpolation between verified neighbors on Old Omega Rd; No published coordinate found for 579 Old Omega Rd (Wyndham/aggregator pages confirm address only). Bracketing anchors: Tenneson Nissan 535 Old Omega Rd 31.4436,-83.5231 (Nissan official locator) and WhosOnFirst venues at 603/605 Old Omega Rd 31.44049,-83.530744 / 31.440489,-83.530787; 579 falls between, and the geotagged 'Old Omega Rd/I-75",manual-review,action=manual-review; confidence=low
d296a4d1-0b43-4775-8060-7aff11dcba16,Allstate Repair (All State Truck Stop),roadside-service,475 Pine St,Unadilla,GA,31091,,,32.256023,-83.738816,medium,https://raw.githubusercontent.com/GoodyIT/scrapy/master/prev/myworks/ptp/ptp_20170602.csv,"truck-stop network dataset (exact business name + address); All State Truck Stop, 475 Pine Street, Unadilla — dataset row with exact name/address gives 32.256023,-83.738816, right at I-75 exit 121/Unadilla. Dataset zip has a typo (31901 vs 31091) but street/city/phone match. Single source.",manual-review,action=manual-review; confidence=medium
bfadf192-bbdd-45b1-a64a-e6bf10c2ba74,24/7 Diesel and Tire Repair,roadside-service,3750 Madison Hwy,Valdosta,GA,31601,,,30.743634,-83.277352,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/master/data/723/115/937/723115937.geojson,"WhosOnFirst venue geocode (exact address, predecessor diesel shop); 24/7 Diesel and Tire Repair, 3750 Madison Hwy, Valdosta. Two WOF venues at exactly 3750 Madison Hwy ('Valdosta Diesel Svc', 'Milo Sanitation') share 30.743634,-83.277352, ~1.2 km down Madison Hwy from Pilot #4561 (3460 Madison Hwy) toward I-75 exit 11 — consistent. Single geocode source. [AUDITED:suspect] Business verified at 3750 Madison Hwy (Yelp, BBB, Michelin dealer locator, own site 247dieselandtirerepair.com, TruckDown), but no second independent geocode found; point rests sol",manual-review,action=manual-review; confidence=medium
dd7fbadd-a3f0-4c41-a4dd-8cb7a57ad7ba,"CAT Scale — Love's Travel Stop #550, Valdosta",cat-scales,2315 Old Clyattville Rd,Valdosta,GA,31601,,,30.77424,-83.29849,medium,https://www.loves.com/locations/ga/valdosta/loves-travel-stop-valdosta-550,"web search snippets, two values ~290 m apart; Love's #550, 2315 Old Clyattville Rd, Valdosta (I-75 exit 13; opened 2024, absent from older datasets). Two snippet-derived values: 30.776031,-83.297411 and 30.774006,-83.299523 — agree within ~300 m (>150 m), so medium. Position fits exit 13 and the exit-11/exit-2 corridor. CAT scale on host Love's property. [AUDITED:wrong] Two independent sources agree ~230 m SW of the proposed point: recent OSM node 12620778117 (lokal-ninja valdosta/loves.yml; Love's, Old Clyattville Road) at 30.77424,-83.29849, and",manual-review,action=manual-review; confidence=medium
3123ff2a-256c-46fd-a7de-2571ee9f2abb,Days Inn by Wyndham Valdosta I-75,hotels-truck-parking,1827 West Hill Ave,Valdosta,GA,31601,,,30.821132,-83.310514,medium,https://raw.githubusercontent.com/whosonfirst-data/whosonfirst-data-venue-us-ga/5621b7fbb75b47d8ce96b0e74a43d625a2d9f43d/data/740/065/087/740065087.geojson,"WhosOnFirst venue 'Days Inn Valdosta' at exact address + neighbor cross-check; WhosOnFirst venue named 'Days Inn Valdosta' at exactly '1827 W Hill Ave Valdosta GA 31601' gives 30.821132,-83.310514. Cross-check: Waffle House official locator puts WH #348 at 1819 W Hill Ave (adjacent lot, I-75 Exit 16) at 30.82015,-83.31169 (~150 m), confirming the block. Wyndham page confirms the hotel/address is c [AUDITED:suspect] Could not independently confirm parcel-level accuracy: hotel existence/address verified (Wyndham, Yelp, TravelWeekly: 1827 W Hill Ave, I-75 exit 16 & Hwy 84) but no booking/GDS sou",manual-review,action=manual-review; confidence=medium
371724fa-2260-4d55-bbc7-0ddeeb680138,Love's Travel Stop #550,truck-stops,2315 Old Clyattville Rd,Valdosta,GA,31601,,,30.77424,-83.29849,medium,https://www.truckstopsandservices.com/location_details.php?id=60750,"truck-stop directory coordinate; second source only agrees within ~300 m; Opened Aug 2024, too new for the bulk datasets used elsewhere. Directory sources: 30.776031,-83.297411 (truckstopsandservices, Love's #550, 2315 Old Clyattville Rd, I-75 Exit 13) vs 30.774006,-83.299523 (campground directory) - ~300 m apart, both at the Exit 13/Old Clyattville Rd interchange. loves.com page (blocked to fetch [AUDITED:wrong] Same as CAT row: OSM node 12620778117 (30.77424,-83.29849) and campgroundviews (30.774006,-83.299523) agree with each other and refute the truckstopsandservices point 30.776031,-83",manual-review,action=manual-review; confidence=medium
c73ec493-6f43-42fd-94ef-d086b83eaf2b,"CAT Scale — Speedway #7147, Athens",cat-scales,2920 Decatur Pike,Athens,TN,37303,,,35.469129,-84.652949,medium,https://truckerguideapp.com/diesel-stations/speedway-206182,"brand-directory coords via search; Trucker Guide listing for Speedway 2920 Decatur Pike prints these coords; consistent with I-75 exit 49 NW of Athens. CAT scale sits on host Speedway #7147 property. Single source, no second confirmation.",manual-review,action=manual-review; confidence=medium
