listing_id,business_name,city,state,interstate,lat,lng,severity,findings,miles_outside_state,miles_outside_corridor
50a29c91-4d5a-429d-a8ae-bc27851fde1c,T Ricks Travel Center,Hazen,AR,I-40,,,no-coordinates,no-coordinates,,
17cb6c79-6277-4649-8ed0-b39aaecd96bd,T&T Mobile Repair - Birch Run,Birch Run,MI,I-75,,,no-coordinates,no-coordinates,,
e004f829-8d70-4cd9-ab02-d6f481ede413,T3 Truck Trailer & Tire Service,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
e36e07df-2f06-48a6-9494-8cf3b0f4cc15,TA Ashland (TravelCenters of America),Ashland,VA,I-95,,,no-coordinates,no-coordinates,,
e102d6bd-874c-43d0-b9f6-c8a9dbbe4832,TA Baltimore #216,Baltimore,MD,I-95,,,no-coordinates,no-coordinates,,
ff19357b-eb93-4483-9e4e-ebb40e07fe36,TA Baltimore South #151,Jessup,MD,I-95,,,no-coordinates,no-coordinates,,
91b8ddaa-6012-4ab7-839a-ded888eb912d,TA Candler (TravelCenters of America #221),Candler,NC,I-40,,,no-coordinates,no-coordinates,,
09974385-8c93-4bb5-be59-13552b53e2b3,TA Denmark (TravelCenters of America #245),Denmark,TN,I-40,,,no-coordinates,no-coordinates,,
3e5fef77-bc72-4174-b45d-04f6096c8fde,TA Earle (TravelCenters of America #033),Earle,AR,I-40,,,no-coordinates,no-coordinates,,
f35c37d4-6118-40c1-8380-1edf8e79777d,TA Elkton #019,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
366ea2a6-4116-4ce3-bc64-01fdac0dcb60,TA Express Atkins,Atkins,AR,I-40,,,no-coordinates,no-coordinates,,
68afff98-8a4c-42be-b099-e87e50b08a38,TA Express Cookeville,Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
ebb8ad22-3283-4fc6-9918-66a8ef8ef9dd,TA Express Stony Creek (former Davis Travel Center),Stony Creek,VA,I-95,,,no-coordinates,no-coordinates,,
eec1d852-2b50-47f7-a59e-b1238f1ace2d,TA Florence,Florence,KY,I-75,,,no-coordinates,no-coordinates,,
d19be5c3-65f2-471d-9281-0cfeeaa8ceb0,TA Franklin (TravelCenters of America #157),Franklin,TN,I-65,,,no-coordinates,no-coordinates,,
783d1792-e352-4fb3-bd2b-fc38951c19c8,TA Gary #010 (Burr Street),Gary,IN,I-65,,,no-coordinates,no-coordinates,,
74398e08-61e6-41b8-b3fd-e22c6c6cf6d0,TA Jacksonville South #248,Saint Johns,FL,I-95,,,no-coordinates,no-coordinates,,
cd4783d1-b67c-4c09-b056-6a72f5606229,TA Knoxville West,Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
b621363d-e4d4-40c6-a04d-09e950264b12,TA Manning (TravelCenters of America #179),Manning,SC,I-95,,,no-coordinates,no-coordinates,,
2937ca5e-063c-4ac7-b4c4-0e7da286f488,TA Montgomery #111,Montgomery,AL,I-65,,,no-coordinates,no-coordinates,,
7a03c1f5-6b4d-4951-98a2-a3e752d2270b,TA Richmond (TravelCenters of America),Ashland,VA,I-95,,,no-coordinates,no-coordinates,,
eb48d156-9ad9-4fa3-b8eb-cfc7b29a49a4,TA Saginaw #198 (Bridgeport),Bridgeport,MI,I-75,,,no-coordinates,no-coordinates,,
6bad6451-4f76-45b8-9a3b-4a1aad414f83,TA Savannah (TravelCenters of America #177),Richmond Hill,GA,I-95,,,no-coordinates,no-coordinates,,
b9b49d33-ae7d-4ca0-b197-6986c17eef18,TA Seymour,Seymour,IN,I-65,,,no-coordinates,no-coordinates,,
7b340f8f-28fc-4bca-83a8-bee8a793a4fb,TA Travel Center - Monroe #069,Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
687996be-4fd9-4464-a9b3-3df5b2c7f505,TA Travel Center #288 (Lake City),Lake City,FL,I-75,,,no-coordinates,no-coordinates,,
28c41568-118b-4e1f-aee1-469f8a634af9,TA Travel Center Brunswick,Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
f92acc99-4e8c-4f4a-9eb4-3953a57aae4f,TA Truck Service - Candler,Candler,NC,I-40,,,no-coordinates,no-coordinates,,
9c955780-f55e-47c3-b3d1-62781388e2af,TA Truck Service - Jacksonville South,Saint Johns,FL,I-95,,,no-coordinates,no-coordinates,,
de64c6c1-113f-4ede-a07c-93d02f8f1193,TA Truck Service - Lake City,Lake City,FL,I-75,,,no-coordinates,no-coordinates,,
54d7e6d4-f558-42b6-af10-f87f0b9fe8e6,TA Truck Service - Monroe,Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
4f94e1cf-fe15-4bba-917c-9f389ab3bd04,TA Truck Service - Monroe (#069),Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
4d1432ba-9d0d-4905-909b-2fce8d5d6497,"TA Truck Service - Petro #325, North Baltimore",North Baltimore,OH,I-75,,,no-coordinates,no-coordinates,,
ec42dd30-c4fc-415f-9b7e-c4627f74bae6,TA Truck Service - Petro Knoxville,Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
5c20a67d-267d-4868-aba5-210a14624dbc,TA Truck Service - Petro Ocala,Reddick,FL,I-75,,,no-coordinates,no-coordinates,,
065b431c-e56b-493b-a68a-b9ba7e309d23,TA Truck Service - Petro West Memphis,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
b5977e77-d52c-472c-8621-4ea27662cfb4,TA Truck Service - Saginaw (#198),Bridgeport,MI,I-75,,,no-coordinates,no-coordinates,,
c63db5dc-8787-4c30-b828-16e6ea586188,TA Truck Service - Seymour,Seymour,IN,I-65,,,no-coordinates,no-coordinates,,
b3599210-d9f5-44da-8fc9-fedf5816e0ed,TA Truck Service - TA Earle,Earle,AR,I-40,,,no-coordinates,no-coordinates,,
805a25ba-76a7-4f54-a6f6-0cc3ec6e3ff9,TA Truck Service - TA Florence,Florence,KY,I-75,,,no-coordinates,no-coordinates,,
647347d8-57c8-4ae1-8388-cdd3897bd0bf,TA Truck Service - TA Franklin #157,Franklin,TN,I-65,,,no-coordinates,no-coordinates,,
5003bce1-1cfa-45ff-a23d-5f31e1df1450,TA Truck Service - TA Walton,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
bd4ef3ee-4a8d-48f5-bb60-aaa6dddd648d,"TA Truck Service - TA Wapakoneta #082, Wapakoneta",Wapakoneta,OH,I-75,,,no-coordinates,no-coordinates,,
a8c59dd9-a02e-41d1-b843-850c5fa78b43,TA Truck Service - Whitestown,Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
713ec7f7-b945-4cab-8cda-063d5d117e1b,TA Truck Service - Wildwood,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
e0b210c3-6279-48a6-b091-059a2aa3a3ca,TA Truck Service — Montgomery,Montgomery,AL,I-65,,,no-coordinates,no-coordinates,,
ae5c7f98-3827-4f30-a664-af01f578db47,TA Truck Service (Elkton),Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
7eaa790a-ef79-4337-8268-12328f968bfb,TA Truck Service #326 (at Petro N. Little Rock),North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
383a91a5-b35c-448c-ac46-a2204f600caa,TA Truck Service #349 (Petro Kingston Springs),Kingston Springs,TN,I-40,,,no-coordinates,no-coordinates,,
ae07d309-759d-4ad4-bf96-96cc0f8f3ebe,TA Truck Service at Petro Dodge City,Hanceville,AL,I-65,,,no-coordinates,no-coordinates,,
779bb801-20f2-4567-b127-011270581bd1,TA Truck Service at Petro Gary,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
3c6b703c-e8bb-418c-902c-1733badf33f6,TA Truck Service at Petro Remington,Remington,IN,I-65,,,no-coordinates,no-coordinates,,
7ee7902b-c0a6-4f09-8cd7-ba06e9ecb000,TA Truck Service at TA Gary,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
7d74bb54-f22d-4594-8bc8-9d9710f88ac0,TA Vero Beach #197,Vero Beach,FL,I-95,,,no-coordinates,no-coordinates,,
dee17bfa-a6bf-4da0-8d48-95a9231de439,TA Walton,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
51296b6f-d325-4a97-a48f-d7a315a5e7e0,TA Wapakoneta #082,Wapakoneta,OH,I-75,,,no-coordinates,no-coordinates,,
0fd1e82b-0a8e-410b-9af9-8787d6ab89b8,TA Whitestown (TravelCenters of America #173),Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
245d9e0f-cb95-461e-822a-e458c03212ed,TA Wildwood (TravelCenters of America),Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
a57598de-7650-40f5-a6c7-57697b006955,TAG Truck Center - Jackson (Freightliner/Western Star),Jackson,TN,I-40,,,no-coordinates,no-coordinates,,
5ad2354d-2ee0-42ab-b983-c07c9716e753,Taylor & Sons Truck & Tire,Ridgeland,SC,I-95,,,no-coordinates,no-coordinates,,
e9f9100d-6132-4979-a13e-bc3f90a6df1f,Taylorsville Rest Area (I-65),Taylorsville,IN,I-65,,,no-coordinates,no-coordinates,,
0dacd3b0-435a-46af-9e4f-da23099fc2bb,TD Commercial Tire,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
84220419-b8f4-47eb-bae1-d9fb3dc20040,"TDOT Haywood County Welcome Center / Rest Area (I-40 Westbound, MM 44-45)",Stanton,TN,I-40,,,no-coordinates,no-coordinates,,
d375452a-670c-4a2e-8d3e-92fc53756210,"TDOT I-65 Truck Parking Area (former Northbound Weigh Station, Giles County)",Ardmore,TN,I-65,,,no-coordinates,no-coordinates,,
79b23309-1563-43cb-9657-4edb9d990acb,"TDOT Madison County Rest Area (I-40 Eastbound, MM 73)",Denmark,TN,I-40,,,no-coordinates,no-coordinates,,
128a2d09-7f2f-42f0-81cc-1f714b61b3d7,Tennessee Weigh Station - I-75 Northbound (Bradley County),Cleveland,TN,I-75,,,no-coordinates,no-coordinates,,
e9a4dbbb-9015-4850-91ec-28fbad53f841,Tennessee Weigh Station - I-75 Northbound (Knox County),Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
34f173ec-5520-4e3b-aa7e-41cd6bb9de9d,Tennessee Weigh Station - I-75 Southbound (Bradley County),Cleveland,TN,I-75,,,no-coordinates,no-coordinates,,
804c5c9d-e0f9-4667-984d-e4bbd51775db,Tennessee Weigh Station - I-75 Southbound (Knox County),Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
132a8918-4b7b-429b-b420-ce69e9ecb151,"Tennessee Weigh Station — I-65 Southbound (Robertson County, near KY line)",Mitchellville,TN,I-65,,,no-coordinates,no-coordinates,,
7814b01a-0e7a-4500-a515-e265c22c0e26,Tennessee Welcome Center - Hartford / Cocke County (I-40 Westbound),Hartford,TN,I-40,,,no-coordinates,no-coordinates,,
c1b2faaa-1b77-420d-88ce-d1d2d36f7a5b,"Tennessee Welcome Center - I-65 (Ardmore, Northbound)",Ardmore,TN,I-65,,,no-coordinates,no-coordinates,,
fa49ec43-3e91-412d-bb7f-74b00fe90df0,Tennessee Welcome Center - Memphis (I-40 Riverside Dr),Memphis,TN,I-40,,,no-coordinates,no-coordinates,,
dde95330-d441-40ca-8bce-f0361edba20b,Texaco / Shop N Fill (Verbena),Verbena,AL,I-65,,,no-coordinates,no-coordinates,,
50c54637-cbc4-4afc-95f4-10e946870d06,"Thompson Truck Group - Cookeville (International dealer, former Landmark International)",Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
e806b433-adca-47ef-a552-5a19b5070417,Thorough Truck & Barger Towing (Thoroughtruck Truck Repair and Towing),Mount Vernon,KY,I-75,,,no-coordinates,no-coordinates,,
89e8f796-d286-4e0e-b0d3-327b03d76cfa,"THP Check Station - Poplar Springs (Lexington area, portable scales)",Lexington,TN,I-40,,,no-coordinates,no-coordinates,,
db877e00-74cc-4667-b567-9cc8df78f72b,THP Commercial Vehicle Scale Complex - Haywood County (I-40 Westbound),Brownsville,TN,I-40,,,no-coordinates,no-coordinates,,
27a1a923-bb4b-4022-bdd5-d0397249ed58,Tim's Towing & Recovery,Savannah,GA,I-95,,,no-coordinates,no-coordinates,,
bef99f45-641b-4410-b4a8-9b261b2b1c72,"Tire Sales & Service, Inc. (Commercial Tires)",Fayetteville,NC,I-95,,,no-coordinates,no-coordinates,,
5495d58c-7ab4-4954-af09-7e7d9a6b6804,TNT Services (Fleet Washing / Drive-Thru Truck Wash),Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
d633d094-cbd4-47a2-86d1-ca8aaa96a78e,TNT Services Truck Wash,Sharonville,OH,I-75,,,no-coordinates,no-coordinates,,
f393fa83-15a7-4d7c-9f98-4440c77db4c8,Toledo Tank Wash,Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
e1730d2e-0567-43bc-a3db-6e15a0f8cb11,Toledo Truck Hub,Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
a9a6b5c2-d0aa-4f0b-bce6-0feba95184e7,"Tommie's Auto, Diesel Repair & Towing",Walterboro,SC,I-95,,,no-coordinates,no-coordinates,,
31718477-7df3-4315-ab74-52083054b6e5,TranSource Truck & Trailer Centers - Hickory/Newton,Newton,NC,I-40,,,no-coordinates,no-coordinates,,
7e5d2317-5854-4dbb-8ebd-dad61a06f0c4,TransTech CDL Training (Fayetteville),Fayetteville,NC,I-95,,,no-coordinates,no-coordinates,,
f7863403-1639-472e-b903-9988f0e87e7d,Travel Inn Hazen,Hazen,AR,I-40,,,no-coordinates,no-coordinates,,
b9f278be-2aaa-4588-ba3b-843fe44fe91d,Travel Store (Burma Rd),Nebo,NC,I-40,,,no-coordinates,no-coordinates,,
41310565-f89e-49e0-9596-d17a218a165b,Travelodge by Wyndham Sellersburg / Louisville North,Sellersburg,IN,I-65,,,no-coordinates,no-coordinates,,
837b89e1-93fb-456c-9c38-ec7e3f0a8cef,Tri-City Wrecker & Auto Repair,Petersburg,VA,I-95,,,no-coordinates,no-coordinates,,
f4ede9a9-960e-46a2-a8e7-8251b45405d2,Triple G Truck Wash,Mount Vernon,KY,I-75,,,no-coordinates,no-coordinates,,
53bc511f-3b30-4ac3-aed3-597e416f3f38,Truck & Trailer Parking - 1849 Summer St (Hammond),Hammond,IN,I-65,,,no-coordinates,no-coordinates,,
cf54cfb5-5556-4180-815e-ddeecc159719,Truck & Trailer Parking - 3870 Chase St (Gary),Gary,IN,I-65,,,no-coordinates,no-coordinates,,
d7bc6a17-c3e3-408a-92a1-e403c30794a7,Truck & Trailer Parking - 5200 Cleveland St (Merrillville),Merrillville,IN,I-65,,,no-coordinates,no-coordinates,,
43a04cd8-4924-4c2d-8404-1bb132180ce8,Truck & Trailer Parking - 6800 W 9th Ave (Gary),Gary,IN,I-65,,,no-coordinates,no-coordinates,,
cb0165c3-ad4e-448f-b5ea-7a87baef77a9,Truck & Trailer Parking - 743 131st Place (Hammond),Hammond,IN,I-65,,,no-coordinates,no-coordinates,,
31a18b65-6475-4880-9203-f8d44505a815,Truck & Trailer Parking - Avco Blvd (Sellersburg),Sellersburg,IN,I-65,,,no-coordinates,no-coordinates,,
3424577e-6317-4273-9ec2-7f64adb7c073,Truck & Trailer Parking off US-72 (Athens),Athens,AL,I-65,,,no-coordinates,no-coordinates,,
810e3a7f-2fb7-4966-be83-faa58fbc5407,Truck and Trailer Mobile Repair - Flint,Flint,MI,I-75,,,no-coordinates,no-coordinates,,
642f5b91-976b-4b31-aee9-c9dec2f544e8,Truck N Learn CDL Training,Woodbridge,VA,I-95,,,no-coordinates,no-coordinates,,
bf442593-3ba3-4d1b-b752-64b98bbf4d0f,Truck Parking Club - 11758 Township Rd 100 (Findlay),Findlay,OH,I-75,,,no-coordinates,no-coordinates,,
7c721c5c-0428-4578-bf6b-212951c81717,Truck Parking Club - 11775 Snyder Rd (Knoxville),Knoxville,TN,I-75,,,no-coordinates,no-coordinates,,
4b5d062c-18db-4d39-8a06-073ae984e323,"Truck Parking Club - 120 Declaration Dr, McDonough",McDonough,GA,I-75,,,no-coordinates,no-coordinates,,
0d70ce2a-08a6-478f-a91b-b626f7086ab3,Truck Parking Club - 1290 N Monroe St (Monroe),Monroe,MI,I-75,,,no-coordinates,no-coordinates,,
1fabdfbe-abcc-4db1-b41b-dec1fa3d3fa7,Truck Parking Club - 1333 Matzinger Rd / Ironhorn Enterprises (Toledo),Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
d0b52ba6-cc9b-45c7-878c-ce598cbfaf24,Truck Parking Club - 1464 Brevard Rd lot,Asheville,NC,I-40,,,no-coordinates,no-coordinates,,
603f66e7-ab68-4307-908f-1d1d6ca2d69a,Truck Parking Club - 1712 Germantown Rd (Middletown),Middletown,OH,I-75,,,no-coordinates,no-coordinates,,
8ccbab3d-94f9-4ece-a131-e5e5419e8203,Truck Parking Club - 1801 Edison Dr (Lexington),Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
af93fa04-c103-493c-aa68-469a003407a6,"Truck Parking Club - 1960 US Highway 70 SE, Hickory",Hickory,NC,I-40,,,no-coordinates,no-coordinates,,
659aef3d-030d-4e6b-b626-74956b50d0b5,"Truck Parking Club - 215 Basswood Ave (Dayton, bobtail/box)",Dayton,OH,I-75,,,no-coordinates,no-coordinates,,
17e513b1-c6cb-4d55-a60c-54cf04234398,Truck Parking Club - 250 W Cumberland Gap Pkwy (Corbin),Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
d243ac8c-5b16-4d91-b0be-38e63fc99da2,Truck Parking Club - 2601 Verity Pkwy (Middletown),Middletown,OH,I-75,,,no-coordinates,no-coordinates,,
50e12207-792b-4c19-9ce5-f072abdc9e46,Truck Parking Club - 2710 S Main St (Middletown),Middletown,OH,I-75,,,no-coordinates,no-coordinates,,
8f05b35f-a63f-4345-a04c-fac2729ef302,Truck Parking Club - 3100 Transportation Rd / Heavy Haul Transport (Dayton),Dayton,OH,I-75,,,no-coordinates,no-coordinates,,
431362ab-4fef-4f4f-bfb1-5a6b46b0ceec,"Truck Parking Club - 325 U.S. Hwy 70 SW, Hickory",Hickory,NC,I-40,,,no-coordinates,no-coordinates,,
1d82a098-865a-4a0a-9c55-c56dc2c9feee,Truck Parking Club - 3350 Stop 8 Rd (Dayton),Dayton,OH,I-75,,,no-coordinates,no-coordinates,,
efa068e0-042c-4242-a821-08949d2486c2,"Truck Parking Club - 3501 S 500 E, Whitestown",Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
592fd7e2-c237-4e04-931c-ba3329687ed7,Truck Parking Club - 3928 Glenway Ave (Cincinnati),Cincinnati,OH,I-75,,,no-coordinates,no-coordinates,,
add1c18a-6a1a-4dd0-8364-a3685f8a4c51,Truck Parking Club - 415 Scruggs Road (Chattanooga),Chattanooga,TN,I-75,,,no-coordinates,no-coordinates,,
268e78c1-514e-4c7c-a65e-e14e47d34c68,Truck Parking Club - 415 W Seymour Ave (Cincinnati),Cincinnati,OH,I-75,,,no-coordinates,no-coordinates,,
2701ec88-7347-4c3f-bd8d-080b9c8a2798,"Truck Parking Club - 4287 S Indianapolis Rd, Whitestown",Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
02249e40-0250-4d39-8929-73504935f55f,Truck Parking Club - 435 Dura Ave (Toledo),Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
d111217f-786e-4b71-b57e-ffa4dca9f3b2,Truck Parking Club - 47 Walker Way,Canton,NC,I-40,,,no-coordinates,no-coordinates,,
b9aaf283-56ff-4714-a122-bff468dfc77c,"Truck Parking Club - 5102 E 500 S, Whitestown",Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
431cc9de-65e3-48ad-aed1-2bc3794f95ad,Truck Parking Club - 5430 Stickney Ave (Toledo),Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
00151f69-dcb6-4510-ac9e-19f6c5ba77a2,Truck Parking Club - 6180 Benore Rd (Toledo),Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
3d065e68-3f21-47d9-8ace-4670366e6fed,Truck Parking Club - 6180 Hagman Rd (Toledo),Toledo,OH,I-75,,,no-coordinates,no-coordinates,,
253d5108-e1f2-4387-ad7d-b82e1a18712a,Truck Parking Club - 636 N Irwin St (Dayton),Dayton,OH,I-75,,,no-coordinates,no-coordinates,,
103d2a5b-3b82-4062-b665-c34a02e55421,"Truck Parking Club - 693 Karen Dr, Ringgold",Ringgold,GA,I-75,,,no-coordinates,no-coordinates,,
de70c755-60b8-4e50-bf23-b807d3f7da97,"Truck Parking Club - 737 W 6th St (Cincinnati, bobtail/box only)",Cincinnati,OH,I-75,,,no-coordinates,no-coordinates,,
ccb0260f-c724-403d-9128-09d6a31b4fab,Truck Parking Club - 7422 Bonnyshire Drive (Chattanooga),Chattanooga,TN,,,,no-coordinates,no-coordinates,,
00da872b-f8e1-4216-87b8-2991147f166f,"Truck Parking Club - 750 Buckeye Rd (Lima, bobtail)",Lima,OH,I-75,,,no-coordinates,no-coordinates,,
49433ba9-dcea-4fa2-81f6-46cc54bf922c,Truck Parking Club - 799 12th Ave N (Bobtail/Box Truck Parking),Nashville,TN,I-40,,,no-coordinates,no-coordinates,,
3a916e0e-766f-4fe5-b3ac-6613861492e7,Truck Parking Club - 8145 Connector Dr (Florence),Florence,KY,I-75,,,no-coordinates,no-coordinates,,
104adff6-82d2-42b0-9d1b-1a8ef5b55a2a,Truck Parking Club - 830 Byrley Rd (Corbin),Corbin,KY,I-75,,,no-coordinates,no-coordinates,,
7d908a8c-749c-4c46-9c03-9c73ad7b7b36,Truck Parking Club - 830 Eastern Bypass (Richmond),Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
582280fa-d1b8-4e9f-aee1-575fa00b8e8a,Truck Parking Club - 8477 US-42 (Florence),Florence,KY,I-75,,,no-coordinates,no-coordinates,,
9b1575ec-7faf-47cb-b245-8d261efc12a0,"Truck Parking Club - 8814 Dietz Ave, Hickory",Hickory,NC,I-40,,,no-coordinates,no-coordinates,,
c4ad7a64-e08a-4c08-a883-277380ff7226,Truck Parking Club - 956 Enterprise Ct (Lexington),Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
56a93068-45d4-4033-ba20-a00d3fe66ba6,Truck Parking Club - Auburn Hills,Auburn Hills,MI,I-75,,,no-coordinates,no-coordinates,,
01d5116b-6fc7-4a6f-909d-11d594522aab,Truck Parking Club - Candler lot off Smokey Park Hwy,Candler,NC,I-40,,,no-coordinates,no-coordinates,,
289a8cee-2feb-4452-9a37-b821e45c8d48,Truck Parking Club - Cookeville (Salem Rd),Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
c7f25b2f-f452-4eb3-b77d-7f74097bd34e,Truck Parking Club - Madison Heights,Madison Heights,MI,I-75,,,no-coordinates,no-coordinates,,
06f08845-dcc4-42ec-ba62-5d3c2c28faa6,Truck Parking Club - Marr Rd Lot,Columbus,IN,I-65,,,no-coordinates,no-coordinates,,
3b1af415-b8bf-4ca7-85f5-a726b332c3ea,Truck Parking Club - Monterey (Industrial Drive),Monterey,TN,I-40,,,no-coordinates,no-coordinates,,
304c91be-ba96-4f09-83ec-8258f6ed4716,Truck Parking Club - Online Transport (Georgetown),Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
110ba438-bcf5-4d06-892f-4c107be0581f,Truck Parking Club - Pence Ln lot behind Workman's Travel Center,Ozark,AR,I-40,,,no-coordinates,no-coordinates,,
60782b45-eee6-4dd1-89f2-83b16975bc81,Truck Parking Club - Phoenix Transportation Services (Georgetown),Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
e29487fb-5a70-43e2-9153-5df9b85f9b83,Truck Parking Club - R.C. Transport LLC (Athens),Athens,TN,I-75,,,no-coordinates,no-coordinates,,
042f917c-41af-484c-899b-051ebf3194f9,Truck Parking Club - Seymour (1001 S Commerce Dr),Seymour,IN,I-65,,,no-coordinates,no-coordinates,,
98e68fa9-34aa-446a-b6c4-f8fce0026b24,"Truck Parking Club - Shell/Gold Star Lot, 355 Violet Rd (Crittenden)",Crittenden,KY,I-75,,,no-coordinates,no-coordinates,,
5cb0eddc-0234-4964-8e45-0cb9980b9c8b,Truck Parking Club lot - 2409 IL-145 Metropolis,Metropolis,IL,I-24,,,no-coordinates,no-coordinates,,
76c7094c-a57d-4c9f-9232-1343eead5d58,Truck Parking Club lot - 6906 AR-124,Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
5ea6edb7-8a31-4b40-a59a-aac43a2f9d9c,"Truck Parking Club property - 1420 TN-96, Fairview",Fairview,TN,I-40,,,no-coordinates,no-coordinates,,
bdc8b533-9542-4312-b7da-1a39a2f6d297,Truck parking only lot - 5570 S US Route 45 (former truck stop),Metropolis,IL,I-24,,,no-coordinates,no-coordinates,,
d759e929-70d5-47a8-a632-081f53f3a93f,Truck Service of Florence,Florence,SC,I-95,,,no-coordinates,no-coordinates,,
0e24e007-db84-40db-bfc1-222e5d0eebad,Truck Wash at Jack's Truck Stop,Cullman,AL,I-65,,,no-coordinates,no-coordinates,,
410fb4a6-1480-436d-b89b-b5721608cc2a,"Truck Wash at Pilot Travel Center (Burr Street, Gary)",Gary,IN,I-65,,,no-coordinates,no-coordinates,,
65b43b41-ec30-4e6c-bb62-89350773f592,"TruckParkingClub - 1100 NW 1st Ave, Ocala",Ocala,FL,I-75,,,no-coordinates,no-coordinates,,
1c02288f-f710-4fbd-9d1b-29dfe8967a38,"TruckParkingClub - RecNation Storage, Fort Myers",Fort Myers,FL,I-75,,,no-coordinates,no-coordinates,,
1973618e-b3f4-4ef1-a494-e982fb8aeac3,TruckParkingClub - Taylor (24420 Pennsylvania Rd),Taylor,MI,I-75,,,no-coordinates,no-coordinates,,
f06d1393-166a-44a7-8ea1-9bb9ffdf749a,Turbeville Rest Area (I-95 MM 139),Turbeville,SC,I-95,,,no-coordinates,no-coordinates,,
e8bfa090-96d9-4462-99e7-72f277dce27b,Twice Daily / Daily's #6603 (Goodlettsville),Goodlettsville,TN,I-65,,,no-coordinates,no-coordinates,,
cd771c29-16fa-499b-a89b-513470225fe0,Uncle Pete's Truck Stop,Lebanon,TN,I-40,,,no-coordinates,no-coordinates,,
e658a6a0-f52b-417f-8d24-7fc5fe4b8458,Uncle Pete's Truck Wash,Lebanon,TN,I-40,,,no-coordinates,no-coordinates,,
03ed38e8-cad2-426a-9624-021532e389b4,Uniontown Fuel Stop,Crothersville,IN,I-65,,,no-coordinates,no-coordinates,,
060c2ac4-6fdf-40d2-83e8-f888143d35dc,United CDL Academy,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
455fc247-b84b-46fe-91fe-29749283ab41,US Fuel Mart (US Petro Mart),Detroit,MI,I-75,,,no-coordinates,no-coordinates,,
b1514239-fa54-4699-9b65-609e0283b1cb,US Fuel Mart / Interstate Truck Stop,Portage,OH,I-75,,,no-coordinates,no-coordinates,,
a27c2657-ae16-45da-9332-c6133d808617,US Gas Truck Stop (Carson),Carson,VA,I-95,,,no-coordinates,no-coordinates,,
77957a3c-8092-4517-8b33-2e50e4047ed4,Van Buren Travel Center,Van Buren,AR,I-40,,,no-coordinates,no-coordinates,,
361472af-b496-4b3f-b7b0-d85b9ea310c0,Vanguard Truck Centers - Conover (Hickory),Conover,NC,I-40,,,no-coordinates,no-coordinates,,
4ab44bf3-6b50-4ff0-b5d6-7161536c8563,Vienna Automotive Center,Vienna,IL,I-24,,,no-coordinates,no-coordinates,,
8adc84ed-7d07-4b43-8225-6ff185121d86,Vintage Wrecker Service,Colora,MD,I-95,,,no-coordinates,no-coordinates,,
44ef662c-3372-40a8-9c5b-eb2f0c76fc2c,VIP Quality Express Truck Wash,Jessup,MD,I-95,,,no-coordinates,no-coordinates,,
9a0ac97f-90d6-4f60-a96d-d51791049ffe,Virginia Welcome Center (Skippers),Skippers,VA,I-95,,,no-coordinates,no-coordinates,,
